Start |2021-11-20-18:11:41.6998398-05:00
783|686|2021-11-20-18:11:41.7177279-05:00
700|561|2021-11-20-18:11:41.7177556-05:00
1422|794|2021-11-20-18:11:41.7178159-05:00
354|468|2021-11-20-18:11:41.7178447-05:00
495|994|2021-11-20-18:11:41.7178857-05:00
147|914|2021-11-20-18:11:41.7179140-05:00
830|518|2021-11-20-18:11:41.7179401-05:00
1296|995|2021-11-20-18:11:41.7179601-05:00
750|995|2021-11-20-18:11:41.7179760-05:00
169|913|2021-11-20-18:11:41.7179916-05:00
410|995|2021-11-20-18:11:41.7180108-05:00
580|630|2021-11-20-18:11:41.7180383-05:00
2|995|2021-11-20-18:11:41.7180635-05:00
1900|996|2021-11-20-18:11:41.7180854-05:00
1130|996|2021-11-20-18:11:41.7181063-05:00
1205|326|2021-11-20-18:11:41.7181277-05:00
971|666|2021-11-20-18:11:41.7181489-05:00
916|448|2021-11-20-18:11:41.7181706-05:00
1664|994|2021-11-20-18:11:41.7181917-05:00
1665|908|2021-11-20-18:11:41.7182131-05:00
336|995|2021-11-20-18:11:41.7182349-05:00
777|73|2021-11-20-18:11:41.7182564-05:00
1169|88|2021-11-20-18:11:41.7182775-05:00
1647|78|2021-11-20-18:11:41.7182986-05:00
1241|993|2021-11-20-18:11:41.7183200-05:00
1266|994|2021-11-20-18:11:41.7183414-05:00
135|859|2021-11-20-18:11:41.7183623-05:00
657|695|2021-11-20-18:11:41.7183842-05:00
324|477|2021-11-20-18:11:41.7184060-05:00
1845|994|2021-11-20-18:11:41.7184272-05:00
1192|498|2021-11-20-18:11:41.7184503-05:00
492|994|2021-11-20-18:11:41.7184755-05:00
551|924|2021-11-20-18:11:41.7185006-05:00
1552|994|2021-11-20-18:11:41.7185325-05:00
142|994|2021-11-20-18:11:41.7185624-05:00
847|681|2021-11-20-18:11:41.7185905-05:00
213|779|2021-11-20-18:11:41.7186124-05:00
1680|993|2021-11-20-18:11:41.7186401-05:00
334|993|2021-11-20-18:11:41.7186846-05:00
1558|993|2021-11-20-18:11:41.7187089-05:00
720|994|2021-11-20-18:11:41.7187300-05:00
90|964|2021-11-20-18:11:41.7187511-05:00
1426|993|2021-11-20-18:11:41.7187721-05:00
1896|69|2021-11-20-18:11:41.7187929-05:00
352|993|2021-11-20-18:11:41.7188137-05:00
128|584|2021-11-20-18:11:41.7188347-05:00
1490|993|2021-11-20-18:11:41.7188547-05:00
698|957|2021-11-20-18:11:41.7188758-05:00
1686|993|2021-11-20-18:11:41.7188988-05:00
976|994|2021-11-20-18:11:41.7189193-05:00
1642|405|2021-11-20-18:11:41.7189396-05:00
328|994|2021-11-20-18:11:41.7189607-05:00
1338|508|2021-11-20-18:11:41.7189799-05:00
1004|979|2021-11-20-18:11:41.7190006-05:00
380|491|2021-11-20-18:11:41.7190214-05:00
9|114|2021-11-20-18:11:41.7190421-05:00
1551|642|2021-11-20-18:11:41.7190632-05:00
1790|991|2021-11-20-18:11:41.7190829-05:00
1147|992|2021-11-20-18:11:41.7191269-05:00
1254|993|2021-11-20-18:11:41.7191506-05:00
13|993|2021-11-20-18:11:41.7191714-05:00
165|346|2021-11-20-18:11:41.7191918-05:00
965|993|2021-11-20-18:11:41.7192116-05:00
918|361|2021-11-20-18:11:41.7192327-05:00
1007|461|2021-11-20-18:11:41.7192535-05:00
1932|993|2021-11-20-18:11:41.7192744-05:00
37|952|2021-11-20-18:11:41.7192957-05:00
480|994|2021-11-20-18:11:41.7193160-05:00
1762|995|2021-11-20-18:11:41.7193382-05:00
282|995|2021-11-20-18:11:41.7193624-05:00
982|995|2021-11-20-18:11:41.7193805-05:00
1317|499|2021-11-20-18:11:41.7193948-05:00
568|959|2021-11-20-18:11:41.7194137-05:00
111|306|2021-11-20-18:11:41.7194381-05:00
962|994|2021-11-20-18:11:41.7194574-05:00
247|995|2021-11-20-18:11:41.7194807-05:00
1377|379|2021-11-20-18:11:41.7195045-05:00
1285|197|2021-11-20-18:11:41.7195228-05:00
1303|995|2021-11-20-18:11:41.7195443-05:00
1102|996|2021-11-20-18:11:41.7195676-05:00
1812|892|2021-11-20-18:11:41.7195909-05:00
1495|929|2021-11-20-18:11:41.7196141-05:00
994|995|2021-11-20-18:11:41.7196371-05:00
1391|995|2021-11-20-18:11:41.7196588-05:00
196|995|2021-11-20-18:11:41.7196791-05:00
868|471|2021-11-20-18:11:41.7196995-05:00
1179|995|2021-11-20-18:11:41.7197202-05:00
1582|712|2021-11-20-18:11:41.7197420-05:00
1162|995|2021-11-20-18:11:41.7197639-05:00
137|947|2021-11-20-18:11:41.7197858-05:00
1322|996|2021-11-20-18:11:41.7198117-05:00
456|996|2021-11-20-18:11:41.7198361-05:00
537|843|2021-11-20-18:11:41.7198723-05:00
1109|999|2021-11-20-18:11:41.7198877-05:00
1554|1002|2021-11-20-18:11:41.7199058-05:00
547|1002|2021-11-20-18:11:41.7199202-05:00
1150|1004|2021-11-20-18:11:41.7199359-05:00
512|1006|2021-11-20-18:11:41.7199592-05:00
915|1007|2021-11-20-18:11:41.7199799-05:00
431|1007|2021-11-20-18:11:41.7200180-05:00
103|1007|2021-11-20-18:11:41.7200420-05:00
1008|208|2021-11-20-18:11:41.7200579-05:00
944|873|2021-11-20-18:11:41.7200732-05:00
1412|534|2021-11-20-18:11:41.7200876-05:00
1996|322|2021-11-20-18:11:41.7201030-05:00
335|608|2021-11-20-18:11:41.7201271-05:00
1786|898|2021-11-20-18:11:41.7201542-05:00
1224|1004|2021-11-20-18:11:41.7201797-05:00
44|753|2021-11-20-18:11:41.7201982-05:00
125|1006|2021-11-20-18:11:41.7202149-05:00
676|1006|2021-11-20-18:11:41.7202306-05:00
263|1007|2021-11-20-18:11:41.7202449-05:00
504|392|2021-11-20-18:11:41.7202585-05:00
55|143|2021-11-20-18:11:41.7202723-05:00
1481|1006|2021-11-20-18:11:41.7202860-05:00
562|1006|2021-11-20-18:11:41.7202996-05:00
1209|1007|2021-11-20-18:11:41.7203163-05:00
1615|51|2021-11-20-18:11:41.7203316-05:00
726|635|2021-11-20-18:11:41.7203453-05:00
131|157|2021-11-20-18:11:41.7203628-05:00
787|522|2021-11-20-18:11:41.7203878-05:00
476|1006|2021-11-20-18:11:41.7204065-05:00
1349|107|2021-11-20-18:11:41.7204204-05:00
1631|260|2021-11-20-18:11:41.7204340-05:00
1012|1006|2021-11-20-18:11:41.7204473-05:00
529|910|2021-11-20-18:11:41.7204708-05:00
799|1000|2021-11-20-18:11:41.7204849-05:00
1508|1007|2021-11-20-18:11:41.7204988-05:00
607|119|2021-11-20-18:11:41.7205167-05:00
412|1008|2021-11-20-18:11:41.7205514-05:00
1133|52|2021-11-20-18:11:41.7205806-05:00
867|1008|2021-11-20-18:11:41.7206029-05:00
366|1009|2021-11-20-18:11:41.7206245-05:00
870|1011|2021-11-20-18:11:41.7206460-05:00
1006|1011|2021-11-20-18:11:41.7206669-05:00
834|1012|2021-11-20-18:11:41.7206878-05:00
539|1014|2021-11-20-18:11:41.7207087-05:00
1622|1014|2021-11-20-18:11:41.7207297-05:00
1404|1016|2021-11-20-18:11:41.7207502-05:00
1877|251|2021-11-20-18:11:41.7207709-05:00
1108|906|2021-11-20-18:11:41.7207909-05:00
1968|732|2021-11-20-18:11:41.7208178-05:00
1561|40|2021-11-20-18:11:41.7208383-05:00
1036|264|2021-11-20-18:11:41.7208585-05:00
1522|815|2021-11-20-18:11:41.7208783-05:00
1056|1011|2021-11-20-18:11:41.7209010-05:00
1965|92|2021-11-20-18:11:41.7209215-05:00
486|509|2021-11-20-18:11:41.7209416-05:00
1679|1008|2021-11-20-18:11:41.7209612-05:00
991|1008|2021-11-20-18:11:41.7209811-05:00
1381|10|2021-11-20-18:11:41.7210008-05:00
1575|1008|2021-11-20-18:11:41.7210203-05:00
1825|1008|2021-11-20-18:11:41.7210419-05:00
793|225|2021-11-20-18:11:41.7210643-05:00
1703|1008|2021-11-20-18:11:41.7210852-05:00
1661|203|2021-11-20-18:11:41.7211084-05:00
1691|1008|2021-11-20-18:11:41.7211289-05:00
1348|674|2021-11-20-18:11:41.7211470-05:00
389|1008|2021-11-20-18:11:41.7211775-05:00
1513|1009|2021-11-20-18:11:41.7211966-05:00
1590|954|2021-11-20-18:11:41.7212145-05:00
290|1011|2021-11-20-18:11:41.7212317-05:00
629|1012|2021-11-20-18:11:41.7212503-05:00
1649|1012|2021-11-20-18:11:41.7212692-05:00
1032|139|2021-11-20-18:11:41.7212892-05:00
1836|1013|2021-11-20-18:11:41.7213080-05:00
1910|1014|2021-11-20-18:11:41.7213259-05:00
1662|1016|2021-11-20-18:11:41.7213450-05:00
1076|1017|2021-11-20-18:11:41.7213629-05:00
649|303|2021-11-20-18:11:41.7213801-05:00
31|1016|2021-11-20-18:11:41.7213979-05:00
1614|62|2021-11-20-18:11:41.7214151-05:00
210|1014|2021-11-20-18:11:41.7214325-05:00
851|1014|2021-11-20-18:11:41.7214507-05:00
1058|1016|2021-11-20-18:11:41.7214698-05:00
812|838|2021-11-20-18:11:41.7214872-05:00
945|845|2021-11-20-18:11:41.7215057-05:00
297|1016|2021-11-20-18:11:41.7215249-05:00
116|60|2021-11-20-18:11:41.7215429-05:00
1955|161|2021-11-20-18:11:41.7215616-05:00
558|331|2021-11-20-18:11:41.7215809-05:00
280|89|2021-11-20-18:11:41.7215991-05:00
1839|1014|2021-11-20-18:11:41.7216173-05:00
1632|1014|2021-11-20-18:11:41.7216350-05:00
1074|1014|2021-11-20-18:11:41.7216534-05:00
1584|1016|2021-11-20-18:11:41.7216717-05:00
1059|1016|2021-11-20-18:11:41.7216892-05:00
1613|601|2021-11-20-18:11:41.7217149-05:00
1187|1014|2021-11-20-18:11:41.7217328-05:00
1363|1016|2021-11-20-18:11:41.7217514-05:00
1157|1017|2021-11-20-18:11:41.7217707-05:00
1216|1018|2021-11-20-18:11:41.7217918-05:00
1219|557|2021-11-20-18:11:41.7218102-05:00
1898|613|2021-11-20-18:11:41.7218287-05:00
289|1016|2021-11-20-18:11:41.7218467-05:00
805|1016|2021-11-20-18:11:41.7218644-05:00
1370|527|2021-11-20-18:11:41.7218812-05:00
1916|106|2021-11-20-18:11:41.7219016-05:00
2000|1014|2021-11-20-18:11:41.7219193-05:00
1702|1016|2021-11-20-18:11:41.7219371-05:00
1146|640|2021-11-20-18:11:41.7219555-05:00
310|813|2021-11-20-18:11:41.7219735-05:00
1434|1016|2021-11-20-18:11:41.7219921-05:00
1020|1016|2021-11-20-18:11:41.7220115-05:00
946|445|2021-11-20-18:11:41.7220285-05:00
1776|1014|2021-11-20-18:11:41.7220628-05:00
1342|214|2021-11-20-18:11:41.7220833-05:00
958|252|2021-11-20-18:11:41.7220995-05:00
1749|1|2021-11-20-18:11:41.7221158-05:00
883|1013|2021-11-20-18:11:41.7221329-05:00
707|49|2021-11-20-18:11:41.7221496-05:00
1383|406|2021-11-20-18:11:41.7221658-05:00
1220|374|2021-11-20-18:11:41.7221816-05:00
436|117|2021-11-20-18:11:41.7221974-05:00
925|684|2021-11-20-18:11:41.7222136-05:00
1290|1007|2021-11-20-18:11:41.7222305-05:00
475|1008|2021-11-20-18:11:41.7222472-05:00
1014|772|2021-11-20-18:11:41.7222675-05:00
559|424|2021-11-20-18:11:41.7223059-05:00
1478|1007|2021-11-20-18:11:41.7223844-05:00
769|1007|2021-11-20-18:11:41.7224097-05:00
291|124|2021-11-20-18:11:41.7224293-05:00
459|1006|2021-11-20-18:11:41.7224466-05:00
1752|1006|2021-11-20-18:11:41.7224751-05:00
1525|585|2021-11-20-18:11:41.7224927-05:00
835|99|2021-11-20-18:11:41.7225090-05:00
384|195|2021-11-20-18:11:41.7225256-05:00
319|1006|2021-11-20-18:11:41.7225421-05:00
543|861|2021-11-20-18:11:41.7225583-05:00
236|16|2021-11-20-18:11:41.7225754-05:00
1476|48|2021-11-20-18:11:41.7225931-05:00
1043|1003|2021-11-20-18:11:41.7226099-05:00
294|1004|2021-11-20-18:11:41.7226267-05:00
444|1006|2021-11-20-18:11:41.7226434-05:00
823|1007|2021-11-20-18:11:41.7226607-05:00
217|624|2021-11-20-18:11:41.7226782-05:00
885|14|2021-11-20-18:11:41.7226960-05:00
814|564|2021-11-20-18:11:41.7227127-05:00
671|875|2021-11-20-18:11:41.7227301-05:00
1330|950|2021-11-20-18:11:41.7227626-05:00
223|1006|2021-11-20-18:11:41.7227943-05:00
79|1006|2021-11-20-18:11:41.7228112-05:00
1882|365|2021-11-20-18:11:41.7228285-05:00
277|1006|2021-11-20-18:11:41.7228605-05:00
645|1006|2021-11-20-18:11:41.7228923-05:00
1807|1005|2021-11-20-18:11:41.7229107-05:00
1991|766|2021-11-20-18:11:41.7229242-05:00
768|295|2021-11-20-18:11:41.7229392-05:00
970|1004|2021-11-20-18:11:41.7229579-05:00
1035|1004|2021-11-20-18:11:41.7229764-05:00
300|1005|2021-11-20-18:11:41.7229957-05:00
332|1006|2021-11-20-18:11:41.7230141-05:00
1372|457|2021-11-20-18:11:41.7230342-05:00
553|578|2021-11-20-18:11:41.7230548-05:00
919|556|2021-11-20-18:11:41.7230751-05:00
848|745|2021-11-20-18:11:41.7230875-05:00
1864|1004|2021-11-20-18:11:41.7230993-05:00
1713|1005|2021-11-20-18:11:41.7231112-05:00
1546|890|2021-11-20-18:11:41.7231231-05:00
108|1006|2021-11-20-18:11:41.7231348-05:00
1395|141|2021-11-20-18:11:41.7231503-05:00
1017|122|2021-11-20-18:11:41.7232143-05:00
415|1005|2021-11-20-18:11:41.7232334-05:00
1509|417|2021-11-20-18:11:41.7232466-05:00
1465|921|2021-11-20-18:11:41.7232588-05:00
1693|287|2021-11-20-18:11:41.7232707-05:00
1070|593|2021-11-20-18:11:41.7232936-05:00
765|1003|2021-11-20-18:11:41.7233054-05:00
1653|399|2021-11-20-18:11:41.7233163-05:00
701|1003|2021-11-20-18:11:41.7233271-05:00
393|1004|2021-11-20-18:11:41.7233379-05:00
1715|80|2021-11-20-18:11:41.7233488-05:00
340|421|2021-11-20-18:11:41.7233595-05:00
1277|714|2021-11-20-18:11:41.7233965-05:00
1235|767|2021-11-20-18:11:41.7234098-05:00
690|47|2021-11-20-18:11:41.7234216-05:00
427|552|2021-11-20-18:11:41.7234334-05:00
172|1002|2021-11-20-18:11:41.7234455-05:00
1110|1002|2021-11-20-18:11:41.7234578-05:00
1745|818|2021-11-20-18:11:41.7234691-05:00
846|497|2021-11-20-18:11:41.7234810-05:00
1658|23|2021-11-20-18:11:41.7234925-05:00
1397|1000|2021-11-20-18:11:41.7235040-05:00
1550|685|2021-11-20-18:11:41.7235153-05:00
1950|752|2021-11-20-18:11:41.7235269-05:00
1131|999|2021-11-20-18:11:41.7235384-05:00
1729|672|2021-11-20-18:11:41.7235494-05:00
1789|999|2021-11-20-18:11:41.7235612-05:00
1566|349|2021-11-20-18:11:41.7235741-05:00
1981|339|2021-11-20-18:11:41.7235853-05:00
376|999|2021-11-20-18:11:41.7235966-05:00
1207|922|2021-11-20-18:11:41.7236089-05:00
1302|999|2021-11-20-18:11:41.7236207-05:00
538|133|2021-11-20-18:11:41.7236321-05:00
1945|998|2021-11-20-18:11:41.7236440-05:00
1257|826|2021-11-20-18:11:41.7236551-05:00
1685|808|2021-11-20-18:11:41.7236664-05:00
385|933|2021-11-20-18:11:41.7236773-05:00
863|329|2021-11-20-18:11:41.7236886-05:00
975|692|2021-11-20-18:11:41.7236999-05:00
734|996|2021-11-20-18:11:41.7237118-05:00
1252|155|2021-11-20-18:11:41.7237288-05:00
1141|996|2021-11-20-18:11:41.7237510-05:00
245|736|2021-11-20-18:11:41.7237696-05:00
621|576|2021-11-20-18:11:41.7237903-05:00
627|212|2021-11-20-18:11:41.7238059-05:00
1990|841|2021-11-20-18:11:41.7238171-05:00
75|68|2021-11-20-18:11:41.7238391-05:00
1353|994|2021-11-20-18:11:41.7238514-05:00
202|995|2021-11-20-18:11:41.7238627-05:00
388|995|2021-11-20-18:11:41.7238737-05:00
1705|996|2021-11-20-18:11:41.7238848-05:00
598|679|2021-11-20-18:11:41.7238995-05:00
1830|530|2021-11-20-18:11:41.7239105-05:00
1307|995|2021-11-20-18:11:41.7239215-05:00
1755|995|2021-11-20-18:11:41.7239322-05:00
1644|996|2021-11-20-18:11:41.7239429-05:00
902|464|2021-11-20-18:11:41.7239539-05:00
1548|998|2021-11-20-18:11:41.7239647-05:00
305|999|2021-11-20-18:11:41.7239757-05:00
1971|192|2021-11-20-18:11:41.7239864-05:00
1311|183|2021-11-20-18:11:41.7239970-05:00
1228|222|2021-11-20-18:11:41.7240077-05:00
1672|443|2021-11-20-18:11:41.7240184-05:00
281|999|2021-11-20-18:11:41.7240290-05:00
1217|1000|2021-11-20-18:11:41.7240395-05:00
387|1000|2021-11-20-18:11:41.7240508-05:00
1828|506|2021-11-20-18:11:41.7240611-05:00
1336|1000|2021-11-20-18:11:41.7240716-05:00
1972|693|2021-11-20-18:11:41.7240865-05:00
1024|226|2021-11-20-18:11:41.7240976-05:00
45|1002|2021-11-20-18:11:41.7241081-05:00
1337|603|2021-11-20-18:11:41.7241187-05:00
101|1002|2021-11-20-18:11:41.7241292-05:00
984|804|2021-11-20-18:11:41.7241400-05:00
1617|1000|2021-11-20-18:11:41.7241515-05:00
505|442|2021-11-20-18:11:41.7241625-05:00
1101|76|2021-11-20-18:11:41.7241742-05:00
901|998|2021-11-20-18:11:41.7241855-05:00
1335|25|2021-11-20-18:11:41.7241966-05:00
1127|998|2021-11-20-18:11:41.7242625-05:00
1629|269|2021-11-20-18:11:41.7242814-05:00
414|998|2021-11-20-18:11:41.7242965-05:00
1332|998|2021-11-20-18:11:41.7243134-05:00
1599|999|2021-11-20-18:11:41.7243287-05:00
715|267|2021-11-20-18:11:41.7243436-05:00
597|940|2021-11-20-18:11:41.7243599-05:00
1510|514|2021-11-20-18:11:41.7243738-05:00
1264|719|2021-11-20-18:11:41.7243882-05:00
191|663|2021-11-20-18:11:41.7244026-05:00
1628|262|2021-11-20-18:11:41.7244182-05:00
760|817|2021-11-20-18:11:41.7244548-05:00
865|136|2021-11-20-18:11:41.7244709-05:00
532|235|2021-11-20-18:11:41.7244867-05:00
1009|205|2021-11-20-18:11:41.7245234-05:00
1462|993|2021-11-20-18:11:41.7245639-05:00
22|994|2021-11-20-18:11:41.7246060-05:00
1512|995|2021-11-20-18:11:41.7246494-05:00
1964|996|2021-11-20-18:11:41.7246922-05:00
1433|998|2021-11-20-18:11:41.7247275-05:00
204|999|2021-11-20-18:11:41.7247433-05:00
175|999|2021-11-20-18:11:41.7247537-05:00
763|232|2021-11-20-18:11:41.7247636-05:00
1393|999|2021-11-20-18:11:41.7247737-05:00
1206|190|2021-11-20-18:11:41.7247839-05:00
345|999|2021-11-20-18:11:41.7247940-05:00
341|1000|2021-11-20-18:11:41.7248040-05:00
474|619|2021-11-20-18:11:41.7248141-05:00
821|118|2021-11-20-18:11:41.7248241-05:00
1722|999|2021-11-20-18:11:41.7248341-05:00
1232|511|2021-11-20-18:11:41.7248440-05:00
533|998|2021-11-20-18:11:41.7248536-05:00
1995|999|2021-11-20-18:11:41.7248631-05:00
189|1000|2021-11-20-18:11:41.7248843-05:00
1204|816|2021-11-20-18:11:41.7248986-05:00
343|1001|2021-11-20-18:11:41.7249122-05:00
871|623|2021-11-20-18:11:41.7249262-05:00
1905|1000|2021-11-20-18:11:41.7249367-05:00
65|206|2021-11-20-18:11:41.7249467-05:00
1611|342|2021-11-20-18:11:41.7249572-05:00
614|1000|2021-11-20-18:11:41.7249670-05:00
917|708|2021-11-20-18:11:41.7249769-05:00
550|1001|2021-11-20-18:11:41.7249868-05:00
1116|1002|2021-11-20-18:11:41.7249967-05:00
348|1003|2021-11-20-18:11:41.7250069-05:00
237|1004|2021-11-20-18:11:41.7250168-05:00
1177|575|2021-11-20-18:11:41.7250267-05:00
791|1004|2021-11-20-18:11:41.7250362-05:00
1121|1004|2021-11-20-18:11:41.7250458-05:00
1574|1004|2021-11-20-18:11:41.7250555-05:00
1606|827|2021-11-20-18:11:41.7250651-05:00
1028|1004|2021-11-20-18:11:41.7250749-05:00
1142|1004|2021-11-20-18:11:41.7250849-05:00
1527|1004|2021-11-20-18:11:41.7250947-05:00
1089|942|2021-11-20-18:11:41.7251048-05:00
930|1003|2021-11-20-18:11:41.7251146-05:00
849|1003|2021-11-20-18:11:41.7251244-05:00
1063|792|2021-11-20-18:11:41.7251342-05:00
98|1003|2021-11-20-18:11:41.7251437-05:00
1248|35|2021-11-20-18:11:41.7251537-05:00
351|1003|2021-11-20-18:11:41.7251633-05:00
104|1003|2021-11-20-18:11:41.7251732-05:00
664|24|2021-11-20-18:11:41.7251830-05:00
1596|411|2021-11-20-18:11:41.7251929-05:00
987|1003|2021-11-20-18:11:41.7252030-05:00
1083|696|2021-11-20-18:11:41.7252131-05:00
762|1002|2021-11-20-18:11:41.7252362-05:00
659|886|2021-11-20-18:11:41.7253205-05:00
1376|503|2021-11-20-18:11:41.7253529-05:00
643|1003|2021-11-20-18:11:41.7253794-05:00
560|318|2021-11-20-18:11:41.7253951-05:00
102|42|2021-11-20-18:11:41.7254101-05:00
1456|1002|2021-11-20-18:11:41.7254250-05:00
360|1002|2021-11-20-18:11:41.7254395-05:00
807|86|2021-11-20-18:11:41.7254539-05:00
1343|758|2021-11-20-18:11:41.7254680-05:00
1681|85|2021-11-20-18:11:41.7254824-05:00
1697|1002|2021-11-20-18:11:41.7254972-05:00
1011|397|2021-11-20-18:11:41.7255116-05:00
936|927|2021-11-20-18:11:41.7255260-05:00
1198|59|2021-11-20-18:11:41.7255404-05:00
1600|897|2021-11-20-18:11:41.7255549-05:00
1409|1000|2021-11-20-18:11:41.7255693-05:00
1286|1001|2021-11-20-18:11:41.7256029-05:00
91|446|2021-11-20-18:11:41.7256190-05:00
182|1001|2021-11-20-18:11:41.7256337-05:00
1442|82|2021-11-20-18:11:41.7256482-05:00
496|1001|2021-11-20-18:11:41.7256624-05:00
1135|542|2021-11-20-18:11:41.7256766-05:00
241|151|2021-11-20-18:11:41.7256908-05:00
1541|985|2021-11-20-18:11:41.7257047-05:00
1843|1002|2021-11-20-18:11:41.7257189-05:00
1823|158|2021-11-20-18:11:41.7257327-05:00
840|1002|2021-11-20-18:11:41.7257464-05:00
1251|1003|2021-11-20-18:11:41.7257606-05:00
485|796|2021-11-20-18:11:41.7257747-05:00
228|651|2021-11-20-18:11:41.7257888-05:00
968|616|2021-11-20-18:11:41.7258028-05:00
100|425|2021-11-20-18:11:41.7258166-05:00
1309|882|2021-11-20-18:11:41.7258301-05:00
1537|836|2021-11-20-18:11:41.7258446-05:00
510|857|2021-11-20-18:11:41.7258586-05:00
1493|999|2021-11-20-18:11:41.7258725-05:00
451|999|2021-11-20-18:11:41.7258855-05:00
980|999|2021-11-20-18:11:41.7259020-05:00
1506|66|2021-11-20-18:11:41.7259160-05:00
1650|999|2021-11-20-18:11:41.7259297-05:00
757|1000|2021-11-20-18:11:41.7259439-05:00
694|233|2021-11-20-18:11:41.7259585-05:00
1813|999|2021-11-20-18:11:41.7259724-05:00
1320|999|2021-11-20-18:11:41.7259862-05:00
1208|1000|2021-11-20-18:11:41.7259995-05:00
54|738|2021-11-20-18:11:41.7260132-05:00
1178|194|2021-11-20-18:11:41.7260264-05:00
43|1001|2021-11-20-18:11:41.7260396-05:00
795|1002|2021-11-20-18:11:41.7260539-05:00
748|1003|2021-11-20-18:11:41.7260679-05:00
1431|1004|2021-11-20-18:11:41.7260953-05:00
1514|1005|2021-11-20-18:11:41.7261087-05:00
790|1006|2021-11-20-18:11:41.7261228-05:00
1730|1007|2021-11-20-18:11:41.7261367-05:00
238|1008|2021-11-20-18:11:41.7261501-05:00
1573|1009|2021-11-20-18:11:41.7261644-05:00
1073|1010|2021-11-20-18:11:41.7261781-05:00
1155|1011|2021-11-20-18:11:41.7261921-05:00
751|1012|2021-11-20-18:11:41.7262062-05:00
307|1013|2021-11-20-18:11:41.7262197-05:00
569|1014|2021-11-20-18:11:41.7262334-05:00
1154|1015|2021-11-20-18:11:41.7262474-05:00
276|1016|2021-11-20-18:11:41.7262653-05:00
1060|1017|2021-11-20-18:11:41.7262801-05:00
653|1018|2021-11-20-18:11:41.7262944-05:00
1578|1019|2021-11-20-18:11:41.7263083-05:00
1768|1020|2021-11-20-18:11:41.7263218-05:00
1485|1021|2021-11-20-18:11:41.7263355-05:00
668|1022|2021-11-20-18:11:41.7263489-05:00
112|1023|2021-11-20-18:11:41.7263623-05:00
905|1024|2021-11-20-18:11:41.7263984-05:00
256|1025|2021-11-20-18:11:41.7264206-05:00
631|1026|2021-11-20-18:11:41.7264320-05:00
587|1027|2021-11-20-18:11:41.7264420-05:00
636|1028|2021-11-20-18:11:41.7264517-05:00
1848|1029|2021-11-20-18:11:41.7264609-05:00
1386|1030|2021-11-20-18:11:41.7264734-05:00
963|1031|2021-11-20-18:11:41.7264906-05:00
285|1032|2021-11-20-18:11:41.7265056-05:00
1797|1033|2021-11-20-18:11:41.7265218-05:00
610|1034|2021-11-20-18:11:41.7265333-05:00
809|1035|2021-11-20-18:11:41.7265430-05:00
423|1036|2021-11-20-18:11:41.7265728-05:00
1791|1037|2021-11-20-18:11:41.7265918-05:00
869|1038|2021-11-20-18:11:41.7266043-05:00
1556|1039|2021-11-20-18:11:41.7266132-05:00
1368|1040|2021-11-20-18:11:41.7266219-05:00
1654|1041|2021-11-20-18:11:41.7266303-05:00
1259|1042|2021-11-20-18:11:41.7266386-05:00
972|1043|2021-11-20-18:11:41.7266476-05:00
356|1044|2021-11-20-18:11:41.7266619-05:00
1350|1045|2021-11-20-18:11:41.7266775-05:00
199|1046|2021-11-20-18:11:41.7266934-05:00
1152|1047|2021-11-20-18:11:41.7267065-05:00
1039|1048|2021-11-20-18:11:41.7267152-05:00
1674|1049|2021-11-20-18:11:41.7267234-05:00
375|1050|2021-11-20-18:11:41.7267317-05:00
718|1051|2021-11-20-18:11:41.7267397-05:00
628|1052|2021-11-20-18:11:41.7267480-05:00
1716|1053|2021-11-20-18:11:41.7267561-05:00
314|1054|2021-11-20-18:11:41.7267643-05:00
1784|1055|2021-11-20-18:11:41.7267722-05:00
1417|1056|2021-11-20-18:11:41.7267806-05:00
670|1057|2021-11-20-18:11:41.7267891-05:00
1873|1058|2021-11-20-18:11:41.7267972-05:00
1123|1059|2021-11-20-18:11:41.7268052-05:00
829|1060|2021-11-20-18:11:41.7268132-05:00
174|1061|2021-11-20-18:11:41.7268215-05:00
1040|1062|2021-11-20-18:11:41.7268370-05:00
447|1063|2021-11-20-18:11:41.7268521-05:00
170|1064|2021-11-20-18:11:41.7268653-05:00
83|1065|2021-11-20-18:11:41.7268790-05:00
842|1066|2021-11-20-18:11:41.7269013-05:00
1018|1067|2021-11-20-18:11:41.7269105-05:00
1764|1068|2021-11-20-18:11:41.7269185-05:00
1824|1069|2021-11-20-18:11:41.7269425-05:00
706|1070|2021-11-20-18:11:41.7269638-05:00
554|1071|2021-11-20-18:11:41.7269792-05:00
162|1072|2021-11-20-18:11:41.7269919-05:00
1168|1073|2021-11-20-18:11:41.7270051-05:00
188|1074|2021-11-20-18:11:41.7270187-05:00
96|1075|2021-11-20-18:11:41.7270317-05:00
187|1076|2021-11-20-18:11:41.7270452-05:00
1747|1077|2021-11-20-18:11:41.7270580-05:00
1800|1078|2021-11-20-18:11:41.7270715-05:00
1634|1079|2021-11-20-18:11:41.7270842-05:00
50|1080|2021-11-20-18:11:41.7270969-05:00
1547|1081|2021-11-20-18:11:41.7271117-05:00
1595|1082|2021-11-20-18:11:41.7271288-05:00
1030|1083|2021-11-20-18:11:41.7271455-05:00
1458|1084|2021-11-20-18:11:41.7271611-05:00
620|1085|2021-11-20-18:11:41.7271702-05:00
