Start |2021-11-20-18:11:50.6966405-05:00
997|704|2021-11-20-18:11:50.7129762-05:00
615|986|2021-11-20-18:11:50.7129921-05:00
1134|757|2021-11-20-18:11:50.7130079-05:00
1565|985|2021-11-20-18:11:50.7130235-05:00
516|985|2021-11-20-18:11:50.7130390-05:00
1052|985|2021-11-20-18:11:50.7130544-05:00
168|986|2021-11-20-18:11:50.7130702-05:00
643|387|2021-11-20-18:11:50.7130880-05:00
162|463|2021-11-20-18:11:50.7131346-05:00
206|641|2021-11-20-18:11:50.7131519-05:00
718|837|2021-11-20-18:11:50.7131675-05:00
1534|984|2021-11-20-18:11:50.7131830-05:00
1366|985|2021-11-20-18:11:50.7131988-05:00
148|652|2021-11-20-18:11:50.7132142-05:00
622|984|2021-11-20-18:11:50.7132296-05:00
1070|319|2021-11-20-18:11:50.7132452-05:00
327|985|2021-11-20-18:11:50.7132606-05:00
1170|35|2021-11-20-18:11:50.7132851-05:00
1591|425|2021-11-20-18:11:50.7133007-05:00
312|183|2021-11-20-18:11:50.7133156-05:00
1702|630|2021-11-20-18:11:50.7133305-05:00
1857|984|2021-11-20-18:11:50.7133456-05:00
361|984|2021-11-20-18:11:50.7133605-05:00
1934|411|2021-11-20-18:11:50.7133757-05:00
686|984|2021-11-20-18:11:50.7133907-05:00
964|147|2021-11-20-18:11:50.7134056-05:00
1680|985|2021-11-20-18:11:50.7134204-05:00
1125|985|2021-11-20-18:11:50.7134384-05:00
185|985|2021-11-20-18:11:50.7134542-05:00
1314|745|2021-11-20-18:11:50.7134690-05:00
255|985|2021-11-20-18:11:50.7134836-05:00
368|766|2021-11-20-18:11:50.7134984-05:00
1145|62|2021-11-20-18:11:50.7135128-05:00
268|985|2021-11-20-18:11:50.7135274-05:00
1880|75|2021-11-20-18:11:50.7135418-05:00
1717|748|2021-11-20-18:11:50.7135563-05:00
949|985|2021-11-20-18:11:50.7135709-05:00
143|917|2021-11-20-18:11:50.7135852-05:00
307|365|2021-11-20-18:11:50.7135995-05:00
1395|623|2021-11-20-18:11:50.7136141-05:00
233|984|2021-11-20-18:11:50.7136285-05:00
1262|825|2021-11-20-18:11:50.7136430-05:00
892|982|2021-11-20-18:11:50.7136631-05:00
1276|671|2021-11-20-18:11:50.7136780-05:00
1900|982|2021-11-20-18:11:50.7136926-05:00
1692|984|2021-11-20-18:11:50.7137071-05:00
1689|984|2021-11-20-18:11:50.7137215-05:00
856|985|2021-11-20-18:11:50.7137358-05:00
17|126|2021-11-20-18:11:50.7137502-05:00
685|741|2021-11-20-18:11:50.7137645-05:00
1281|985|2021-11-20-18:11:50.7137789-05:00
627|493|2021-11-20-18:11:50.7137934-05:00
432|481|2021-11-20-18:11:50.7138079-05:00
822|984|2021-11-20-18:11:50.7138223-05:00
201|985|2021-11-20-18:11:50.7138368-05:00
1158|123|2021-11-20-18:11:50.7138510-05:00
273|956|2021-11-20-18:11:50.7138653-05:00
1203|612|2021-11-20-18:11:50.7138794-05:00
880|984|2021-11-20-18:11:50.7138937-05:00
1554|984|2021-11-20-18:11:50.7139077-05:00
1378|985|2021-11-20-18:11:50.7139218-05:00
1020|985|2021-11-20-18:11:50.7139440-05:00
464|985|2021-11-20-18:11:50.7139593-05:00
824|417|2021-11-20-18:11:50.7139737-05:00
1960|985|2021-11-20-18:11:50.7139883-05:00
358|985|2021-11-20-18:11:50.7140026-05:00
393|285|2021-11-20-18:11:50.7140169-05:00
1120|986|2021-11-20-18:11:50.7140310-05:00
276|986|2021-11-20-18:11:50.7140454-05:00
902|989|2021-11-20-18:11:50.7140598-05:00
125|689|2021-11-20-18:11:50.7140738-05:00
196|19|2021-11-20-18:11:50.7140881-05:00
869|986|2021-11-20-18:11:50.7141024-05:00
204|986|2021-11-20-18:11:50.7141166-05:00
87|989|2021-11-20-18:11:50.7141305-05:00
430|51|2021-11-20-18:11:50.7141446-05:00
952|454|2021-11-20-18:11:50.7141587-05:00
1084|250|2021-11-20-18:11:50.7141727-05:00
37|989|2021-11-20-18:11:50.7141867-05:00
994|990|2021-11-20-18:11:50.7142007-05:00
1289|990|2021-11-20-18:11:50.7142148-05:00
802|374|2021-11-20-18:11:50.7142287-05:00
1122|990|2021-11-20-18:11:50.7142518-05:00
1488|749|2021-11-20-18:11:50.7142669-05:00
44|990|2021-11-20-18:11:50.7142811-05:00
1620|991|2021-11-20-18:11:50.7142953-05:00
1932|777|2021-11-20-18:11:50.7143096-05:00
328|913|2021-11-20-18:11:50.7143239-05:00
73|96|2021-11-20-18:11:50.7143381-05:00
714|990|2021-11-20-18:11:50.7143525-05:00
1459|991|2021-11-20-18:11:50.7143848-05:00
1757|991|2021-11-20-18:11:50.7143998-05:00
1250|924|2021-11-20-18:11:50.7144139-05:00
739|991|2021-11-20-18:11:50.7144287-05:00
20|994|2021-11-20-18:11:50.7144476-05:00
1200|995|2021-11-20-18:11:50.7144696-05:00
785|761|2021-11-20-18:11:50.7144846-05:00
82|996|2021-11-20-18:11:50.7144989-05:00
1329|557|2021-11-20-18:11:50.7145129-05:00
1543|325|2021-11-20-18:11:50.7145271-05:00
1301|997|2021-11-20-18:11:50.7145410-05:00
558|567|2021-11-20-18:11:50.7145573-05:00
600|653|2021-11-20-18:11:50.7145719-05:00
1106|889|2021-11-20-18:11:50.7145858-05:00
562|275|2021-11-20-18:11:50.7145996-05:00
1100|996|2021-11-20-18:11:50.7146134-05:00
1766|996|2021-11-20-18:11:50.7146272-05:00
262|770|2021-11-20-18:11:50.7146409-05:00
750|535|2021-11-20-18:11:50.7146546-05:00
1773|995|2021-11-20-18:11:50.7146681-05:00
222|670|2021-11-20-18:11:50.7146817-05:00
1184|707|2021-11-20-18:11:50.7146951-05:00
1180|380|2021-11-20-18:11:50.7147267-05:00
1896|995|2021-11-20-18:11:50.7147407-05:00
295|698|2021-11-20-18:11:50.7147543-05:00
572|996|2021-11-20-18:11:50.7147677-05:00
1917|954|2021-11-20-18:11:50.7147811-05:00
982|996|2021-11-20-18:11:50.7147943-05:00
792|353|2021-11-20-18:11:50.7148075-05:00
349|399|2021-11-20-18:11:50.7148209-05:00
428|996|2021-11-20-18:11:50.7148343-05:00
92|881|2021-11-20-18:11:50.7148480-05:00
1060|727|2021-11-20-18:11:50.7148614-05:00
1551|676|2021-11-20-18:11:50.7148749-05:00
1454|440|2021-11-20-18:11:50.7148887-05:00
375|573|2021-11-20-18:11:50.7149200-05:00
936|994|2021-11-20-18:11:50.7149338-05:00
153|697|2021-11-20-18:11:50.7149471-05:00
191|991|2021-11-20-18:11:50.7149789-05:00
883|994|2021-11-20-18:11:50.7149956-05:00
1650|894|2021-11-20-18:11:50.7150088-05:00
876|994|2021-11-20-18:11:50.7150221-05:00
1762|304|2021-11-20-18:11:50.7150354-05:00
492|991|2021-11-20-18:11:50.7150487-05:00
1713|542|2021-11-20-18:11:50.7150619-05:00
715|519|2021-11-20-18:11:50.7150753-05:00
219|991|2021-11-20-18:11:50.7150889-05:00
11|352|2021-11-20-18:11:50.7151021-05:00
918|762|2021-11-20-18:11:50.7151154-05:00
938|403|2021-11-20-18:11:50.7151287-05:00
1867|991|2021-11-20-18:11:50.7151420-05:00
1688|991|2021-11-20-18:11:50.7151551-05:00
1564|994|2021-11-20-18:11:50.7151680-05:00
320|841|2021-11-20-18:11:50.7151811-05:00
504|991|2021-11-20-18:11:50.7151978-05:00
298|48|2021-11-20-18:11:50.7152121-05:00
578|534|2021-11-20-18:11:50.7152255-05:00
1358|991|2021-11-20-18:11:50.7152390-05:00
461|313|2021-11-20-18:11:50.7152552-05:00
1443|797|2021-11-20-18:11:50.7152689-05:00
1297|989|2021-11-20-18:11:50.7152824-05:00
1813|187|2021-11-20-18:11:50.7152960-05:00
1283|486|2021-11-20-18:11:50.7153093-05:00
990|212|2021-11-20-18:11:50.7153224-05:00
1123|290|2021-11-20-18:11:50.7153355-05:00
1222|990|2021-11-20-18:11:50.7153484-05:00
1510|991|2021-11-20-18:11:50.7153614-05:00
1054|993|2021-11-20-18:11:50.7153743-05:00
1662|121|2021-11-20-18:11:50.7153871-05:00
220|993|2021-11-20-18:11:50.7153999-05:00
170|994|2021-11-20-18:11:50.7154127-05:00
1626|337|2021-11-20-18:11:50.7154254-05:00
79|995|2021-11-20-18:11:50.7154502-05:00
1875|388|2021-11-20-18:11:50.7154645-05:00
133|925|2021-11-20-18:11:50.7154773-05:00
1335|818|2021-11-20-18:11:50.7154902-05:00
1425|907|2021-11-20-18:11:50.7155031-05:00
687|993|2021-11-20-18:11:50.7155156-05:00
200|347|2021-11-20-18:11:50.7155291-05:00
1563|993|2021-11-20-18:11:50.7155507-05:00
384|342|2021-11-20-18:11:50.7155727-05:00
1907|67|2021-11-20-18:11:50.7155889-05:00
81|994|2021-11-20-18:11:50.7156016-05:00
1866|994|2021-11-20-18:11:50.7156232-05:00
484|941|2021-11-20-18:11:50.7156455-05:00
752|994|2021-11-20-18:11:50.7156581-05:00
522|994|2021-11-20-18:11:50.7156704-05:00
760|441|2021-11-20-18:11:50.7156827-05:00
1044|994|2021-11-20-18:11:50.7156949-05:00
1183|315|2021-11-20-18:11:50.7157071-05:00
1802|993|2021-11-20-18:11:50.7157196-05:00
1589|52|2021-11-20-18:11:50.7157318-05:00
1686|828|2021-11-20-18:11:50.7157439-05:00
740|993|2021-11-20-18:11:50.7157564-05:00
1600|993|2021-11-20-18:11:50.7157688-05:00
1844|49|2021-11-20-18:11:50.7157811-05:00
1605|385|2021-11-20-18:11:50.7158027-05:00
769|991|2021-11-20-18:11:50.7158246-05:00
1379|993|2021-11-20-18:11:50.7158368-05:00
490|993|2021-11-20-18:11:50.7158577-05:00
1212|993|2021-11-20-18:11:50.7158794-05:00
1155|173|2021-11-20-18:11:50.7158916-05:00
370|346|2021-11-20-18:11:50.7159036-05:00
708|953|2021-11-20-18:11:50.7159246-05:00
781|993|2021-11-20-18:11:50.7159369-05:00
257|994|2021-11-20-18:11:50.7159538-05:00
1621|995|2021-11-20-18:11:50.7159662-05:00
1710|341|2021-11-20-18:11:50.7159779-05:00
194|995|2021-11-20-18:11:50.7159987-05:00
1186|639|2021-11-20-18:11:50.7160113-05:00
851|994|2021-11-20-18:11:50.7160232-05:00
1903|879|2021-11-20-18:11:50.7160350-05:00
1174|993|2021-11-20-18:11:50.7160467-05:00
895|402|2021-11-20-18:11:50.7160587-05:00
1067|994|2021-11-20-18:11:50.7160706-05:00
1385|994|2021-11-20-18:11:50.7160823-05:00
1738|994|2021-11-20-18:11:50.7160939-05:00
1419|992|2021-11-20-18:11:50.7161055-05:00
502|971|2021-11-20-18:11:50.7161169-05:00
376|994|2021-11-20-18:11:50.7161284-05:00
695|251|2021-11-20-18:11:50.7161400-05:00
753|994|2021-11-20-18:11:50.7161608-05:00
16|994|2021-11-20-18:11:50.7161730-05:00
476|734|2021-11-20-18:11:50.7161848-05:00
415|994|2021-11-20-18:11:50.7161963-05:00
564|109|2021-11-20-18:11:50.7162079-05:00
1949|330|2021-11-20-18:11:50.7162194-05:00
1334|992|2021-11-20-18:11:50.7162309-05:00
287|746|2021-11-20-18:11:50.7162423-05:00
302|991|2021-11-20-18:11:50.7162538-05:00
1733|991|2021-11-20-18:11:50.7162653-05:00
661|372|2021-11-20-18:11:50.7162767-05:00
1311|992|2021-11-20-18:11:50.7162883-05:00
1706|992|2021-11-20-18:11:50.7162999-05:00
366|992|2021-11-20-18:11:50.7163113-05:00
1232|211|2021-11-20-18:11:50.7163229-05:00
1539|414|2021-11-20-18:11:50.7163344-05:00
1363|507|2021-11-20-18:11:50.7163458-05:00
1077|992|2021-11-20-18:11:50.7163574-05:00
253|397|2021-11-20-18:11:50.7163688-05:00
1141|987|2021-11-20-18:11:50.7163802-05:00
819|624|2021-11-20-18:11:50.7163917-05:00
575|460|2021-11-20-18:11:50.7164034-05:00
1874|989|2021-11-20-18:11:50.7164149-05:00
334|990|2021-11-20-18:11:50.7164269-05:00
1904|990|2021-11-20-18:11:50.7164450-05:00
418|899|2021-11-20-18:11:50.7165038-05:00
784|990|2021-11-20-18:11:50.7165612-05:00
1676|850|2021-11-20-18:11:50.7167716-05:00
230|666|2021-11-20-18:11:50.7168100-05:00
118|990|2021-11-20-18:11:50.7168306-05:00
193|523|2021-11-20-18:11:50.7168508-05:00
281|47|2021-11-20-18:11:50.7168721-05:00
1015|614|2021-11-20-18:11:50.7169067-05:00
1807|142|2021-11-20-18:11:50.7170713-05:00
457|957|2021-11-20-18:11:50.7171240-05:00
1148|987|2021-11-20-18:11:50.7171792-05:00
1890|988|2021-11-20-18:11:50.7172034-05:00
318|579|2021-11-20-18:11:50.7172382-05:00
226|921|2021-11-20-18:11:50.7172622-05:00
324|989|2021-11-20-18:11:50.7172843-05:00
308|765|2021-11-20-18:11:50.7173066-05:00
1435|989|2021-11-20-18:11:50.7173409-05:00
1911|182|2021-11-20-18:11:50.7173629-05:00
1458|970|2021-11-20-18:11:50.7173784-05:00
210|990|2021-11-20-18:11:50.7173902-05:00
601|990|2021-11-20-18:11:50.7174016-05:00
1480|991|2021-11-20-18:11:50.7174129-05:00
543|991|2021-11-20-18:11:50.7174242-05:00
1852|992|2021-11-20-18:11:50.7174380-05:00
1847|993|2021-11-20-18:11:50.7174500-05:00
389|897|2021-11-20-18:11:50.7174646-05:00
360|994|2021-11-20-18:11:50.7174833-05:00
288|994|2021-11-20-18:11:50.7174995-05:00
1244|995|2021-11-20-18:11:50.7175145-05:00
1885|620|2021-11-20-18:11:50.7175310-05:00
186|801|2021-11-20-18:11:50.7175474-05:00
157|996|2021-11-20-18:11:50.7175762-05:00
171|996|2021-11-20-18:11:50.7175935-05:00
532|997|2021-11-20-18:11:50.7176096-05:00
164|836|2021-11-20-18:11:50.7176260-05:00
1166|997|2021-11-20-18:11:50.7176443-05:00
1667|861|2021-11-20-18:11:50.7176611-05:00
59|688|2021-11-20-18:11:50.7176788-05:00
195|995|2021-11-20-18:11:50.7176990-05:00
1544|996|2021-11-20-18:11:50.7177517-05:00
420|996|2021-11-20-18:11:50.7177757-05:00
323|997|2021-11-20-18:11:50.7177888-05:00
1908|998|2021-11-20-18:11:50.7178006-05:00
1915|135|2021-11-20-18:11:50.7178225-05:00
98|177|2021-11-20-18:11:50.7178346-05:00
1665|997|2021-11-20-18:11:50.7178458-05:00
1068|709|2021-11-20-18:11:50.7178570-05:00
873|998|2021-11-20-18:11:50.7178682-05:00
1954|998|2021-11-20-18:11:50.7178795-05:00
858|642|2021-11-20-18:11:50.7178908-05:00
1396|813|2021-11-20-18:11:50.7179019-05:00
692|514|2021-11-20-18:11:50.7179130-05:00
435|30|2021-11-20-18:11:50.7179240-05:00
132|674|2021-11-20-18:11:50.7179350-05:00
1313|994|2021-11-20-18:11:50.7179461-05:00
951|581|2021-11-20-18:11:50.7179570-05:00
271|279|2021-11-20-18:11:50.7179677-05:00
1832|992|2021-11-20-18:11:50.7179782-05:00
401|993|2021-11-20-18:11:50.7179891-05:00
1734|613|2021-11-20-18:11:50.7179996-05:00
1842|992|2021-11-20-18:11:50.7180101-05:00
1997|545|2021-11-20-18:11:50.7180207-05:00
1788|991|2021-11-20-18:11:50.7180314-05:00
1931|71|2021-11-20-18:11:50.7180418-05:00
305|991|2021-11-20-18:11:50.7180521-05:00
991|373|2021-11-20-18:11:50.7180625-05:00
1722|605|2021-11-20-18:11:50.7180727-05:00
1782|990|2021-11-20-18:11:50.7180833-05:00
64|991|2021-11-20-18:11:50.7180936-05:00
1154|991|2021-11-20-18:11:50.7181043-05:00
645|477|2021-11-20-18:11:50.7181145-05:00
1375|992|2021-11-20-18:11:50.7181246-05:00
1720|993|2021-11-20-18:11:50.7181349-05:00
1919|994|2021-11-20-18:11:50.7181454-05:00
1801|994|2021-11-20-18:11:50.7181555-05:00
333|684|2021-11-20-18:11:50.7181656-05:00
1567|840|2021-11-20-18:11:50.7181811-05:00
655|994|2021-11-20-18:11:50.7181918-05:00
1752|994|2021-11-20-18:11:50.7182020-05:00
190|994|2021-11-20-18:11:50.7182121-05:00
1309|4|2021-11-20-18:11:50.7182220-05:00
1473|995|2021-11-20-18:11:50.7182320-05:00
354|597|2021-11-20-18:11:50.7182420-05:00
408|995|2021-11-20-18:11:50.7182520-05:00
510|224|2021-11-20-18:11:50.7182618-05:00
1494|344|2021-11-20-18:11:50.7182719-05:00
1729|629|2021-11-20-18:11:50.7182820-05:00
45|189|2021-11-20-18:11:50.7182919-05:00
1218|994|2021-11-20-18:11:50.7183017-05:00
1223|780|2021-11-20-18:11:50.7183115-05:00
919|995|2021-11-20-18:11:50.7183216-05:00
1837|247|2021-11-20-18:11:50.7183314-05:00
1670|996|2021-11-20-18:11:50.7183412-05:00
468|996|2021-11-20-18:11:50.7183511-05:00
1700|820|2021-11-20-18:11:50.7183609-05:00
427|996|2021-11-20-18:11:50.7183707-05:00
530|996|2021-11-20-18:11:50.7183805-05:00
1986|997|2021-11-20-18:11:50.7183904-05:00
1617|215|2021-11-20-18:11:50.7184000-05:00
1099|626|2021-11-20-18:11:50.7184098-05:00
1955|184|2021-11-20-18:11:50.7184195-05:00
1282|444|2021-11-20-18:11:50.7184395-05:00
814|997|2021-11-20-18:11:50.7184501-05:00
803|998|2021-11-20-18:11:50.7184598-05:00
248|999|2021-11-20-18:11:50.7184694-05:00
10|999|2021-11-20-18:11:50.7184788-05:00
962|999|2021-11-20-18:11:50.7184886-05:00
527|721|2021-11-20-18:11:50.7184984-05:00
351|829|2021-11-20-18:11:50.7185089-05:00
1007|29|2021-11-20-18:11:50.7185265-05:00
1350|998|2021-11-20-18:11:50.7185584-05:00
1590|909|2021-11-20-18:11:50.7185716-05:00
80|999|2021-11-20-18:11:50.7185813-05:00
217|1000|2021-11-20-18:11:50.7185909-05:00
446|1000|2021-11-20-18:11:50.7186003-05:00
390|1000|2021-11-20-18:11:50.7186099-05:00
1658|618|2021-11-20-18:11:50.7186193-05:00
1398|1001|2021-11-20-18:11:50.7186291-05:00
1422|865|2021-11-20-18:11:50.7186384-05:00
783|1002|2021-11-20-18:11:50.7186480-05:00
1257|1003|2021-11-20-18:11:50.7186574-05:00
1678|712|2021-11-20-18:11:50.7186668-05:00
584|1003|2021-11-20-18:11:50.7186761-05:00
849|1003|2021-11-20-18:11:50.7186855-05:00
252|853|2021-11-20-18:11:50.7186950-05:00
800|467|2021-11-20-18:11:50.7187045-05:00
1699|1003|2021-11-20-18:11:50.7187140-05:00
1271|1003|2021-11-20-18:11:50.7187234-05:00
223|301|2021-11-20-18:11:50.7187328-05:00
1390|1004|2021-11-20-18:11:50.7187421-05:00
1797|54|2021-11-20-18:11:50.7187513-05:00
1585|489|2021-11-20-18:11:50.7187607-05:00
1012|1002|2021-11-20-18:11:50.7187699-05:00
672|1003|2021-11-20-18:11:50.7187791-05:00
264|359|2021-11-20-18:11:50.7187883-05:00
25|1003|2021-11-20-18:11:50.7187977-05:00
693|1004|2021-11-20-18:11:50.7188068-05:00
1518|316|2021-11-20-18:11:50.7188161-05:00
166|179|2021-11-20-18:11:50.7188253-05:00
501|1002|2021-11-20-18:11:50.7188346-05:00
576|1002|2021-11-20-18:11:50.7188440-05:00
1231|53|2021-11-20-18:11:50.7188532-05:00
1716|169|2021-11-20-18:11:50.7188624-05:00
238|455|2021-11-20-18:11:50.7188775-05:00
1865|406|2021-11-20-18:11:50.7188875-05:00
1308|1001|2021-11-20-18:11:50.7188968-05:00
1771|1002|2021-11-20-18:11:50.7189061-05:00
1471|1002|2021-11-20-18:11:50.7189153-05:00
27|497|2021-11-20-18:11:50.7189244-05:00
1338|1003|2021-11-20-18:11:50.7189335-05:00
756|842|2021-11-20-18:11:50.7189426-05:00
1111|1003|2021-11-20-18:11:50.7189519-05:00
577|1003|2021-11-20-18:11:50.7189612-05:00
867|662|2021-11-20-18:11:50.7189705-05:00
1856|243|2021-11-20-18:11:50.7189799-05:00
292|910|2021-11-20-18:11:50.7190280-05:00
744|1003|2021-11-20-18:11:50.7190390-05:00
1976|583|2021-11-20-18:11:50.7190485-05:00
590|1003|2021-11-20-18:11:50.7190576-05:00
1436|789|2021-11-20-18:11:50.7190668-05:00
343|1002|2021-11-20-18:11:50.7190758-05:00
1672|1003|2021-11-20-18:11:50.7190848-05:00
339|1003|2021-11-20-18:11:50.7190940-05:00
934|1003|2021-11-20-18:11:50.7191031-05:00
1214|235|2021-11-20-18:11:50.7191121-05:00
1759|22|2021-11-20-18:11:50.7191213-05:00
625|1001|2021-11-20-18:11:50.7191305-05:00
1410|1002|2021-11-20-18:11:50.7191396-05:00
1971|525|2021-11-20-18:11:50.7191487-05:00
426|926|2021-11-20-18:11:50.7191576-05:00
1681|505|2021-11-20-18:11:50.7191667-05:00
145|1001|2021-11-20-18:11:50.7191758-05:00
1242|1002|2021-11-20-18:11:50.7191848-05:00
961|1003|2021-11-20-18:11:50.7191938-05:00
245|88|2021-11-20-18:11:50.7192028-05:00
26|1003|2021-11-20-18:11:50.7192118-05:00
1977|864|2021-11-20-18:11:50.7192356-05:00
383|711|2021-11-20-18:11:50.7192461-05:00
985|870|2021-11-20-18:11:50.7192556-05:00
929|758|2021-11-20-18:11:50.7192646-05:00
1029|1001|2021-11-20-18:11:50.7192736-05:00
242|831|2021-11-20-18:11:50.7192826-05:00
1253|524|2021-11-20-18:11:50.7192916-05:00
868|379|2021-11-20-18:11:50.7193005-05:00
681|999|2021-11-20-18:11:50.7193094-05:00
701|1000|2021-11-20-18:11:50.7193183-05:00
1053|1001|2021-11-20-18:11:50.7193272-05:00
163|1002|2021-11-20-18:11:50.7193362-05:00
826|231|2021-11-20-18:11:50.7193449-05:00
1984|1003|2021-11-20-18:11:50.7193538-05:00
1303|382|2021-11-20-18:11:50.7193626-05:00
728|345|2021-11-20-18:11:50.7193715-05:00
974|1002|2021-11-20-18:11:50.7193803-05:00
732|1003|2021-11-20-18:11:50.7193982-05:00
181|775|2021-11-20-18:11:50.7194077-05:00
886|703|2021-11-20-18:11:50.7194167-05:00
933|1002|2021-11-20-18:11:50.7194287-05:00
804|930|2021-11-20-18:11:50.7194379-05:00
1013|362|2021-11-20-18:11:50.7194466-05:00
112|1001|2021-11-20-18:11:50.7194555-05:00
736|1001|2021-11-20-18:11:50.7194642-05:00
381|513|2021-11-20-18:11:50.7194728-05:00
1516|1002|2021-11-20-18:11:50.7194814-05:00
1619|793|2021-11-20-18:11:50.7194902-05:00
1643|1002|2021-11-20-18:11:50.7194989-05:00
628|437|2021-11-20-18:11:50.7195075-05:00
1876|1002|2021-11-20-18:11:50.7195161-05:00
1584|462|2021-11-20-18:11:50.7195248-05:00
654|1002|2021-11-20-18:11:50.7195334-05:00
1828|1002|2021-11-20-18:11:50.7195420-05:00
329|774|2021-11-20-18:11:50.7195506-05:00
407|1001|2021-11-20-18:11:50.7195592-05:00
999|90|2021-11-20-18:11:50.7195676-05:00
1631|485|2021-11-20-18:11:50.7195760-05:00
453|673|2021-11-20-18:11:50.7195851-05:00
104|1001|2021-11-20-18:11:50.7195936-05:00
465|205|2021-11-20-18:11:50.7196020-05:00
1444|336|2021-11-20-18:11:50.7196106-05:00
311|124|2021-11-20-18:11:50.7196188-05:00
559|811|2021-11-20-18:11:50.7196272-05:00
737|1000|2021-11-20-18:11:50.7196356-05:00
473|839|2021-11-20-18:11:50.7196440-05:00
647|1000|2021-11-20-18:11:50.7196523-05:00
1988|1001|2021-11-20-18:11:50.7196609-05:00
1121|431|2021-11-20-18:11:50.7196695-05:00
1001|1001|2021-11-20-18:11:50.7196780-05:00
1182|1002|2021-11-20-18:11:50.7196921-05:00
552|1003|2021-11-20-18:11:50.7197015-05:00
810|1004|2021-11-20-18:11:50.7197106-05:00
1360|1005|2021-11-20-18:11:50.7197191-05:00
1116|1006|2021-11-20-18:11:50.7197275-05:00
1198|1007|2021-11-20-18:11:50.7197362-05:00
1353|1008|2021-11-20-18:11:50.7197447-05:00
901|1009|2021-11-20-18:11:50.7197534-05:00
232|1010|2021-11-20-18:11:50.7197620-05:00
700|1011|2021-11-20-18:11:50.7197703-05:00
723|1012|2021-11-20-18:11:50.7197786-05:00
1618|1013|2021-11-20-18:11:50.7197868-05:00
1217|1014|2021-11-20-18:11:50.7197956-05:00
63|1015|2021-11-20-18:11:50.7198068-05:00
832|1016|2021-11-20-18:11:50.7198163-05:00
1460|1017|2021-11-20-18:11:50.7198250-05:00
1515|1018|2021-11-20-18:11:50.7198332-05:00
996|1019|2021-11-20-18:11:50.7198414-05:00
1697|1020|2021-11-20-18:11:50.7198500-05:00
935|1021|2021-11-20-18:11:50.7198583-05:00
1727|1022|2021-11-20-18:11:50.7198666-05:00
1333|1023|2021-11-20-18:11:50.7198749-05:00
321|1024|2021-11-20-18:11:50.7198832-05:00
86|1025|2021-11-20-18:11:50.7198917-05:00
459|1026|2021-11-20-18:11:50.7199000-05:00
1478|1027|2021-11-20-18:11:50.7199082-05:00
536|1028|2021-11-20-18:11:50.7199165-05:00
483|1029|2021-11-20-18:11:50.7199247-05:00
1401|1030|2021-11-20-18:11:50.7199330-05:00
300|1031|2021-11-20-18:11:50.7199410-05:00
1740|1032|2021-11-20-18:11:50.7199492-05:00
1535|1033|2021-11-20-18:11:50.7199576-05:00
544|1034|2021-11-20-18:11:50.7199663-05:00
699|1035|2021-11-20-18:11:50.7199803-05:00
1432|1036|2021-11-20-18:11:50.7199894-05:00
1340|1037|2021-11-20-18:11:50.7199979-05:00
838|1038|2021-11-20-18:11:50.7200066-05:00
1284|1039|2021-11-20-18:11:50.7200158-05:00
751|1040|2021-11-20-18:11:50.7200248-05:00
1126|1041|2021-11-20-18:11:50.7200333-05:00
1039|1042|2021-11-20-18:11:50.7200419-05:00
114|1043|2021-11-20-18:11:50.7200506-05:00
1437|1044|2021-11-20-18:11:50.7200591-05:00
1763|1045|2021-11-20-18:11:50.7200677-05:00
1403|1046|2021-11-20-18:11:50.7200966-05:00
834|1047|2021-11-20-18:11:50.7201063-05:00
274|1048|2021-11-20-18:11:50.7201145-05:00
240|1049|2021-11-20-18:11:50.7201227-05:00
1741|1050|2021-11-20-18:11:50.7201308-05:00
1267|1051|2021-11-20-18:11:50.7201391-05:00
944|1052|2021-11-20-18:11:50.7201474-05:00
1633|1053|2021-11-20-18:11:50.7201554-05:00
332|1054|2021-11-20-18:11:50.7201634-05:00
188|1055|2021-11-20-18:11:50.7201714-05:00
1272|1056|2021-11-20-18:11:50.7201793-05:00
1855|1057|2021-11-20-18:11:50.7201871-05:00
278|1058|2021-11-20-18:11:50.7201950-05:00
738|1059|2021-11-20-18:11:50.7202028-05:00
948|1060|2021-11-20-18:11:50.7202105-05:00
1627|1061|2021-11-20-18:11:50.7202208-05:00
691|1062|2021-11-20-18:11:50.7202293-05:00
915|1063|2021-11-20-18:11:50.7202372-05:00
1495|1064|2021-11-20-18:11:50.7202450-05:00
1952|1065|2021-11-20-18:11:50.7202528-05:00
965|1066|2021-11-20-18:11:50.7202605-05:00
1169|1067|2021-11-20-18:11:50.7202683-05:00
1112|1068|2021-11-20-18:11:50.7202814-05:00
546|1069|2021-11-20-18:11:50.7202900-05:00
648|1070|2021-11-20-18:11:50.7202982-05:00
1476|1071|2021-11-20-18:11:50.7203064-05:00
657|1072|2021-11-20-18:11:50.7203142-05:00
272|1073|2021-11-20-18:11:50.7203219-05:00
289|1074|2021-11-20-18:11:50.7203296-05:00
607|1075|2021-11-20-18:11:50.7203374-05:00
1914|1076|2021-11-20-18:11:50.7203452-05:00
1616|1077|2021-11-20-18:11:50.7203531-05:00
1905|1078|2021-11-20-18:11:50.7203610-05:00
556|1079|2021-11-20-18:11:50.7203688-05:00
704|1080|2021-11-20-18:11:50.7203766-05:00
1622|1081|2021-11-20-18:11:50.7203841-05:00
1247|1082|2021-11-20-18:11:50.7203918-05:00
