Start |2021-11-20-13:53:20.1538576-05:00
207|437|2021-11-20-13:53:20.1678757-05:00
1248|996|2021-11-20-13:53:20.1678914-05:00
1679|897|2021-11-20-13:53:20.1679069-05:00
1070|996|2021-11-20-13:53:20.1679221-05:00
1685|529|2021-11-20-13:53:20.1679376-05:00
499|995|2021-11-20-13:53:20.1679529-05:00
1517|995|2021-11-20-13:53:20.1679681-05:00
256|995|2021-11-20-13:53:20.1679832-05:00
39|330|2021-11-20-13:53:20.1679987-05:00
979|990|2021-11-20-13:53:20.1680140-05:00
1740|995|2021-11-20-13:53:20.1680301-05:00
58|995|2021-11-20-13:53:20.1680459-05:00
1628|779|2021-11-20-13:53:20.1680609-05:00
502|995|2021-11-20-13:53:20.1680810-05:00
955|995|2021-11-20-13:53:20.1680973-05:00
1572|995|2021-11-20-13:53:20.1681126-05:00
1959|195|2021-11-20-13:53:20.1681285-05:00
1157|990|2021-11-20-13:53:20.1681439-05:00
1061|603|2021-11-20-13:53:20.1681598-05:00
1600|228|2021-11-20-13:53:20.1681751-05:00
459|990|2021-11-20-13:53:20.1681899-05:00
117|995|2021-11-20-13:53:20.1682053-05:00
1113|321|2021-11-20-13:53:20.1682205-05:00
1776|492|2021-11-20-13:53:20.1682361-05:00
77|634|2021-11-20-13:53:20.1682515-05:00
1927|989|2021-11-20-13:53:20.1682668-05:00
1454|743|2021-11-20-13:53:20.1682820-05:00
844|395|2021-11-20-13:53:20.1682972-05:00
640|986|2021-11-20-13:53:20.1683121-05:00
1995|111|2021-11-20-13:53:20.1683271-05:00
1912|986|2021-11-20-13:53:20.1683423-05:00
1480|467|2021-11-20-13:53:20.1683571-05:00
1088|986|2021-11-20-13:53:20.1683720-05:00
514|989|2021-11-20-13:53:20.1683876-05:00
1642|990|2021-11-20-13:53:20.1684029-05:00
867|990|2021-11-20-13:53:20.1684176-05:00
1048|995|2021-11-20-13:53:20.1684324-05:00
358|996|2021-11-20-13:53:20.1684566-05:00
390|996|2021-11-20-13:53:20.1684720-05:00
211|508|2021-11-20-13:53:20.1684868-05:00
1518|935|2021-11-20-13:53:20.1685018-05:00
1907|995|2021-11-20-13:53:20.1685174-05:00
940|995|2021-11-20-13:53:20.1685323-05:00
1470|208|2021-11-20-13:53:20.1685472-05:00
965|995|2021-11-20-13:53:20.1685624-05:00
1417|996|2021-11-20-13:53:20.1685778-05:00
1107|997|2021-11-20-13:53:20.1685929-05:00
371|997|2021-11-20-13:53:20.1686131-05:00
1622|998|2021-11-20-13:53:20.1686284-05:00
113|999|2021-11-20-13:53:20.1686440-05:00
1342|993|2021-11-20-13:53:20.1686591-05:00
760|1001|2021-11-20-13:53:20.1686739-05:00
1305|1|2021-11-20-13:53:20.1686888-05:00
594|151|2021-11-20-13:53:20.1687037-05:00
1198|347|2021-11-20-13:53:20.1687184-05:00
92|334|2021-11-20-13:53:20.1687331-05:00
131|263|2021-11-20-13:53:20.1687482-05:00
1903|552|2021-11-20-13:53:20.1687639-05:00
989|996|2021-11-20-13:53:20.1687859-05:00
1759|465|2021-11-20-13:53:20.1688020-05:00
1053|786|2021-11-20-13:53:20.1688168-05:00
667|996|2021-11-20-13:53:20.1688315-05:00
1637|896|2021-11-20-13:53:20.1688462-05:00
42|51|2021-11-20-13:53:20.1688612-05:00
1064|221|2021-11-20-13:53:20.1688761-05:00
245|996|2021-11-20-13:53:20.1688914-05:00
977|997|2021-11-20-13:53:20.1689063-05:00
1101|887|2021-11-20-13:53:20.1689213-05:00
866|998|2021-11-20-13:53:20.1689364-05:00
79|35|2021-11-20-13:53:20.1689509-05:00
509|998|2021-11-20-13:53:20.1689653-05:00
1608|998|2021-11-20-13:53:20.1689802-05:00
764|999|2021-11-20-13:53:20.1689944-05:00
843|1001|2021-11-20-13:53:20.1690088-05:00
76|194|2021-11-20-13:53:20.1690230-05:00
553|999|2021-11-20-13:53:20.1690374-05:00
1189|999|2021-11-20-13:53:20.1690521-05:00
1652|519|2021-11-20-13:53:20.1690668-05:00
803|1001|2021-11-20-13:53:20.1690814-05:00
659|909|2021-11-20-13:53:20.1690957-05:00
823|283|2021-11-20-13:53:20.1691103-05:00
1086|998|2021-11-20-13:53:20.1691246-05:00
1237|939|2021-11-20-13:53:20.1691391-05:00
513|702|2021-11-20-13:53:20.1691532-05:00
651|998|2021-11-20-13:53:20.1691680-05:00
1155|998|2021-11-20-13:53:20.1691828-05:00
171|394|2021-11-20-13:53:20.1691973-05:00
480|710|2021-11-20-13:53:20.1692117-05:00
1334|998|2021-11-20-13:53:20.1692263-05:00
1550|184|2021-11-20-13:53:20.1692409-05:00
734|351|2021-11-20-13:53:20.1692551-05:00
1150|998|2021-11-20-13:53:20.1692700-05:00
1380|679|2021-11-20-13:53:20.1692895-05:00
637|364|2021-11-20-13:53:20.1693045-05:00
1171|673|2021-11-20-13:53:20.1693186-05:00
847|540|2021-11-20-13:53:20.1693326-05:00
274|862|2021-11-20-13:53:20.1693466-05:00
892|721|2021-11-20-13:53:20.1693609-05:00
407|997|2021-11-20-13:53:20.1693746-05:00
712|705|2021-11-20-13:53:20.1693894-05:00
431|996|2021-11-20-13:53:20.1694037-05:00
5|996|2021-11-20-13:53:20.1694179-05:00
1514|997|2021-11-20-13:53:20.1694319-05:00
1548|260|2021-11-20-13:53:20.1694464-05:00
1617|997|2021-11-20-13:53:20.1694604-05:00
1760|997|2021-11-20-13:53:20.1694741-05:00
1997|998|2021-11-20-13:53:20.1694882-05:00
455|999|2021-11-20-13:53:20.1695019-05:00
510|1001|2021-11-20-13:53:20.1695159-05:00
641|1002|2021-11-20-13:53:20.1695300-05:00
919|388|2021-11-20-13:53:20.1695434-05:00
487|374|2021-11-20-13:53:20.1695573-05:00
1114|108|2021-11-20-13:53:20.1695715-05:00
325|615|2021-11-20-13:53:20.1695854-05:00
941|742|2021-11-20-13:53:20.1695983-05:00
1974|798|2021-11-20-13:53:20.1696126-05:00
1452|998|2021-11-20-13:53:20.1696265-05:00
1119|999|2021-11-20-13:53:20.1696403-05:00
1406|1001|2021-11-20-13:53:20.1696545-05:00
1913|652|2021-11-20-13:53:20.1696708-05:00
69|357|2021-11-20-13:53:20.1696856-05:00
478|616|2021-11-20-13:53:20.1696992-05:00
1784|354|2021-11-20-13:53:20.1697128-05:00
1339|998|2021-11-20-13:53:20.1697264-05:00
1357|220|2021-11-20-13:53:20.1697395-05:00
1376|267|2021-11-20-13:53:20.1697558-05:00
219|999|2021-11-20-13:53:20.1697724-05:00
127|224|2021-11-20-13:53:20.1697863-05:00
1697|246|2021-11-20-13:53:20.1697996-05:00
1244|998|2021-11-20-13:53:20.1698138-05:00
268|999|2021-11-20-13:53:20.1698272-05:00
296|1001|2021-11-20-13:53:20.1698407-05:00
1239|1001|2021-11-20-13:53:20.1698539-05:00
91|30|2021-11-20-13:53:20.1698674-05:00
214|1001|2021-11-20-13:53:20.1698805-05:00
817|1001|2021-11-20-13:53:20.1698938-05:00
1592|880|2021-11-20-13:53:20.1699060-05:00
1709|24|2021-11-20-13:53:20.1699185-05:00
926|460|2021-11-20-13:53:20.1699318-05:00
916|998|2021-11-20-13:53:20.1699451-05:00
1162|864|2021-11-20-13:53:20.1699579-05:00
1729|230|2021-11-20-13:53:20.1699713-05:00
1970|360|2021-11-20-13:53:20.1699839-05:00
686|781|2021-11-20-13:53:20.1699962-05:00
626|997|2021-11-20-13:53:20.1700101-05:00
231|998|2021-11-20-13:53:20.1700233-05:00
37|44|2021-11-20-13:53:20.1700364-05:00
1049|523|2021-11-20-13:53:20.1700492-05:00
1725|998|2021-11-20-13:53:20.1700707-05:00
1200|689|2021-11-20-13:53:20.1700844-05:00
1413|997|2021-11-20-13:53:20.1700970-05:00
1186|997|2021-11-20-13:53:20.1701093-05:00
1504|377|2021-11-20-13:53:20.1701215-05:00
486|930|2021-11-20-13:53:20.1701338-05:00
642|368|2021-11-20-13:53:20.1701463-05:00
1947|995|2021-11-20-13:53:20.1701588-05:00
229|517|2021-11-20-13:53:20.1701716-05:00
162|248|2021-11-20-13:53:20.1701840-05:00
187|991|2021-11-20-13:53:20.1701962-05:00
232|152|2021-11-20-13:53:20.1702086-05:00
1534|752|2021-11-20-13:53:20.1702214-05:00
1870|990|2021-11-20-13:53:20.1702342-05:00
784|528|2021-11-20-13:53:20.1702469-05:00
1292|426|2021-11-20-13:53:20.1702589-05:00
369|287|2021-11-20-13:53:20.1702713-05:00
613|381|2021-11-20-13:53:20.1702836-05:00
1283|990|2021-11-20-13:53:20.1702961-05:00
1012|990|2021-11-20-13:53:20.1703105-05:00
105|489|2021-11-20-13:53:20.1703231-05:00
118|745|2021-11-20-13:53:20.1703354-05:00
402|112|2021-11-20-13:53:20.1703563-05:00
1767|666|2021-11-20-13:53:20.1703787-05:00
185|376|2021-11-20-13:53:20.1703914-05:00
485|988|2021-11-20-13:53:20.1704207-05:00
766|989|2021-11-20-13:53:20.1704332-05:00
363|922|2021-11-20-13:53:20.1704448-05:00
526|38|2021-11-20-13:53:20.1704564-05:00
1099|128|2021-11-20-13:53:20.1704777-05:00
708|986|2021-11-20-13:53:20.1705001-05:00
1127|988|2021-11-20-13:53:20.1705131-05:00
1346|988|2021-11-20-13:53:20.1705341-05:00
1203|87|2021-11-20-13:53:20.1705465-05:00
417|49|2021-11-20-13:53:20.1705722-05:00
497|816|2021-11-20-13:53:20.1705847-05:00
1832|885|2021-11-20-13:53:20.1706057-05:00
1116|986|2021-11-20-13:53:20.1706191-05:00
811|988|2021-11-20-13:53:20.1706313-05:00
740|544|2021-11-20-13:53:20.1706436-05:00
1466|533|2021-11-20-13:53:20.1706560-05:00
269|986|2021-11-20-13:53:20.1706683-05:00
580|197|2021-11-20-13:53:20.1706896-05:00
1425|986|2021-11-20-13:53:20.1707023-05:00
1523|688|2021-11-20-13:53:20.1707142-05:00
694|281|2021-11-20-13:53:20.1707348-05:00
1409|477|2021-11-20-13:53:20.1707475-05:00
1299|144|2021-11-20-13:53:20.1707784-05:00
946|403|2021-11-20-13:53:20.1707920-05:00
695|986|2021-11-20-13:53:20.1708036-05:00
324|456|2021-11-20-13:53:20.1708152-05:00
14|983|2021-11-20-13:53:20.1708273-05:00
980|660|2021-11-20-13:53:20.1708394-05:00
1044|709|2021-11-20-13:53:20.1708510-05:00
951|668|2021-11-20-13:53:20.1708629-05:00
1616|254|2021-11-20-13:53:20.1708751-05:00
792|985|2021-11-20-13:53:20.1708878-05:00
1677|986|2021-11-20-13:53:20.1709004-05:00
1003|988|2021-11-20-13:53:20.1709125-05:00
1015|726|2021-11-20-13:53:20.1709245-05:00
1758|986|2021-11-20-13:53:20.1709368-05:00
284|175|2021-11-20-13:53:20.1709485-05:00
1455|986|2021-11-20-13:53:20.1709607-05:00
1166|988|2021-11-20-13:53:20.1709732-05:00
1488|154|2021-11-20-13:53:20.1709859-05:00
1091|988|2021-11-20-13:53:20.1709978-05:00
915|645|2021-11-20-13:53:20.1710099-05:00
336|988|2021-11-20-13:53:20.1710276-05:00
1473|988|2021-11-20-13:53:20.1710410-05:00
286|576|2021-11-20-13:53:20.1710523-05:00
1472|290|2021-11-20-13:53:20.1710650-05:00
1285|985|2021-11-20-13:53:20.1710777-05:00
1820|678|2021-11-20-13:53:20.1710901-05:00
538|986|2021-11-20-13:53:20.1711027-05:00
1585|40|2021-11-20-13:53:20.1711149-05:00
1843|985|2021-11-20-13:53:20.1711270-05:00
1558|986|2021-11-20-13:53:20.1711390-05:00
995|750|2021-11-20-13:53:20.1711501-05:00
242|985|2021-11-20-13:53:20.1711627-05:00
1521|986|2021-11-20-13:53:20.1711746-05:00
1105|988|2021-11-20-13:53:20.1711858-05:00
1496|989|2021-11-20-13:53:20.1711974-05:00
1437|989|2021-11-20-13:53:20.1712097-05:00
1833|989|2021-11-20-13:53:20.1712213-05:00
763|990|2021-11-20-13:53:20.1712333-05:00
681|868|2021-11-20-13:53:20.1712454-05:00
140|50|2021-11-20-13:53:20.1712571-05:00
291|418|2021-11-20-13:53:20.1712689-05:00
241|928|2021-11-20-13:53:20.1712809-05:00
829|643|2021-11-20-13:53:20.1712925-05:00
1731|989|2021-11-20-13:53:20.1713044-05:00
167|989|2021-11-20-13:53:20.1713163-05:00
101|921|2021-11-20-13:53:20.1713281-05:00
1812|257|2021-11-20-13:53:20.1713401-05:00
1002|989|2021-11-20-13:53:20.1713510-05:00
1182|990|2021-11-20-13:53:20.1713700-05:00
845|809|2021-11-20-13:53:20.1713823-05:00
1446|967|2021-11-20-13:53:20.1713943-05:00
1940|990|2021-11-20-13:53:20.1714057-05:00
422|991|2021-11-20-13:53:20.1714174-05:00
1794|20|2021-11-20-13:53:20.1714288-05:00
1069|669|2021-11-20-13:53:20.1714398-05:00
1836|991|2021-11-20-13:53:20.1714520-05:00
646|991|2021-11-20-13:53:20.1714639-05:00
1257|149|2021-11-20-13:53:20.1714755-05:00
1057|993|2021-11-20-13:53:20.1714878-05:00
200|993|2021-11-20-13:53:20.1714996-05:00
425|993|2021-11-20-13:53:20.1715113-05:00
1492|356|2021-11-20-13:53:20.1715227-05:00
1120|993|2021-11-20-13:53:20.1715358-05:00
45|595|2021-11-20-13:53:20.1715472-05:00
1808|209|2021-11-20-13:53:20.1715589-05:00
1419|991|2021-11-20-13:53:20.1715707-05:00
1516|250|2021-11-20-13:53:20.1715827-05:00
1920|991|2021-11-20-13:53:20.1715943-05:00
253|993|2021-11-20-13:53:20.1716059-05:00
860|995|2021-11-20-13:53:20.1716168-05:00
1631|995|2021-11-20-13:53:20.1716276-05:00
383|385|2021-11-20-13:53:20.1716388-05:00
787|491|2021-11-20-13:53:20.1716506-05:00
942|993|2021-11-20-13:53:20.1716622-05:00
614|6|2021-11-20-13:53:20.1716737-05:00
86|384|2021-11-20-13:53:20.1716844-05:00
627|303|2021-11-20-13:53:20.1716958-05:00
569|129|2021-11-20-13:53:20.1717072-05:00
1293|539|2021-11-20-13:53:20.1717187-05:00
1178|988|2021-11-20-13:53:20.1717301-05:00
7|989|2021-11-20-13:53:20.1717410-05:00
1569|989|2021-11-20-13:53:20.1717512-05:00
400|989|2021-11-20-13:53:20.1717712-05:00
1005|511|2021-11-20-13:53:20.1717844-05:00
107|430|2021-11-20-13:53:20.1717963-05:00
1058|352|2021-11-20-13:53:20.1718074-05:00
1829|989|2021-11-20-13:53:20.1718188-05:00
1746|989|2021-11-20-13:53:20.1718300-05:00
27|661|2021-11-20-13:53:20.1718413-05:00
1673|772|2021-11-20-13:53:20.1718531-05:00
775|672|2021-11-20-13:53:20.1718644-05:00
590|989|2021-11-20-13:53:20.1718755-05:00
1730|9|2021-11-20-13:53:20.1718868-05:00
470|989|2021-11-20-13:53:20.1718982-05:00
1736|606|2021-11-20-13:53:20.1719093-05:00
824|990|2021-11-20-13:53:20.1719211-05:00
1158|990|2021-11-20-13:53:20.1719324-05:00
767|990|2021-11-20-13:53:20.1719434-05:00
1924|990|2021-11-20-13:53:20.1719541-05:00
765|963|2021-11-20-13:53:20.1719653-05:00
607|990|2021-11-20-13:53:20.1719767-05:00
1892|622|2021-11-20-13:53:20.1719877-05:00
739|990|2021-11-20-13:53:20.1719982-05:00
310|593|2021-11-20-13:53:20.1720084-05:00
1259|990|2021-11-20-13:53:20.1720192-05:00
1055|990|2021-11-20-13:53:20.1720303-05:00
1170|990|2021-11-20-13:53:20.1720416-05:00
1509|449|2021-11-20-13:53:20.1720521-05:00
1180|751|2021-11-20-13:53:20.1720626-05:00
975|410|2021-11-20-13:53:20.1720757-05:00
1221|799|2021-11-20-13:53:20.1720877-05:00
70|568|2021-11-20-13:53:20.1720985-05:00
1961|989|2021-11-20-13:53:20.1721096-05:00
1897|990|2021-11-20-13:53:20.1721203-05:00
193|936|2021-11-20-13:53:20.1721310-05:00
889|990|2021-11-20-13:53:20.1721464-05:00
1089|990|2021-11-20-13:53:20.1721586-05:00
100|990|2021-11-20-13:53:20.1721701-05:00
1951|991|2021-11-20-13:53:20.1721812-05:00
738|976|2021-11-20-13:53:20.1721916-05:00
1610|991|2021-11-20-13:53:20.1722022-05:00
1787|993|2021-11-20-13:53:20.1722126-05:00
1881|993|2021-11-20-13:53:20.1722237-05:00
600|993|2021-11-20-13:53:20.1722344-05:00
85|11|2021-11-20-13:53:20.1722452-05:00
1017|339|2021-11-20-13:53:20.1722557-05:00
671|991|2021-11-20-13:53:20.1722660-05:00
320|993|2021-11-20-13:53:20.1722756-05:00
1250|344|2021-11-20-13:53:20.1722862-05:00
1811|46|2021-11-20-13:53:20.1722965-05:00
947|873|2021-11-20-13:53:20.1723073-05:00
1867|993|2021-11-20-13:53:20.1723168-05:00
657|507|2021-11-20-13:53:20.1723271-05:00
505|969|2021-11-20-13:53:20.1723370-05:00
542|991|2021-11-20-13:53:20.1723469-05:00
124|555|2021-11-20-13:53:20.1723572-05:00
806|728|2021-11-20-13:53:20.1723675-05:00
93|990|2021-11-20-13:53:20.1723777-05:00
1778|991|2021-11-20-13:53:20.1723884-05:00
1075|991|2021-11-20-13:53:20.1723988-05:00
1906|549|2021-11-20-13:53:20.1724089-05:00
343|990|2021-11-20-13:53:20.1724193-05:00
557|102|2021-11-20-13:53:20.1724295-05:00
1073|991|2021-11-20-13:53:20.1724396-05:00
448|476|2021-11-20-13:53:20.1724505-05:00
703|991|2021-11-20-13:53:20.1724603-05:00
632|205|2021-11-20-13:53:20.1724704-05:00
1822|587|2021-11-20-13:53:20.1724805-05:00
273|454|2021-11-20-13:53:20.1724906-05:00
839|990|2021-11-20-13:53:20.1725013-05:00
1753|990|2021-11-20-13:53:20.1725112-05:00
1051|991|2021-11-20-13:53:20.1725214-05:00
830|993|2021-11-20-13:53:20.1725318-05:00
1209|994|2021-11-20-13:53:20.1725417-05:00
1214|994|2021-11-20-13:53:20.1725522-05:00
854|994|2021-11-20-13:53:20.1725704-05:00
8|995|2021-11-20-13:53:20.1725815-05:00
136|996|2021-11-20-13:53:20.1725935-05:00
217|300|2021-11-20-13:53:20.1726038-05:00
215|585|2021-11-20-13:53:20.1726141-05:00
382|995|2021-11-20-13:53:20.1726242-05:00
857|996|2021-11-20-13:53:20.1726346-05:00
265|997|2021-11-20-13:53:20.1726449-05:00
1375|341|2021-11-20-13:53:20.1726549-05:00
28|496|2021-11-20-13:53:20.1726648-05:00
1361|968|2021-11-20-13:53:20.1726741-05:00
1436|826|2021-11-20-13:53:20.1726839-05:00
1468|700|2021-11-20-13:53:20.1726941-05:00
1369|996|2021-11-20-13:53:20.1727041-05:00
73|997|2021-11-20-13:53:20.1727141-05:00
88|416|2021-11-20-13:53:20.1727247-05:00
999|141|2021-11-20-13:53:20.1727360-05:00
348|244|2021-11-20-13:53:20.1727462-05:00
900|735|2021-11-20-13:53:20.1727564-05:00
859|994|2021-11-20-13:53:20.1727674-05:00
1284|994|2021-11-20-13:53:20.1727773-05:00
1243|994|2021-11-20-13:53:20.1727868-05:00
833|825|2021-11-20-13:53:20.1727966-05:00
155|109|2021-11-20-13:53:20.1728066-05:00
1405|436|2021-11-20-13:53:20.1728163-05:00
392|993|2021-11-20-13:53:20.1728260-05:00
871|258|2021-11-20-13:53:20.1728362-05:00
31|994|2021-11-20-13:53:20.1728461-05:00
409|994|2021-11-20-13:53:20.1728560-05:00
57|962|2021-11-20-13:53:20.1728651-05:00
1909|432|2021-11-20-13:53:20.1728746-05:00
1077|527|2021-11-20-13:53:20.1728839-05:00
1528|255|2021-11-20-13:53:20.1728930-05:00
1363|990|2021-11-20-13:53:20.1729020-05:00
1726|991|2021-11-20-13:53:20.1729176-05:00
122|993|2021-11-20-13:53:20.1729274-05:00
680|474|2021-11-20-13:53:20.1729367-05:00
1874|536|2021-11-20-13:53:20.1729463-05:00
1579|993|2021-11-20-13:53:20.1729555-05:00
690|608|2021-11-20-13:53:20.1729651-05:00
1092|994|2021-11-20-13:53:20.1729750-05:00
68|995|2021-11-20-13:53:20.1729851-05:00
1251|837|2021-11-20-13:53:20.1729952-05:00
1040|41|2021-11-20-13:53:20.1730044-05:00
1147|620|2021-11-20-13:53:20.1730144-05:00
1317|731|2021-11-20-13:53:20.1730240-05:00
1223|991|2021-11-20-13:53:20.1730341-05:00
473|333|2021-11-20-13:53:20.1730436-05:00
204|993|2021-11-20-13:53:20.1730531-05:00
749|952|2021-11-20-13:53:20.1730625-05:00
757|994|2021-11-20-13:53:20.1730719-05:00
714|464|2021-11-20-13:53:20.1730814-05:00
1937|906|2021-11-20-13:53:20.1730906-05:00
346|994|2021-11-20-13:53:20.1731001-05:00
1934|994|2021-11-20-13:53:20.1731094-05:00
1663|995|2021-11-20-13:53:20.1731190-05:00
1225|996|2021-11-20-13:53:20.1731282-05:00
1976|997|2021-11-20-13:53:20.1731375-05:00
858|997|2021-11-20-13:53:20.1731471-05:00
1848|998|2021-11-20-13:53:20.1731569-05:00
1556|999|2021-11-20-13:53:20.1731658-05:00
808|774|2021-11-20-13:53:20.1731744-05:00
1871|870|2021-11-20-13:53:20.1731835-05:00
1321|998|2021-11-20-13:53:20.1731926-05:00
142|999|2021-11-20-13:53:20.1732018-05:00
302|534|2021-11-20-13:53:20.1732104-05:00
1936|874|2021-11-20-13:53:20.1732190-05:00
126|174|2021-11-20-13:53:20.1732331-05:00
1664|999|2021-11-20-13:53:20.1732429-05:00
1969|999|2021-11-20-13:53:20.1732521-05:00
1432|999|2021-11-20-13:53:20.1732613-05:00
1138|1000|2021-11-20-13:53:20.1732709-05:00
791|1001|2021-11-20-13:53:20.1732798-05:00
210|914|2021-11-20-13:53:20.1732892-05:00
1789|1001|2021-11-20-13:53:20.1732983-05:00
1215|1002|2021-11-20-13:53:20.1733079-05:00
1998|158|2021-11-20-13:53:20.1733171-05:00
1799|1002|2021-11-20-13:53:20.1733331-05:00
1038|169|2021-11-20-13:53:20.1733428-05:00
104|161|2021-11-20-13:53:20.1733518-05:00
1226|94|2021-11-20-13:53:20.1733603-05:00
393|802|2021-11-20-13:53:20.1733687-05:00
1837|370|2021-11-20-13:53:20.1733775-05:00
1671|501|2021-11-20-13:53:20.1733865-05:00
1335|894|2021-11-20-13:53:20.1733958-05:00
1220|999|2021-11-20-13:53:20.1734045-05:00
1135|999|2021-11-20-13:53:20.1734140-05:00
1174|361|2021-11-20-13:53:20.1734237-05:00
1423|998|2021-11-20-13:53:20.1734325-05:00
75|412|2021-11-20-13:53:20.1734421-05:00
933|565|2021-11-20-13:53:20.1734515-05:00
693|999|2021-11-20-13:53:20.1734602-05:00
1031|1000|2021-11-20-13:53:20.1734693-05:00
1719|1000|2021-11-20-13:53:20.1734782-05:00
1181|95|2021-11-20-13:53:20.1734873-05:00
266|191|2021-11-20-13:53:20.1734968-05:00
206|397|2021-11-20-13:53:20.1735058-05:00
1923|925|2021-11-20-13:53:20.1735148-05:00
899|999|2021-11-20-13:53:20.1735235-05:00
840|1000|2021-11-20-13:53:20.1735323-05:00
1381|574|2021-11-20-13:53:20.1735414-05:00
1085|1000|2021-11-20-13:53:20.1735506-05:00
838|438|2021-11-20-13:53:20.1735599-05:00
243|472|2021-11-20-13:53:20.1735688-05:00
1365|1000|2021-11-20-13:53:20.1735780-05:00
1661|201|2021-11-20-13:53:20.1735871-05:00
1922|1001|2021-11-20-13:53:20.1735955-05:00
1728|1002|2021-11-20-13:53:20.1736041-05:00
548|1003|2021-11-20-13:53:20.1736126-05:00
737|1004|2021-11-20-13:53:20.1736211-05:00
1653|1005|2021-11-20-13:53:20.1736344-05:00
1414|1006|2021-11-20-13:53:20.1736440-05:00
945|1007|2021-11-20-13:53:20.1736529-05:00
730|1008|2021-11-20-13:53:20.1736621-05:00
633|1009|2021-11-20-13:53:20.1736709-05:00
1167|1010|2021-11-20-13:53:20.1736806-05:00
970|1011|2021-11-20-13:53:20.1736891-05:00
218|1012|2021-11-20-13:53:20.1736979-05:00
1977|1013|2021-11-20-13:53:20.1737070-05:00
944|1014|2021-11-20-13:53:20.1737157-05:00
1201|1015|2021-11-20-13:53:20.1737245-05:00
771|1016|2021-11-20-13:53:20.1737329-05:00
699|1017|2021-11-20-13:53:20.1737418-05:00
1584|1018|2021-11-20-13:53:20.1737507-05:00
1046|1019|2021-11-20-13:53:20.1737606-05:00
701|1020|2021-11-20-13:53:20.1737694-05:00
90|1021|2021-11-20-13:53:20.1737786-05:00
1108|1022|2021-11-20-13:53:20.1737871-05:00
1066|1023|2021-11-20-13:53:20.1737953-05:00
1549|1024|2021-11-20-13:53:20.1738034-05:00
978|1025|2021-11-20-13:53:20.1738123-05:00
72|1026|2021-11-20-13:53:20.1738204-05:00
898|1027|2021-11-20-13:53:20.1738287-05:00
199|1028|2021-11-20-13:53:20.1738372-05:00
732|1029|2021-11-20-13:53:20.1738458-05:00
137|1030|2021-11-20-13:53:20.1738544-05:00
1577|1031|2021-11-20-13:53:20.1738629-05:00
1636|1032|2021-11-20-13:53:20.1738711-05:00
338|1033|2021-11-20-13:53:20.1738798-05:00
1696|1034|2021-11-20-13:53:20.1738883-05:00
1310|1035|2021-11-20-13:53:20.1738967-05:00
1420|1036|2021-11-20-13:53:20.1739075-05:00
577|1037|2021-11-20-13:53:20.1739170-05:00
638|1038|2021-11-20-13:53:20.1739301-05:00
442|1039|2021-11-20-13:53:20.1739391-05:00
1561|1040|2021-11-20-13:53:20.1739475-05:00
1773|1041|2021-11-20-13:53:20.1739560-05:00
304|1042|2021-11-20-13:53:20.1739642-05:00
1079|1043|2021-11-20-13:53:20.1739726-05:00
4|1044|2021-11-20-13:53:20.1739810-05:00
1325|1045|2021-11-20-13:53:20.1739893-05:00
1987|1046|2021-11-20-13:53:20.1739972-05:00
1945|1047|2021-11-20-13:53:20.1740054-05:00
1957|1048|2021-11-20-13:53:20.1740134-05:00
1684|1049|2021-11-20-13:53:20.1740217-05:00
556|1050|2021-11-20-13:53:20.1740296-05:00
373|1051|2021-11-20-13:53:20.1740378-05:00
1308|1052|2021-11-20-13:53:20.1740457-05:00
1224|1053|2021-11-20-13:53:20.1740535-05:00
598|1054|2021-11-20-13:53:20.1740619-05:00
1578|1055|2021-11-20-13:53:20.1740697-05:00
831|1056|2021-11-20-13:53:20.1740776-05:00
656|1057|2021-11-20-13:53:20.1740851-05:00
1035|1058|2021-11-20-13:53:20.1740927-05:00
1782|1059|2021-11-20-13:53:20.1741007-05:00
1581|1060|2021-11-20-13:53:20.1741089-05:00
479|1061|2021-11-20-13:53:20.1741169-05:00
729|1062|2021-11-20-13:53:20.1741244-05:00
1993|1063|2021-11-20-13:53:20.1741323-05:00
512|1064|2021-11-20-13:53:20.1741398-05:00
1627|1065|2021-11-20-13:53:20.1741477-05:00
1385|1066|2021-11-20-13:53:20.1741554-05:00
1887|1067|2021-11-20-13:53:20.1741631-05:00
312|1068|2021-11-20-13:53:20.1741706-05:00
1686|1069|2021-11-20-13:53:20.1741784-05:00
1785|1070|2021-11-20-13:53:20.1741863-05:00
179|1071|2021-11-20-13:53:20.1741966-05:00
43|1072|2021-11-20-13:53:20.1742045-05:00
1132|1073|2021-11-20-13:53:20.1742117-05:00
1538|1074|2021-11-20-13:53:20.1742190-05:00
958|1075|2021-11-20-13:53:20.1742266-05:00
1805|1076|2021-11-20-13:53:20.1742347-05:00
21|1077|2021-11-20-13:53:20.1742421-05:00
1043|1078|2021-11-20-13:53:20.1742497-05:00
233|1079|2021-11-20-13:53:20.1742576-05:00
990|1080|2021-11-20-13:53:20.1742651-05:00
147|1081|2021-11-20-13:53:20.1742726-05:00
943|1082|2021-11-20-13:53:20.1742821-05:00
524|1083|2021-11-20-13:53:20.1742903-05:00
176|1084|2021-11-20-13:53:20.1743070-05:00
1771|1085|2021-11-20-13:53:20.1743150-05:00
282|1086|2021-11-20-13:53:20.1743221-05:00
421|1087|2021-11-20-13:53:20.1743288-05:00
