Start |2021-11-20-18:12:07.4590424-05:00
1408|1019|2021-11-20-18:12:07.4791702-05:00
401|1019|2021-11-20-18:12:07.4791850-05:00
1277|21|2021-11-20-18:12:07.4791999-05:00
1019|1019|2021-11-20-18:12:07.4792148-05:00
1272|1019|2021-11-20-18:12:07.4792297-05:00
770|1021|2021-11-20-18:12:07.4792447-05:00
2|1022|2021-11-20-18:12:07.4792596-05:00
1675|1022|2021-11-20-18:12:07.4792744-05:00
1705|896|2021-11-20-18:12:07.4792893-05:00
1317|1024|2021-11-20-18:12:07.4793043-05:00
895|1026|2021-11-20-18:12:07.4793320-05:00
697|420|2021-11-20-18:12:07.4793483-05:00
937|773|2021-11-20-18:12:07.4793636-05:00
481|803|2021-11-20-18:12:07.4793787-05:00
1180|869|2021-11-20-18:12:07.4793938-05:00
575|902|2021-11-20-18:12:07.4794087-05:00
970|1022|2021-11-20-18:12:07.4794235-05:00
967|359|2021-11-20-18:12:07.4794385-05:00
692|1022|2021-11-20-18:12:07.4794535-05:00
366|944|2021-11-20-18:12:07.4794683-05:00
1253|57|2021-11-20-18:12:07.4794831-05:00
1386|766|2021-11-20-18:12:07.4794980-05:00
11|581|2021-11-20-18:12:07.4795128-05:00
517|768|2021-11-20-18:12:07.4795277-05:00
1123|236|2021-11-20-18:12:07.4795424-05:00
567|1022|2021-11-20-18:12:07.4795573-05:00
670|73|2021-11-20-18:12:07.4795723-05:00
739|163|2021-11-20-18:12:07.4795870-05:00
1388|360|2021-11-20-18:12:07.4796017-05:00
1309|15|2021-11-20-18:12:07.4796165-05:00
1284|848|2021-11-20-18:12:07.4796313-05:00
1524|149|2021-11-20-18:12:07.4796459-05:00
1201|836|2021-11-20-18:12:07.4796606-05:00
297|1016|2021-11-20-18:12:07.4796754-05:00
166|1018|2021-11-20-18:12:07.4796899-05:00
725|123|2021-11-20-18:12:07.4797093-05:00
642|683|2021-11-20-18:12:07.4797359-05:00
411|1019|2021-11-20-18:12:07.4797583-05:00
897|1021|2021-11-20-18:12:07.4797743-05:00
782|452|2021-11-20-18:12:07.4797890-05:00
193|596|2021-11-20-18:12:07.4798035-05:00
1846|1019|2021-11-20-18:12:07.4798180-05:00
537|1019|2021-11-20-18:12:07.4798325-05:00
698|573|2021-11-20-18:12:07.4798471-05:00
904|1019|2021-11-20-18:12:07.4798690-05:00
1487|1021|2021-11-20-18:12:07.4798844-05:00
1612|1021|2021-11-20-18:12:07.4798991-05:00
65|413|2021-11-20-18:12:07.4799138-05:00
820|1019|2021-11-20-18:12:07.4799284-05:00
1893|923|2021-11-20-18:12:07.4799429-05:00
1800|1021|2021-11-20-18:12:07.4799576-05:00
1484|1022|2021-11-20-18:12:07.4799738-05:00
1610|378|2021-11-20-18:12:07.4799883-05:00
1981|92|2021-11-20-18:12:07.4800025-05:00
12|169|2021-11-20-18:12:07.4800165-05:00
27|1018|2021-11-20-18:12:07.4800304-05:00
391|1019|2021-11-20-18:12:07.4800443-05:00
764|29|2021-11-20-18:12:07.4800584-05:00
1911|1021|2021-11-20-18:12:07.4800725-05:00
702|1022|2021-11-20-18:12:07.4800866-05:00
112|331|2021-11-20-18:12:07.4801008-05:00
1237|1021|2021-11-20-18:12:07.4801232-05:00
295|1021|2021-11-20-18:12:07.4801382-05:00
406|1022|2021-11-20-18:12:07.4801525-05:00
43|1022|2021-11-20-18:12:07.4801668-05:00
1371|265|2021-11-20-18:12:07.4801809-05:00
1479|1022|2021-11-20-18:12:07.4801949-05:00
658|833|2021-11-20-18:12:07.4802090-05:00
318|1022|2021-11-20-18:12:07.4802233-05:00
465|1022|2021-11-20-18:12:07.4802375-05:00
1941|46|2021-11-20-18:12:07.4802517-05:00
579|1022|2021-11-20-18:12:07.4802657-05:00
79|1024|2021-11-20-18:12:07.4802797-05:00
1927|974|2021-11-20-18:12:07.4802936-05:00
177|281|2021-11-20-18:12:07.4803073-05:00
1414|779|2021-11-20-18:12:07.4803216-05:00
854|285|2021-11-20-18:12:07.4803354-05:00
1294|1019|2021-11-20-18:12:07.4803493-05:00
1596|1021|2021-11-20-18:12:07.4803633-05:00
1637|1021|2021-11-20-18:12:07.4803774-05:00
942|469|2021-11-20-18:12:07.4803915-05:00
614|612|2021-11-20-18:12:07.4804057-05:00
1934|94|2021-11-20-18:12:07.4804198-05:00
1498|1021|2021-11-20-18:12:07.4804336-05:00
1494|338|2021-11-20-18:12:07.4804473-05:00
1789|1019|2021-11-20-18:12:07.4804612-05:00
1933|1021|2021-11-20-18:12:07.4804750-05:00
1221|646|2021-11-20-18:12:07.4804890-05:00
289|271|2021-11-20-18:12:07.4805028-05:00
147|1019|2021-11-20-18:12:07.4805167-05:00
356|315|2021-11-20-18:12:07.4805306-05:00
1878|84|2021-11-20-18:12:07.4805446-05:00
516|171|2021-11-20-18:12:07.4805584-05:00
207|1018|2021-11-20-18:12:07.4805726-05:00
680|1019|2021-11-20-18:12:07.4805914-05:00
931|1019|2021-11-20-18:12:07.4806060-05:00
1542|1000|2021-11-20-18:12:07.4806204-05:00
136|837|2021-11-20-18:12:07.4806345-05:00
667|1016|2021-11-20-18:12:07.4806485-05:00
1523|1016|2021-11-20-18:12:07.4806628-05:00
8|130|2021-11-20-18:12:07.4806768-05:00
940|117|2021-11-20-18:12:07.4806908-05:00
1746|1016|2021-11-20-18:12:07.4807046-05:00
376|1018|2021-11-20-18:12:07.4807187-05:00
1960|1018|2021-11-20-18:12:07.4807374-05:00
1202|1019|2021-11-20-18:12:07.4807583-05:00
1412|1021|2021-11-20-18:12:07.4807837-05:00
1684|749|2021-11-20-18:12:07.4808051-05:00
1803|1021|2021-11-20-18:12:07.4808256-05:00
588|1013|2021-11-20-18:12:07.4808466-05:00
1140|1021|2021-11-20-18:12:07.4808671-05:00
1069|1021|2021-11-20-18:12:07.4808876-05:00
1153|1022|2021-11-20-18:12:07.4809084-05:00
264|259|2021-11-20-18:12:07.4809296-05:00
1752|1021|2021-11-20-18:12:07.4809504-05:00
1471|53|2021-11-20-18:12:07.4809731-05:00
1314|705|2021-11-20-18:12:07.4809957-05:00
765|1019|2021-11-20-18:12:07.4810333-05:00
876|943|2021-11-20-18:12:07.4810556-05:00
254|1018|2021-11-20-18:12:07.4810724-05:00
1436|657|2021-11-20-18:12:07.4810882-05:00
260|1018|2021-11-20-18:12:07.4811037-05:00
387|1018|2021-11-20-18:12:07.4811187-05:00
178|1019|2021-11-20-18:12:07.4811334-05:00
114|93|2021-11-20-18:12:07.4811512-05:00
61|672|2021-11-20-18:12:07.4811984-05:00
74|1019|2021-11-20-18:12:07.4812231-05:00
1881|1020|2021-11-20-18:12:07.4812391-05:00
1218|373|2021-11-20-18:12:07.4812656-05:00
1213|1020|2021-11-20-18:12:07.4812812-05:00
1875|1020|2021-11-20-18:12:07.4813082-05:00
717|597|2021-11-20-18:12:07.4813273-05:00
631|1020|2021-11-20-18:12:07.4813474-05:00
69|1015|2021-11-20-18:12:07.4813732-05:00
1628|1001|2021-11-20-18:12:07.4813926-05:00
4|423|2021-11-20-18:12:07.4814082-05:00
855|557|2021-11-20-18:12:07.4814325-05:00
1549|865|2021-11-20-18:12:07.4814548-05:00
1561|521|2021-11-20-18:12:07.4814756-05:00
311|257|2021-11-20-18:12:07.4814938-05:00
377|1015|2021-11-20-18:12:07.4815079-05:00
238|898|2021-11-20-18:12:07.4815218-05:00
1417|1016|2021-11-20-18:12:07.4815354-05:00
1688|241|2021-11-20-18:12:07.4815491-05:00
965|1015|2021-11-20-18:12:07.4815694-05:00
1243|1|2021-11-20-18:12:07.4815907-05:00
694|617|2021-11-20-18:12:07.4816100-05:00
263|1015|2021-11-20-18:12:07.4816295-05:00
453|430|2021-11-20-18:12:07.4816481-05:00
1167|661|2021-11-20-18:12:07.4816666-05:00
1614|493|2021-11-20-18:12:07.4816857-05:00
781|1014|2021-11-20-18:12:07.4817053-05:00
1232|999|2021-11-20-18:12:07.4817247-05:00
432|1015|2021-11-20-18:12:07.4817510-05:00
91|917|2021-11-20-18:12:07.4817716-05:00
1749|1015|2021-11-20-18:12:07.4817933-05:00
576|354|2021-11-20-18:12:07.4818197-05:00
1578|722|2021-11-20-18:12:07.4818459-05:00
274|1014|2021-11-20-18:12:07.4818714-05:00
1901|1014|2021-11-20-18:12:07.4818947-05:00
1129|1015|2021-11-20-18:12:07.4819135-05:00
1540|1015|2021-11-20-18:12:07.4819507-05:00
476|394|2021-11-20-18:12:07.4820021-05:00
587|382|2021-11-20-18:12:07.4820246-05:00
712|927|2021-11-20-18:12:07.4820450-05:00
448|1015|2021-11-20-18:12:07.4820678-05:00
474|829|2021-11-20-18:12:07.4820872-05:00
1089|1015|2021-11-20-18:12:07.4821050-05:00
634|1016|2021-11-20-18:12:07.4821199-05:00
1753|916|2021-11-20-18:12:07.4821334-05:00
643|1017|2021-11-20-18:12:07.4821468-05:00
1771|1018|2021-11-20-18:12:07.4821600-05:00
1191|400|2021-11-20-18:12:07.4821845-05:00
605|1018|2021-11-20-18:12:07.4822176-05:00
1891|419|2021-11-20-18:12:07.4822533-05:00
1215|1018|2021-11-20-18:12:07.4822700-05:00
825|1019|2021-11-20-18:12:07.4822844-05:00
684|1020|2021-11-20-18:12:07.4822983-05:00
1178|726|2021-11-20-18:12:07.4823124-05:00
849|1019|2021-11-20-18:12:07.4823593-05:00
1351|1019|2021-11-20-18:12:07.4823745-05:00
1817|157|2021-11-20-18:12:07.4823882-05:00
1419|996|2021-11-20-18:12:07.4824013-05:00
51|14|2021-11-20-18:12:07.4824195-05:00
1611|570|2021-11-20-18:12:07.4824415-05:00
1067|52|2021-11-20-18:12:07.4824632-05:00
1458|1019|2021-11-20-18:12:07.4824860-05:00
216|68|2021-11-20-18:12:07.4825027-05:00
1985|180|2021-11-20-18:12:07.4825154-05:00
1887|1019|2021-11-20-18:12:07.4825280-05:00
1415|188|2021-11-20-18:12:07.4825404-05:00
1274|956|2021-11-20-18:12:07.4825527-05:00
1286|1020|2021-11-20-18:12:07.4825651-05:00
1663|709|2021-11-20-18:12:07.4825774-05:00
1111|1020|2021-11-20-18:12:07.4825981-05:00
806|302|2021-11-20-18:12:07.4826113-05:00
1760|1021|2021-11-20-18:12:07.4826587-05:00
845|665|2021-11-20-18:12:07.4826806-05:00
963|925|2021-11-20-18:12:07.4826951-05:00
540|1020|2021-11-20-18:12:07.4827086-05:00
793|1021|2021-11-20-18:12:07.4827218-05:00
1584|1021|2021-11-20-18:12:07.4827345-05:00
1620|1021|2021-11-20-18:12:07.4827474-05:00
681|88|2021-11-20-18:12:07.4827654-05:00
546|1022|2021-11-20-18:12:07.4827881-05:00
1845|158|2021-11-20-18:12:07.4828046-05:00
1567|1022|2021-11-20-18:12:07.4828174-05:00
648|663|2021-11-20-18:12:07.4828340-05:00
534|742|2021-11-20-18:12:07.4828581-05:00
844|543|2021-11-20-18:12:07.4828806-05:00
918|504|2021-11-20-18:12:07.4829039-05:00
1902|1019|2021-11-20-18:12:07.4829444-05:00
388|1020|2021-11-20-18:12:07.4829715-05:00
1387|763|2021-11-20-18:12:07.4829919-05:00
529|858|2021-11-20-18:12:07.4830112-05:00
1326|1019|2021-11-20-18:12:07.4830328-05:00
125|211|2021-11-20-18:12:07.4830517-05:00
415|132|2021-11-20-18:12:07.4830692-05:00
955|1019|2021-11-20-18:12:07.4830889-05:00
1626|1019|2021-11-20-18:12:07.4831068-05:00
947|95|2021-11-20-18:12:07.4831283-05:00
256|1019|2021-11-20-18:12:07.4831487-05:00
1102|883|2021-11-20-18:12:07.4831664-05:00
740|280|2021-11-20-18:12:07.4831838-05:00
328|1018|2021-11-20-18:12:07.4832017-05:00
1342|485|2021-11-20-18:12:07.4832218-05:00
482|1018|2021-11-20-18:12:07.4832383-05:00
1518|541|2021-11-20-18:12:07.4832507-05:00
1434|554|2021-11-20-18:12:07.4832626-05:00
1045|1016|2021-11-20-18:12:07.4832746-05:00
1447|277|2021-11-20-18:12:07.4832864-05:00
1976|564|2021-11-20-18:12:07.4832984-05:00
1692|1014|2021-11-20-18:12:07.4833106-05:00
652|1014|2021-11-20-18:12:07.4833225-05:00
54|1015|2021-11-20-18:12:07.4833345-05:00
1774|1015|2021-11-20-18:12:07.4833495-05:00
197|1015|2021-11-20-18:12:07.4833700-05:00
741|785|2021-11-20-18:12:07.4833880-05:00
1474|881|2021-11-20-18:12:07.4834031-05:00
1763|574|2021-11-20-18:12:07.4834147-05:00
1490|298|2021-11-20-18:12:07.4834261-05:00
823|284|2021-11-20-18:12:07.4834375-05:00
1660|266|2021-11-20-18:12:07.4834539-05:00
1101|525|2021-11-20-18:12:07.4834749-05:00
936|1013|2021-11-20-18:12:07.4835396-05:00
1525|1007|2021-11-20-18:12:07.4835691-05:00
885|761|2021-11-20-18:12:07.4835893-05:00
1899|1013|2021-11-20-18:12:07.4836081-05:00
1114|619|2021-11-20-18:12:07.4836265-05:00
1806|824|2021-11-20-18:12:07.4836451-05:00
685|1013|2021-11-20-18:12:07.4836635-05:00
1335|1014|2021-11-20-18:12:07.4836816-05:00
1900|1014|2021-11-20-18:12:07.4836997-05:00
1336|805|2021-11-20-18:12:07.4837176-05:00
1576|1015|2021-11-20-18:12:07.4837359-05:00
539|1016|2021-11-20-18:12:07.4837539-05:00
449|1016|2021-11-20-18:12:07.4837722-05:00
862|671|2021-11-20-18:12:07.4837908-05:00
361|127|2021-11-20-18:12:07.4838091-05:00
1169|412|2021-11-20-18:12:07.4838275-05:00
1350|1014|2021-11-20-18:12:07.4838452-05:00
41|1015|2021-11-20-18:12:07.4838644-05:00
1175|16|2021-11-20-18:12:07.4838827-05:00
1445|1014|2021-11-20-18:12:07.4839012-05:00
1364|500|2021-11-20-18:12:07.4839196-05:00
939|613|2021-11-20-18:12:07.4839382-05:00
192|713|2021-11-20-18:12:07.4839558-05:00
1715|461|2021-11-20-18:12:07.4839773-05:00
1333|889|2021-11-20-18:12:07.4839962-05:00
738|159|2021-11-20-18:12:07.4840144-05:00
1107|630|2021-11-20-18:12:07.4840333-05:00
1354|323|2021-11-20-18:12:07.4840520-05:00
893|204|2021-11-20-18:12:07.4840704-05:00
1161|1010|2021-11-20-18:12:07.4840897-05:00
115|1011|2021-11-20-18:12:07.4841089-05:00
133|1011|2021-11-20-18:12:07.4841264-05:00
571|633|2021-11-20-18:12:07.4841444-05:00
1997|1011|2021-11-20-18:12:07.4841732-05:00
1796|1011|2021-11-20-18:12:07.4841918-05:00
767|255|2021-11-20-18:12:07.4842089-05:00
445|165|2021-11-20-18:12:07.4842261-05:00
578|536|2021-11-20-18:12:07.4842430-05:00
389|611|2021-11-20-18:12:07.4842599-05:00
1643|226|2021-11-20-18:12:07.4842768-05:00
372|580|2021-11-20-18:12:07.4842937-05:00
119|455|2021-11-20-18:12:07.4843108-05:00
89|746|2021-11-20-18:12:07.4843275-05:00
344|1003|2021-11-20-18:12:07.4843441-05:00
1042|907|2021-11-20-18:12:07.4843609-05:00
1485|1003|2021-11-20-18:12:07.4843777-05:00
1299|772|2021-11-20-18:12:07.4843946-05:00
1297|728|2021-11-20-18:12:07.4844150-05:00
384|1002|2021-11-20-18:12:07.4844323-05:00
307|1002|2021-11-20-18:12:07.4844492-05:00
402|484|2021-11-20-18:12:07.4844659-05:00
1456|1003|2021-11-20-18:12:07.4844824-05:00
1631|1006|2021-11-20-18:12:07.4844988-05:00
208|201|2021-11-20-18:12:07.4845153-05:00
1743|880|2021-11-20-18:12:07.4845318-05:00
1992|1003|2021-11-20-18:12:07.4845482-05:00
1331|1003|2021-11-20-18:12:07.4845645-05:00
1138|1006|2021-11-20-18:12:07.4845809-05:00
532|108|2021-11-20-18:12:07.4845975-05:00
393|988|2021-11-20-18:12:07.4846139-05:00
660|1003|2021-11-20-18:12:07.4846314-05:00
1305|1006|2021-11-20-18:12:07.4846498-05:00
437|1007|2021-11-20-18:12:07.4846693-05:00
687|477|2021-11-20-18:12:07.4847207-05:00
1220|1006|2021-11-20-18:12:07.4847351-05:00
1430|745|2021-11-20-18:12:07.4847458-05:00
1970|509|2021-11-20-18:12:07.4847560-05:00
466|1003|2021-11-20-18:12:07.4847758-05:00
1048|1003|2021-11-20-18:12:07.4847872-05:00
1585|405|2021-11-20-18:12:07.4847982-05:00
734|1006|2021-11-20-18:12:07.4848260-05:00
777|1006|2021-11-20-18:12:07.4848535-05:00
1650|183|2021-11-20-18:12:07.4848753-05:00
1548|111|2021-11-20-18:12:07.4849016-05:00
1056|950|2021-11-20-18:12:07.4849212-05:00
1249|1003|2021-11-20-18:12:07.4849394-05:00
860|1003|2021-11-20-18:12:07.4849576-05:00
1848|407|2021-11-20-18:12:07.4850021-05:00
645|75|2021-11-20-18:12:07.4850243-05:00
1849|1002|2021-11-20-18:12:07.4850435-05:00
1416|487|2021-11-20-18:12:07.4850558-05:00
1830|971|2021-11-20-18:12:07.4850664-05:00
966|1001|2021-11-20-18:12:07.4850837-05:00
609|7|2021-11-20-18:12:07.4851059-05:00
791|1002|2021-11-20-18:12:07.4851231-05:00
624|816|2021-11-20-18:12:07.4851410-05:00
498|992|2021-11-20-18:12:07.4851585-05:00
369|682|2021-11-20-18:12:07.4851759-05:00
245|1000|2021-11-20-18:12:07.4851930-05:00
1799|1000|2021-11-20-18:12:07.4852136-05:00
1409|237|2021-11-20-18:12:07.4852349-05:00
1257|1000|2021-11-20-18:12:07.4852487-05:00
50|679|2021-11-20-18:12:07.4852590-05:00
3|1000|2021-11-20-18:12:07.4852690-05:00
968|1001|2021-11-20-18:12:07.4852841-05:00
1024|711|2021-11-20-18:12:07.4853011-05:00
1671|1001|2021-11-20-18:12:07.4853232-05:00
1373|1001|2021-11-20-18:12:07.4853406-05:00
1071|1002|2021-11-20-18:12:07.4853518-05:00
1621|1002|2021-11-20-18:12:07.4853621-05:00
1526|1002|2021-11-20-18:12:07.4853804-05:00
843|1002|2021-11-20-18:12:07.4853913-05:00
231|1002|2021-11-20-18:12:07.4854014-05:00
795|1003|2021-11-20-18:12:07.4854116-05:00
1551|1003|2021-11-20-18:12:07.4854216-05:00
1613|1006|2021-11-20-18:12:07.4854380-05:00
1833|737|2021-11-20-18:12:07.4854579-05:00
83|1006|2021-11-20-18:12:07.4854717-05:00
1074|875|2021-11-20-18:12:07.4854965-05:00
475|1007|2021-11-20-18:12:07.4855135-05:00
1080|1007|2021-11-20-18:12:07.4855281-05:00
1482|1007|2021-11-20-18:12:07.4855421-05:00
512|1010|2021-11-20-18:12:07.4855577-05:00
677|769|2021-11-20-18:12:07.4856203-05:00
929|1011|2021-11-20-18:12:07.4856423-05:00
821|615|2021-11-20-18:12:07.4856571-05:00
329|1010|2021-11-20-18:12:07.4856720-05:00
1827|846|2021-11-20-18:12:07.4856871-05:00
1908|1011|2021-11-20-18:12:07.4857020-05:00
602|1011|2021-11-20-18:12:07.4857164-05:00
930|1012|2021-11-20-18:12:07.4857308-05:00
1589|1013|2021-11-20-18:12:07.4857465-05:00
205|975|2021-11-20-18:12:07.4857617-05:00
1263|495|2021-11-20-18:12:07.4857769-05:00
153|1012|2021-11-20-18:12:07.4857921-05:00
1442|842|2021-11-20-18:12:07.4858074-05:00
716|1011|2021-11-20-18:12:07.4858223-05:00
1649|404|2021-11-20-18:12:07.4858371-05:00
560|964|2021-11-20-18:12:07.4858560-05:00
38|817|2021-11-20-18:12:07.4858705-05:00
1593|282|2021-11-20-18:12:07.4858846-05:00
1457|809|2021-11-20-18:12:07.4859217-05:00
727|1010|2021-11-20-18:12:07.4859419-05:00
1006|162|2021-11-20-18:12:07.4859756-05:00
306|62|2021-11-20-18:12:07.4859935-05:00
569|1010|2021-11-20-18:12:07.4860091-05:00
1597|146|2021-11-20-18:12:07.4860247-05:00
182|1009|2021-11-20-18:12:07.4860400-05:00
1027|142|2021-11-20-18:12:07.4860551-05:00
1151|447|2021-11-20-18:12:07.4860769-05:00
799|815|2021-11-20-18:12:07.4860928-05:00
421|222|2021-11-20-18:12:07.4861084-05:00
1242|1007|2021-11-20-18:12:07.4861236-05:00
1780|1007|2021-11-20-18:12:07.4861390-05:00
668|641|2021-11-20-18:12:07.4861541-05:00
1942|530|2021-11-20-18:12:07.4861696-05:00
752|1007|2021-11-20-18:12:07.4861977-05:00
1346|1009|2021-11-20-18:12:07.4862207-05:00
1022|250|2021-11-20-18:12:07.4862766-05:00
151|977|2021-11-20-18:12:07.4862929-05:00
704|1007|2021-11-20-18:12:07.4863105-05:00
1867|856|2021-11-20-18:12:07.4863473-05:00
1476|457|2021-11-20-18:12:07.4863662-05:00
492|18|2021-11-20-18:12:07.4863815-05:00
662|1003|2021-11-20-18:12:07.4863972-05:00
1962|1004|2021-11-20-18:12:07.4864122-05:00
635|1006|2021-11-20-18:12:07.4864276-05:00
932|1006|2021-11-20-18:12:07.4864427-05:00
637|1005|2021-11-20-18:12:07.4864579-05:00
97|1006|2021-11-20-18:12:07.4864731-05:00
873|312|2021-11-20-18:12:07.4865314-05:00
181|934|2021-11-20-18:12:07.4865537-05:00
1481|952|2021-11-20-18:12:07.4865742-05:00
1038|632|2021-11-20-18:12:07.4865918-05:00
871|961|2021-11-20-18:12:07.4866087-05:00
1645|528|2021-11-20-18:12:07.4866293-05:00
757|322|2021-11-20-18:12:07.4866494-05:00
1463|850|2021-11-20-18:12:07.4866685-05:00
371|787|2021-11-20-18:12:07.4867525-05:00
364|1003|2021-11-20-18:12:07.4867723-05:00
1212|440|2021-11-20-18:12:07.4867899-05:00
154|535|2021-11-20-18:12:07.4868048-05:00
758|224|2021-11-20-18:12:07.4868245-05:00
695|247|2021-11-20-18:12:07.4868408-05:00
1804|428|2021-11-20-18:12:07.4868558-05:00
511|792|2021-11-20-18:12:07.4868704-05:00
317|999|2021-11-20-18:12:07.4868849-05:00
427|505|2021-11-20-18:12:07.4868998-05:00
598|999|2021-11-20-18:12:07.4869143-05:00
228|999|2021-11-20-18:12:07.4869287-05:00
699|999|2021-11-20-18:12:07.4869430-05:00
1356|28|2021-11-20-18:12:07.4869576-05:00
589|1000|2021-11-20-18:12:07.4870330-05:00
418|1000|2021-11-20-18:12:07.4870576-05:00
1310|1001|2021-11-20-18:12:07.4870754-05:00
1740|1002|2021-11-20-18:12:07.4870938-05:00
1984|1003|2021-11-20-18:12:07.4871351-05:00
240|103|2021-11-20-18:12:07.4871550-05:00
347|1004|2021-11-20-18:12:07.4871735-05:00
349|244|2021-11-20-18:12:07.4871886-05:00
1944|1004|2021-11-20-18:12:07.4872038-05:00
644|44|2021-11-20-18:12:07.4872216-05:00
1520|600|2021-11-20-18:12:07.4872354-05:00
960|1004|2021-11-20-18:12:07.4872449-05:00
299|744|2021-11-20-18:12:07.4872541-05:00
620|1005|2021-11-20-18:12:07.4872637-05:00
921|552|2021-11-20-18:12:07.4872982-05:00
190|1004|2021-11-20-18:12:07.4873300-05:00
890|691|2021-11-20-18:12:07.4873442-05:00
1028|1003|2021-11-20-18:12:07.4873535-05:00
1139|1003|2021-11-20-18:12:07.4873626-05:00
1266|972|2021-11-20-18:12:07.4873718-05:00
980|910|2021-11-20-18:12:07.4873810-05:00
675|1003|2021-11-20-18:12:07.4873901-05:00
909|313|2021-11-20-18:12:07.4873993-05:00
553|1003|2021-11-20-18:12:07.4874085-05:00
1073|184|2021-11-20-18:12:07.4874179-05:00
802|707|2021-11-20-18:12:07.4874345-05:00
693|1002|2021-11-20-18:12:07.4874524-05:00
148|1003|2021-11-20-18:12:07.4874705-05:00
1640|342|2021-11-20-18:12:07.4874859-05:00
214|690|2021-11-20-18:12:07.4875028-05:00
337|958|2021-11-20-18:12:07.4875224-05:00
425|438|2021-11-20-18:12:07.4875384-05:00
1381|467|2021-11-20-18:12:07.4875544-05:00
1511|556|2021-11-20-18:12:07.4875852-05:00
1600|1000|2021-11-20-18:12:07.4875957-05:00
1065|370|2021-11-20-18:12:07.4876044-05:00
1758|252|2021-11-20-18:12:07.4876130-05:00
1126|1000|2021-11-20-18:12:07.4876214-05:00
1667|1001|2021-11-20-18:12:07.4876297-05:00
522|1002|2021-11-20-18:12:07.4876381-05:00
1119|1003|2021-11-20-18:12:07.4876465-05:00
26|1004|2021-11-20-18:12:07.4876550-05:00
441|1005|2021-11-20-18:12:07.4876636-05:00
592|1006|2021-11-20-18:12:07.4876719-05:00
618|1007|2021-11-20-18:12:07.4876802-05:00
1811|1008|2021-11-20-18:12:07.4876885-05:00
398|1009|2021-11-20-18:12:07.4876968-05:00
1165|1010|2021-11-20-18:12:07.4877050-05:00
1605|1011|2021-11-20-18:12:07.4877131-05:00
126|1012|2021-11-20-18:12:07.4877212-05:00
1539|1013|2021-11-20-18:12:07.4877294-05:00
1573|1014|2021-11-20-18:12:07.4877378-05:00
1050|1015|2021-11-20-18:12:07.4877460-05:00
1413|1016|2021-11-20-18:12:07.4877565-05:00
380|1017|2021-11-20-18:12:07.4877651-05:00
1932|1018|2021-11-20-18:12:07.4877734-05:00
1493|1019|2021-11-20-18:12:07.4877816-05:00
756|1020|2021-11-20-18:12:07.4877896-05:00
651|1021|2021-11-20-18:12:07.4877978-05:00
1177|1022|2021-11-20-18:12:07.4878059-05:00
1550|1023|2021-11-20-18:12:07.4878138-05:00
202|1024|2021-11-20-18:12:07.4878219-05:00
732|1025|2021-11-20-18:12:07.4878299-05:00
1713|1026|2021-11-20-18:12:07.4878380-05:00
294|1027|2021-11-20-18:12:07.4878498-05:00
1087|1028|2021-11-20-18:12:07.4878666-05:00
1588|1029|2021-11-20-18:12:07.4878851-05:00
797|1030|2021-11-20-18:12:07.4878980-05:00
1018|1031|2021-11-20-18:12:07.4879130-05:00
1862|1032|2021-11-20-18:12:07.4879621-05:00
434|1033|2021-11-20-18:12:07.4879841-05:00
1759|1034|2021-11-20-18:12:07.4880004-05:00
1370|1035|2021-11-20-18:12:07.4880153-05:00
625|1036|2021-11-20-18:12:07.4880295-05:00
134|1037|2021-11-20-18:12:07.4880455-05:00
954|1038|2021-11-20-18:12:07.4880581-05:00
232|1039|2021-11-20-18:12:07.4880695-05:00
314|1040|2021-11-20-18:12:07.4880813-05:00
1961|1041|2021-11-20-18:12:07.4880999-05:00
1280|1042|2021-11-20-18:12:07.4881193-05:00
392|1043|2021-11-20-18:12:07.4881376-05:00
1513|1044|2021-11-20-18:12:07.4881559-05:00
545|1045|2021-11-20-18:12:07.4881739-05:00
1480|1046|2021-11-20-18:12:07.4881917-05:00
674|1047|2021-11-20-18:12:07.4882094-05:00
796|1048|2021-11-20-18:12:07.4882217-05:00
1347|1049|2021-11-20-18:12:07.4882343-05:00
1969|1050|2021-11-20-18:12:07.4882473-05:00
1108|1051|2021-11-20-18:12:07.4882600-05:00
1681|1052|2021-11-20-18:12:07.4882699-05:00
1580|1053|2021-11-20-18:12:07.4882789-05:00
990|1054|2021-11-20-18:12:07.4882869-05:00
486|1055|2021-11-20-18:12:07.4882949-05:00
470|1056|2021-11-20-18:12:07.4883029-05:00
976|1057|2021-11-20-18:12:07.4883108-05:00
922|1058|2021-11-20-18:12:07.4883187-05:00
1288|1059|2021-11-20-18:12:07.4883270-05:00
730|1060|2021-11-20-18:12:07.4883377-05:00
279|1061|2021-11-20-18:12:07.4883465-05:00
1505|1062|2021-11-20-18:12:07.4883698-05:00
215|1063|2021-11-20-18:12:07.4883840-05:00
1635|1064|2021-11-20-18:12:07.4884017-05:00
129|1065|2021-11-20-18:12:07.4884136-05:00
1762|1066|2021-11-20-18:12:07.4884214-05:00
1697|1067|2021-11-20-18:12:07.4884293-05:00
1802|1068|2021-11-20-18:12:07.4884368-05:00
167|1069|2021-11-20-18:12:07.4884446-05:00
431|1070|2021-11-20-18:12:07.4884521-05:00
1276|1071|2021-11-20-18:12:07.4884597-05:00
1410|1072|2021-11-20-18:12:07.4884713-05:00
1687|1073|2021-11-20-18:12:07.4884907-05:00
