Start |2021-11-20-18:12:16.2691812-05:00
900|966|2021-11-20-18:12:16.2861783-05:00
1955|477|2021-11-20-18:12:16.2861929-05:00
57|966|2021-11-20-18:12:16.2862236-05:00
367|966|2021-11-20-18:12:16.2862523-05:00
1427|966|2021-11-20-18:12:16.2862854-05:00
71|393|2021-11-20-18:12:16.2863086-05:00
344|967|2021-11-20-18:12:16.2863388-05:00
1668|190|2021-11-20-18:12:16.2863638-05:00
989|370|2021-11-20-18:12:16.2863892-05:00
1539|966|2021-11-20-18:12:16.2864163-05:00
979|967|2021-11-20-18:12:16.2864399-05:00
1220|251|2021-11-20-18:12:16.2864614-05:00
1536|199|2021-11-20-18:12:16.2864832-05:00
1033|967|2021-11-20-18:12:16.2865060-05:00
295|236|2021-11-20-18:12:16.2865243-05:00
1453|966|2021-11-20-18:12:16.2865391-05:00
179|215|2021-11-20-18:12:16.2865573-05:00
470|966|2021-11-20-18:12:16.2865829-05:00
1553|848|2021-11-20-18:12:16.2866026-05:00
725|637|2021-11-20-18:12:16.2866245-05:00
874|343|2021-11-20-18:12:16.2866494-05:00
1617|806|2021-11-20-18:12:16.2866684-05:00
1552|382|2021-11-20-18:12:16.2866840-05:00
1391|963|2021-11-20-18:12:16.2867262-05:00
1133|964|2021-11-20-18:12:16.2867558-05:00
319|964|2021-11-20-18:12:16.2867848-05:00
219|965|2021-11-20-18:12:16.2868570-05:00
302|965|2021-11-20-18:12:16.2868839-05:00
1825|15|2021-11-20-18:12:16.2869029-05:00
109|966|2021-11-20-18:12:16.2869179-05:00
1011|966|2021-11-20-18:12:16.2869328-05:00
683|120|2021-11-20-18:12:16.2869476-05:00
538|966|2021-11-20-18:12:16.2869621-05:00
718|967|2021-11-20-18:12:16.2869767-05:00
1317|967|2021-11-20-18:12:16.2869967-05:00
828|332|2021-11-20-18:12:16.2870210-05:00
160|351|2021-11-20-18:12:16.2870391-05:00
898|966|2021-11-20-18:12:16.2870534-05:00
1382|967|2021-11-20-18:12:16.2870823-05:00
384|967|2021-11-20-18:12:16.2870972-05:00
640|967|2021-11-20-18:12:16.2871113-05:00
54|790|2021-11-20-18:12:16.2871258-05:00
1401|968|2021-11-20-18:12:16.2871398-05:00
928|753|2021-11-20-18:12:16.2871537-05:00
818|279|2021-11-20-18:12:16.2871677-05:00
1107|522|2021-11-20-18:12:16.2871822-05:00
836|550|2021-11-20-18:12:16.2872042-05:00
955|752|2021-11-20-18:12:16.2872284-05:00
899|162|2021-11-20-18:12:16.2872461-05:00
626|322|2021-11-20-18:12:16.2872599-05:00
1992|314|2021-11-20-18:12:16.2872735-05:00
423|965|2021-11-20-18:12:16.2872872-05:00
507|298|2021-11-20-18:12:16.2873010-05:00
1567|965|2021-11-20-18:12:16.2873193-05:00
988|966|2021-11-20-18:12:16.2873339-05:00
1279|967|2021-11-20-18:12:16.2873484-05:00
409|223|2021-11-20-18:12:16.2873626-05:00
676|146|2021-11-20-18:12:16.2873766-05:00
1242|523|2021-11-20-18:12:16.2874103-05:00
1144|967|2021-11-20-18:12:16.2874266-05:00
1857|968|2021-11-20-18:12:16.2874509-05:00
44|25|2021-11-20-18:12:16.2874741-05:00
1829|970|2021-11-20-18:12:16.2874923-05:00
875|970|2021-11-20-18:12:16.2875064-05:00
566|192|2021-11-20-18:12:16.2875205-05:00
309|970|2021-11-20-18:12:16.2875345-05:00
707|377|2021-11-20-18:12:16.2875485-05:00
840|506|2021-11-20-18:12:16.2875626-05:00
1705|970|2021-11-20-18:12:16.2875761-05:00
1462|970|2021-11-20-18:12:16.2875900-05:00
1310|563|2021-11-20-18:12:16.2876040-05:00
1291|494|2021-11-20-18:12:16.2876178-05:00
1092|642|2021-11-20-18:12:16.2876314-05:00
1208|970|2021-11-20-18:12:16.2876449-05:00
95|426|2021-11-20-18:12:16.2876585-05:00
814|654|2021-11-20-18:12:16.2876722-05:00
229|529|2021-11-20-18:12:16.2876857-05:00
652|970|2021-11-20-18:12:16.2876991-05:00
601|970|2021-11-20-18:12:16.2877126-05:00
27|970|2021-11-20-18:12:16.2877259-05:00
1486|971|2021-11-20-18:12:16.2877392-05:00
1286|853|2021-11-20-18:12:16.2877525-05:00
1409|569|2021-11-20-18:12:16.2877657-05:00
1231|971|2021-11-20-18:12:16.2877790-05:00
124|517|2021-11-20-18:12:16.2877926-05:00
606|70|2021-11-20-18:12:16.2878059-05:00
202|975|2021-11-20-18:12:16.2878194-05:00
976|826|2021-11-20-18:12:16.2878329-05:00
1750|976|2021-11-20-18:12:16.2878462-05:00
43|913|2021-11-20-18:12:16.2878594-05:00
444|976|2021-11-20-18:12:16.2878726-05:00
1502|976|2021-11-20-18:12:16.2878857-05:00
1665|977|2021-11-20-18:12:16.2879086-05:00
270|978|2021-11-20-18:12:16.2879225-05:00
527|915|2021-11-20-18:12:16.2879358-05:00
602|81|2021-11-20-18:12:16.2879492-05:00
234|979|2021-11-20-18:12:16.2879648-05:00
557|981|2021-11-20-18:12:16.2879786-05:00
389|981|2021-11-20-18:12:16.2879920-05:00
543|55|2021-11-20-18:12:16.2880053-05:00
411|67|2021-11-20-18:12:16.2880187-05:00
1997|981|2021-11-20-18:12:16.2880319-05:00
1252|863|2021-11-20-18:12:16.2880452-05:00
1440|622|2021-11-20-18:12:16.2880583-05:00
1325|243|2021-11-20-18:12:16.2880714-05:00
728|978|2021-11-20-18:12:16.2880844-05:00
1347|979|2021-11-20-18:12:16.2880973-05:00
1301|467|2021-11-20-18:12:16.2881103-05:00
1492|276|2021-11-20-18:12:16.2881231-05:00
158|740|2021-11-20-18:12:16.2881359-05:00
1077|519|2021-11-20-18:12:16.2881488-05:00
1758|974|2021-11-20-18:12:16.2881616-05:00
84|979|2021-11-20-18:12:16.2881745-05:00
1212|588|2021-11-20-18:12:16.2881874-05:00
1664|979|2021-11-20-18:12:16.2882004-05:00
609|355|2021-11-20-18:12:16.2882134-05:00
662|981|2021-11-20-18:12:16.2882261-05:00
636|49|2021-11-20-18:12:16.2882390-05:00
769|982|2021-11-20-18:12:16.2882517-05:00
1963|455|2021-11-20-18:12:16.2882645-05:00
106|920|2021-11-20-18:12:16.2882773-05:00
1748|981|2021-11-20-18:12:16.2882942-05:00
1104|271|2021-11-20-18:12:16.2883207-05:00
1674|979|2021-11-20-18:12:16.2883418-05:00
1055|979|2021-11-20-18:12:16.2883587-05:00
1808|596|2021-11-20-18:12:16.2883814-05:00
1635|979|2021-11-20-18:12:16.2883949-05:00
833|431|2021-11-20-18:12:16.2884077-05:00
706|743|2021-11-20-18:12:16.2884248-05:00
1519|245|2021-11-20-18:12:16.2884488-05:00
615|73|2021-11-20-18:12:16.2884662-05:00
1692|880|2021-11-20-18:12:16.2884794-05:00
291|976|2021-11-20-18:12:16.2884924-05:00
65|121|2021-11-20-18:12:16.2885055-05:00
1641|976|2021-11-20-18:12:16.2885184-05:00
1489|843|2021-11-20-18:12:16.2885310-05:00
39|975|2021-11-20-18:12:16.2885439-05:00
1973|200|2021-11-20-18:12:16.2885567-05:00
1913|624|2021-11-20-18:12:16.2885692-05:00
1411|482|2021-11-20-18:12:16.2885816-05:00
1263|974|2021-11-20-18:12:16.2885939-05:00
921|111|2021-11-20-18:12:16.2886063-05:00
1485|974|2021-11-20-18:12:16.2886185-05:00
1607|176|2021-11-20-18:12:16.2886351-05:00
1012|971|2021-11-20-18:12:16.2886484-05:00
687|897|2021-11-20-18:12:16.2886611-05:00
1413|971|2021-11-20-18:12:16.2886737-05:00
471|971|2021-11-20-18:12:16.2886866-05:00
620|974|2021-11-20-18:12:16.2886990-05:00
1925|849|2021-11-20-18:12:16.2887114-05:00
1937|549|2021-11-20-18:12:16.2887240-05:00
1610|970|2021-11-20-18:12:16.2887362-05:00
1779|970|2021-11-20-18:12:16.2887486-05:00
416|397|2021-11-20-18:12:16.2887611-05:00
435|870|2021-11-20-18:12:16.2887733-05:00
666|968|2021-11-20-18:12:16.2887858-05:00
927|968|2021-11-20-18:12:16.2887982-05:00
1581|970|2021-11-20-18:12:16.2888106-05:00
404|971|2021-11-20-18:12:16.2888285-05:00
1506|957|2021-11-20-18:12:16.2888418-05:00
1097|100|2021-11-20-18:12:16.2888545-05:00
528|98|2021-11-20-18:12:16.2888673-05:00
616|123|2021-11-20-18:12:16.2888797-05:00
1965|228|2021-11-20-18:12:16.2888920-05:00
1555|272|2021-11-20-18:12:16.2889045-05:00
1372|342|2021-11-20-18:12:16.2889167-05:00
1487|968|2021-11-20-18:12:16.2889292-05:00
16|968|2021-11-20-18:12:16.2889416-05:00
1565|773|2021-11-20-18:12:16.2889540-05:00
185|327|2021-11-20-18:12:16.2889664-05:00
561|630|2021-11-20-18:12:16.2889787-05:00
691|968|2021-11-20-18:12:16.2889913-05:00
726|970|2021-11-20-18:12:16.2890038-05:00
1350|685|2021-11-20-18:12:16.2890163-05:00
729|968|2021-11-20-18:12:16.2890288-05:00
1201|572|2021-11-20-18:12:16.2890413-05:00
283|968|2021-11-20-18:12:16.2890539-05:00
1493|970|2021-11-20-18:12:16.2890664-05:00
692|17|2021-11-20-18:12:16.2890790-05:00
373|337|2021-11-20-18:12:16.2890913-05:00
414|293|2021-11-20-18:12:16.2891035-05:00
1182|968|2021-11-20-18:12:16.2891159-05:00
232|177|2021-11-20-18:12:16.2891282-05:00
786|967|2021-11-20-18:12:16.2891403-05:00
1587|968|2021-11-20-18:12:16.2891524-05:00
1017|968|2021-11-20-18:12:16.2891645-05:00
1900|969|2021-11-20-18:12:16.2891767-05:00
1871|530|2021-11-20-18:12:16.2891886-05:00
1648|6|2021-11-20-18:12:16.2892006-05:00
1008|970|2021-11-20-18:12:16.2892127-05:00
577|971|2021-11-20-18:12:16.2892266-05:00
479|971|2021-11-20-18:12:16.2892392-05:00
1588|11|2021-11-20-18:12:16.2892519-05:00
424|974|2021-11-20-18:12:16.2892640-05:00
340|516|2021-11-20-18:12:16.2892761-05:00
765|975|2021-11-20-18:12:16.2892882-05:00
325|975|2021-11-20-18:12:16.2893004-05:00
1516|748|2021-11-20-18:12:16.2893145-05:00
47|976|2021-11-20-18:12:16.2893265-05:00
1626|977|2021-11-20-18:12:16.2893385-05:00
1196|978|2021-11-20-18:12:16.2893506-05:00
1392|514|2021-11-20-18:12:16.2893625-05:00
912|157|2021-11-20-18:12:16.2893744-05:00
442|979|2021-11-20-18:12:16.2893862-05:00
1379|981|2021-11-20-18:12:16.2893981-05:00
1271|884|2021-11-20-18:12:16.2894099-05:00
919|904|2021-11-20-18:12:16.2894216-05:00
454|979|2021-11-20-18:12:16.2894553-05:00
1711|178|2021-11-20-18:12:16.2894691-05:00
1230|339|2021-11-20-18:12:16.2894810-05:00
394|362|2021-11-20-18:12:16.2894929-05:00
1431|977|2021-11-20-18:12:16.2895046-05:00
922|977|2021-11-20-18:12:16.2895163-05:00
33|2|2021-11-20-18:12:16.2895279-05:00
1116|977|2021-11-20-18:12:16.2895396-05:00
1907|758|2021-11-20-18:12:16.2895511-05:00
306|977|2021-11-20-18:12:16.2895628-05:00
1826|261|2021-11-20-18:12:16.2895744-05:00
401|977|2021-11-20-18:12:16.2895859-05:00
583|882|2021-11-20-18:12:16.2895973-05:00
1476|173|2021-11-20-18:12:16.2896088-05:00
1624|380|2021-11-20-18:12:16.2896202-05:00
390|396|2021-11-20-18:12:16.2896318-05:00
603|976|2021-11-20-18:12:16.2896432-05:00
1620|976|2021-11-20-18:12:16.2896546-05:00
86|866|2021-11-20-18:12:16.2896661-05:00
1112|975|2021-11-20-18:12:16.2896778-05:00
311|975|2021-11-20-18:12:16.2896891-05:00
1044|975|2021-11-20-18:12:16.2897008-05:00
1962|976|2021-11-20-18:12:16.2897122-05:00
907|977|2021-11-20-18:12:16.2897234-05:00
777|762|2021-11-20-18:12:16.2897345-05:00
1443|978|2021-11-20-18:12:16.2897457-05:00
1080|978|2021-11-20-18:12:16.2897568-05:00
1184|450|2021-11-20-18:12:16.2897679-05:00
1039|757|2021-11-20-18:12:16.2897788-05:00
290|979|2021-11-20-18:12:16.2897898-05:00
1795|269|2021-11-20-18:12:16.2898007-05:00
1390|979|2021-11-20-18:12:16.2898116-05:00
323|330|2021-11-20-18:12:16.2898225-05:00
99|981|2021-11-20-18:12:16.2898391-05:00
1467|253|2021-11-20-18:12:16.2898508-05:00
182|810|2021-11-20-18:12:16.2898619-05:00
439|979|2021-11-20-18:12:16.2898877-05:00
628|981|2021-11-20-18:12:16.2899010-05:00
1155|741|2021-11-20-18:12:16.2899125-05:00
1574|610|2021-11-20-18:12:16.2899237-05:00
1548|981|2021-11-20-18:12:16.2899346-05:00
1322|981|2021-11-20-18:12:16.2899459-05:00
445|554|2021-11-20-18:12:16.2899568-05:00
478|827|2021-11-20-18:12:16.2899677-05:00
510|540|2021-11-20-18:12:16.2899786-05:00
1138|977|2021-11-20-18:12:16.2899895-05:00
1494|784|2021-11-20-18:12:16.2900003-05:00
155|449|2021-11-20-18:12:16.2900111-05:00
1595|978|2021-11-20-18:12:16.2900219-05:00
1041|979|2021-11-20-18:12:16.2900329-05:00
328|500|2021-11-20-18:12:16.2900439-05:00
834|979|2021-11-20-18:12:16.2900549-05:00
1306|980|2021-11-20-18:12:16.2900658-05:00
181|648|2021-11-20-18:12:16.2900769-05:00
635|981|2021-11-20-18:12:16.2900877-05:00
1428|329|2021-11-20-18:12:16.2900986-05:00
1744|981|2021-11-20-18:12:16.2901096-05:00
350|981|2021-11-20-18:12:16.2901205-05:00
1646|982|2021-11-20-18:12:16.2901365-05:00
1989|689|2021-11-20-18:12:16.2901569-05:00
1844|803|2021-11-20-18:12:16.2901760-05:00
878|851|2021-11-20-18:12:16.2901952-05:00
88|980|2021-11-20-18:12:16.2902103-05:00
1642|981|2021-11-20-18:12:16.2902212-05:00
521|982|2021-11-20-18:12:16.2902321-05:00
462|926|2021-11-20-18:12:16.2902427-05:00
89|187|2021-11-20-18:12:16.2902572-05:00
511|981|2021-11-20-18:12:16.2902776-05:00
7|716|2021-11-20-18:12:16.2903274-05:00
1442|982|2021-11-20-18:12:16.2903478-05:00
1959|983|2021-11-20-18:12:16.2903785-05:00
1981|945|2021-11-20-18:12:16.2903957-05:00
501|400|2021-11-20-18:12:16.2904125-05:00
551|982|2021-11-20-18:12:16.2904284-05:00
1556|260|2021-11-20-18:12:16.2904456-05:00
1007|981|2021-11-20-18:12:16.2904635-05:00
629|371|2021-11-20-18:12:16.2904802-05:00
1520|981|2021-11-20-18:12:16.2904979-05:00
427|982|2021-11-20-18:12:16.2905161-05:00
1660|739|2021-11-20-18:12:16.2905281-05:00
1956|982|2021-11-20-18:12:16.2905390-05:00
937|861|2021-11-20-18:12:16.2905497-05:00
1611|981|2021-11-20-18:12:16.2905601-05:00
1999|890|2021-11-20-18:12:16.2905706-05:00
1968|981|2021-11-20-18:12:16.2905809-05:00
1006|982|2021-11-20-18:12:16.2905913-05:00
102|982|2021-11-20-18:12:16.2906016-05:00
145|560|2021-11-20-18:12:16.2906119-05:00
1484|983|2021-11-20-18:12:16.2906220-05:00
38|983|2021-11-20-18:12:16.2906324-05:00
466|983|2021-11-20-18:12:16.2906427-05:00
82|984|2021-11-20-18:12:16.2906529-05:00
1002|984|2021-11-20-18:12:16.2906630-05:00
1167|984|2021-11-20-18:12:16.2906732-05:00
1731|363|2021-11-20-18:12:16.2906834-05:00
713|929|2021-11-20-18:12:16.2906937-05:00
1240|745|2021-11-20-18:12:16.2907040-05:00
812|983|2021-11-20-18:12:16.2907143-05:00
1947|240|2021-11-20-18:12:16.2907245-05:00
45|700|2021-11-20-18:12:16.2907347-05:00
1060|32|2021-11-20-18:12:16.2907447-05:00
1034|982|2021-11-20-18:12:16.2907547-05:00
150|982|2021-11-20-18:12:16.2907646-05:00
159|983|2021-11-20-18:12:16.2907939-05:00
1081|983|2021-11-20-18:12:16.2908167-05:00
347|983|2021-11-20-18:12:16.2908334-05:00
369|940|2021-11-20-18:12:16.2908476-05:00
802|982|2021-11-20-18:12:16.2908577-05:00
656|982|2021-11-20-18:12:16.2908676-05:00
1644|982|2021-11-20-18:12:16.2908776-05:00
855|983|2021-11-20-18:12:16.2908874-05:00
242|954|2021-11-20-18:12:16.2908973-05:00
1924|791|2021-11-20-18:12:16.2909071-05:00
1987|981|2021-11-20-18:12:16.2909170-05:00
22|247|2021-11-20-18:12:16.2909267-05:00
959|982|2021-11-20-18:12:16.2909365-05:00
1273|60|2021-11-20-18:12:16.2909461-05:00
101|405|2021-11-20-18:12:16.2909559-05:00
1680|453|2021-11-20-18:12:16.2909656-05:00
1521|983|2021-11-20-18:12:16.2909752-05:00
368|660|2021-11-20-18:12:16.2909848-05:00
1940|983|2021-11-20-18:12:16.2909989-05:00
1026|983|2021-11-20-18:12:16.2910093-05:00
1967|983|2021-11-20-18:12:16.2910193-05:00
1031|526|2021-11-20-18:12:16.2910290-05:00
1874|58|2021-11-20-18:12:16.2910386-05:00
1042|982|2021-11-20-18:12:16.2910485-05:00
1320|895|2021-11-20-18:12:16.2910583-05:00
813|983|2021-11-20-18:12:16.2910679-05:00
886|103|2021-11-20-18:12:16.2910777-05:00
1752|63|2021-11-20-18:12:16.2910873-05:00
1790|732|2021-11-20-18:12:16.2910973-05:00
1547|690|2021-11-20-18:12:16.2911071-05:00
388|570|2021-11-20-18:12:16.2911170-05:00
638|3|2021-11-20-18:12:16.2911267-05:00
986|156|2021-11-20-18:12:16.2911365-05:00
793|925|2021-11-20-18:12:16.2911463-05:00
1456|978|2021-11-20-18:12:16.2911638-05:00
970|565|2021-11-20-18:12:16.2911742-05:00
1656|977|2021-11-20-18:12:16.2911840-05:00
658|977|2021-11-20-18:12:16.2911941-05:00
1316|978|2021-11-20-18:12:16.2912039-05:00
1514|979|2021-11-20-18:12:16.2912138-05:00
1848|645|2021-11-20-18:12:16.2912236-05:00
1218|811|2021-11-20-18:12:16.2912333-05:00
230|979|2021-11-20-18:12:16.2912430-05:00
169|980|2021-11-20-18:12:16.2912526-05:00
1018|981|2021-11-20-18:12:16.2912623-05:00
1145|132|2021-11-20-18:12:16.2912763-05:00
800|980|2021-11-20-18:12:16.2912968-05:00
1414|981|2021-11-20-18:12:16.2913150-05:00
1164|458|2021-11-20-18:12:16.2913252-05:00
1161|941|2021-11-20-18:12:16.2913349-05:00
468|979|2021-11-20-18:12:16.2913446-05:00
1707|573|2021-11-20-18:12:16.2913542-05:00
1108|979|2021-11-20-18:12:16.2913638-05:00
9|980|2021-11-20-18:12:16.2913734-05:00
184|981|2021-11-20-18:12:16.2913828-05:00
1163|982|2021-11-20-18:12:16.2913923-05:00
1190|191|2021-11-20-18:12:16.2914020-05:00
1329|983|2021-11-20-18:12:16.2914114-05:00
1061|944|2021-11-20-18:12:16.2914208-05:00
1977|854|2021-11-20-18:12:16.2914303-05:00
1759|983|2021-11-20-18:12:16.2914399-05:00
1873|984|2021-11-20-18:12:16.2914496-05:00
1057|421|2021-11-20-18:12:16.2914590-05:00
693|983|2021-11-20-18:12:16.2914684-05:00
1563|623|2021-11-20-18:12:16.2914778-05:00
1377|983|2021-11-20-18:12:16.2914917-05:00
1088|817|2021-11-20-18:12:16.2915018-05:00
172|282|2021-11-20-18:12:16.2915155-05:00
1799|644|2021-11-20-18:12:16.2915253-05:00
1153|982|2021-11-20-18:12:16.2915347-05:00
14|982|2021-11-20-18:12:16.2915439-05:00
894|983|2021-11-20-18:12:16.2915530-05:00
1059|783|2021-11-20-18:12:16.2915621-05:00
457|79|2021-11-20-18:12:16.2915712-05:00
1152|983|2021-11-20-18:12:16.2915801-05:00
771|983|2021-11-20-18:12:16.2915890-05:00
788|983|2021-11-20-18:12:16.2915978-05:00
1737|983|2021-11-20-18:12:16.2916068-05:00
20|984|2021-11-20-18:12:16.2916160-05:00
207|137|2021-11-20-18:12:16.2916249-05:00
12|461|2021-11-20-18:12:16.2916337-05:00
1451|984|2021-11-20-18:12:16.2916431-05:00
625|204|2021-11-20-18:12:16.2916523-05:00
677|837|2021-11-20-18:12:16.2916611-05:00
1129|983|2021-11-20-18:12:16.2916702-05:00
698|984|2021-11-20-18:12:16.2916793-05:00
1528|984|2021-11-20-18:12:16.2916882-05:00
968|984|2021-11-20-18:12:16.2916971-05:00
634|984|2021-11-20-18:12:16.2917061-05:00
333|170|2021-11-20-18:12:16.2917149-05:00
1774|312|2021-11-20-18:12:16.2917239-05:00
336|984|2021-11-20-18:12:16.2917327-05:00
1614|984|2021-11-20-18:12:16.2917418-05:00
1341|984|2021-11-20-18:12:16.2917506-05:00
1761|846|2021-11-20-18:12:16.2917595-05:00
1972|983|2021-11-20-18:12:16.2917684-05:00
196|257|2021-11-20-18:12:16.2917774-05:00
1549|26|2021-11-20-18:12:16.2917862-05:00
611|984|2021-11-20-18:12:16.2918061-05:00
1621|911|2021-11-20-18:12:16.2918162-05:00
68|465|2021-11-20-18:12:16.2918252-05:00
657|985|2021-11-20-18:12:16.2918342-05:00
1627|985|2021-11-20-18:12:16.2918429-05:00
4|986|2021-11-20-18:12:16.2918516-05:00
1147|987|2021-11-20-18:12:16.2918604-05:00
1566|193|2021-11-20-18:12:16.2918691-05:00
682|987|2021-11-20-18:12:16.2918779-05:00
669|987|2021-11-20-18:12:16.2918866-05:00
887|987|2021-11-20-18:12:16.2918954-05:00
1403|988|2021-11-20-18:12:16.2919042-05:00
383|988|2021-11-20-18:12:16.2919131-05:00
1439|448|2021-11-20-18:12:16.2919218-05:00
1307|987|2021-11-20-18:12:16.2919303-05:00
859|712|2021-11-20-18:12:16.2919389-05:00
1954|715|2021-11-20-18:12:16.2919475-05:00
326|663|2021-11-20-18:12:16.2919560-05:00
1284|865|2021-11-20-18:12:16.2919646-05:00
398|986|2021-11-20-18:12:16.2919824-05:00
1579|909|2021-11-20-18:12:16.2919917-05:00
903|987|2021-11-20-18:12:16.2920002-05:00
1856|141|2021-11-20-18:12:16.2920085-05:00
139|987|2021-11-20-18:12:16.2920169-05:00
1542|988|2021-11-20-18:12:16.2920253-05:00
1499|989|2021-11-20-18:12:16.2920335-05:00
1363|990|2021-11-20-18:12:16.2920418-05:00
1714|684|2021-11-20-18:12:16.2920500-05:00
1285|665|2021-11-20-18:12:16.2920583-05:00
1721|991|2021-11-20-18:12:16.2920664-05:00
701|991|2021-11-20-18:12:16.2920747-05:00
1175|992|2021-11-20-18:12:16.2920828-05:00
592|993|2021-11-20-18:12:16.2920910-05:00
1235|994|2021-11-20-18:12:16.2920992-05:00
1151|994|2021-11-20-18:12:16.2921074-05:00
430|489|2021-11-20-18:12:16.2921155-05:00
144|995|2021-11-20-18:12:16.2921236-05:00
1375|995|2021-11-20-18:12:16.2921316-05:00
1831|804|2021-11-20-18:12:16.2921400-05:00
614|372|2021-11-20-18:12:16.2921481-05:00
1526|995|2021-11-20-18:12:16.2921562-05:00
1543|996|2021-11-20-18:12:16.2921643-05:00
24|998|2021-11-20-18:12:16.2921725-05:00
879|999|2021-11-20-18:12:16.2921809-05:00
93|999|2021-11-20-18:12:16.2921890-05:00
1215|1000|2021-11-20-18:12:16.2921971-05:00
1936|1001|2021-11-20-18:12:16.2922050-05:00
345|1002|2021-11-20-18:12:16.2922128-05:00
1037|1003|2021-11-20-18:12:16.2922251-05:00
763|1004|2021-11-20-18:12:16.2922417-05:00
1360|1005|2021-11-20-18:12:16.2922568-05:00
1452|1006|2021-11-20-18:12:16.2922720-05:00
723|1007|2021-11-20-18:12:16.2922895-05:00
1796|1008|2021-11-20-18:12:16.2923020-05:00
1983|1009|2021-11-20-18:12:16.2923118-05:00
1719|1010|2021-11-20-18:12:16.2923202-05:00
1753|1011|2021-11-20-18:12:16.2923282-05:00
1930|1012|2021-11-20-18:12:16.2923361-05:00
1100|1013|2021-11-20-18:12:16.2923441-05:00
138|1014|2021-11-20-18:12:16.2923519-05:00
649|1015|2021-11-20-18:12:16.2923628-05:00
1421|1016|2021-11-20-18:12:16.2923714-05:00
289|1017|2021-11-20-18:12:16.2923793-05:00
958|1018|2021-11-20-18:12:16.2923871-05:00
1952|1019|2021-11-20-18:12:16.2923951-05:00
1725|1020|2021-11-20-18:12:16.2924028-05:00
825|1021|2021-11-20-18:12:16.2924106-05:00
1141|1022|2021-11-20-18:12:16.2924183-05:00
316|1023|2021-11-20-18:12:16.2924259-05:00
902|1024|2021-11-20-18:12:16.2924336-05:00
733|1025|2021-11-20-18:12:16.2924413-05:00
591|1026|2021-11-20-18:12:16.2924490-05:00
497|1027|2021-11-20-18:12:16.2924566-05:00
702|1028|2021-11-20-18:12:16.2924640-05:00
864|1029|2021-11-20-18:12:16.2924717-05:00
31|1030|2021-11-20-18:12:16.2924793-05:00
871|1031|2021-11-20-18:12:16.2924871-05:00
1009|1032|2021-11-20-18:12:16.2924948-05:00
56|1033|2021-11-20-18:12:16.2925025-05:00
353|1034|2021-11-20-18:12:16.2925100-05:00
1551|1035|2021-11-20-18:12:16.2925179-05:00
1065|1036|2021-11-20-18:12:16.2925254-05:00
705|1037|2021-11-20-18:12:16.2925332-05:00
553|1038|2021-11-20-18:12:16.2925409-05:00
358|1039|2021-11-20-18:12:16.2925485-05:00
1243|1040|2021-11-20-18:12:16.2925621-05:00
490|1041|2021-11-20-18:12:16.2925705-05:00
797|1042|2021-11-20-18:12:16.2925782-05:00
1258|1043|2021-11-20-18:12:16.2925859-05:00
1434|1044|2021-11-20-18:12:16.2925936-05:00
688|1045|2021-11-20-18:12:16.2926012-05:00
211|1046|2021-11-20-18:12:16.2926089-05:00
300|1047|2021-11-20-18:12:16.2926164-05:00
1733|1048|2021-11-20-18:12:16.2926240-05:00
1944|1049|2021-11-20-18:12:16.2926317-05:00
113|1050|2021-11-20-18:12:16.2926394-05:00
1274|1051|2021-11-20-18:12:16.2926470-05:00
1093|1052|2021-11-20-18:12:16.2926546-05:00
923|1053|2021-11-20-18:12:16.2926622-05:00
381|1054|2021-11-20-18:12:16.2926697-05:00
402|1055|2021-11-20-18:12:16.2926770-05:00
822|1056|2021-11-20-18:12:16.2926844-05:00
37|1057|2021-11-20-18:12:16.2926917-05:00
143|1058|2021-11-20-18:12:16.2926990-05:00
50|1059|2021-11-20-18:12:16.2927063-05:00
795|1060|2021-11-20-18:12:16.2927135-05:00
1015|1061|2021-11-20-18:12:16.2927230-05:00
18|1062|2021-11-20-18:12:16.2927310-05:00
971|1063|2021-11-20-18:12:16.2927384-05:00
1942|1064|2021-11-20-18:12:16.2927459-05:00
860|1065|2021-11-20-18:12:16.2927532-05:00
776|1066|2021-11-20-18:12:16.2927605-05:00
1886|1067|2021-11-20-18:12:16.2927681-05:00
772|1068|2021-11-20-18:12:16.2927753-05:00
581|1069|2021-11-20-18:12:16.2927824-05:00
1615|1070|2021-11-20-18:12:16.2927898-05:00
770|1071|2021-11-20-18:12:16.2927969-05:00
1754|1072|2021-11-20-18:12:16.2928042-05:00
632|1073|2021-11-20-18:12:16.2928172-05:00
761|1074|2021-11-20-18:12:16.2928251-05:00
1267|1075|2021-11-20-18:12:16.2928326-05:00
52|1076|2021-11-20-18:12:16.2928399-05:00
1883|1077|2021-11-20-18:12:16.2928471-05:00
896|1078|2021-11-20-18:12:16.2928545-05:00
249|1079|2021-11-20-18:12:16.2928618-05:00
544|1080|2021-11-20-18:12:16.2928691-05:00
321|1081|2021-11-20-18:12:16.2928764-05:00
778|1082|2021-11-20-18:12:16.2928836-05:00
744|1083|2021-11-20-18:12:16.2928907-05:00
796|1084|2021-11-20-18:12:16.2928980-05:00
785|1085|2021-11-20-18:12:16.2929052-05:00
1794|1086|2021-11-20-18:12:16.2929122-05:00
116|1087|2021-11-20-18:12:16.2929194-05:00
1700|1088|2021-11-20-18:12:16.2929263-05:00
1938|1089|2021-11-20-18:12:16.2929333-05:00
756|1090|2021-11-20-18:12:16.2929403-05:00
