Start |2021-11-20-18:11:59.6270075-05:00
1424|311|2021-11-20-18:11:59.6436156-05:00
1667|982|2021-11-20-18:11:59.6436406-05:00
275|982|2021-11-20-18:11:59.6436599-05:00
356|74|2021-11-20-18:11:59.6436751-05:00
1252|982|2021-11-20-18:11:59.6436904-05:00
1693|982|2021-11-20-18:11:59.6437433-05:00
580|942|2021-11-20-18:11:59.6437657-05:00
1457|113|2021-11-20-18:11:59.6437918-05:00
1254|89|2021-11-20-18:11:59.6438145-05:00
1684|981|2021-11-20-18:11:59.6438306-05:00
757|981|2021-11-20-18:11:59.6438456-05:00
1880|982|2021-11-20-18:11:59.6438605-05:00
1450|984|2021-11-20-18:11:59.6438752-05:00
1248|985|2021-11-20-18:11:59.6438902-05:00
1662|986|2021-11-20-18:11:59.6439050-05:00
1363|516|2021-11-20-18:11:59.6439198-05:00
920|986|2021-11-20-18:11:59.6439408-05:00
1946|987|2021-11-20-18:11:59.6439696-05:00
185|780|2021-11-20-18:11:59.6439884-05:00
636|987|2021-11-20-18:11:59.6440036-05:00
209|704|2021-11-20-18:11:59.6440187-05:00
1757|543|2021-11-20-18:11:59.6440352-05:00
1477|987|2021-11-20-18:11:59.6440637-05:00
912|990|2021-11-20-18:11:59.6440851-05:00
1200|325|2021-11-20-18:11:59.6441007-05:00
1516|987|2021-11-20-18:11:59.6441156-05:00
1764|617|2021-11-20-18:11:59.6441306-05:00
1395|418|2021-11-20-18:11:59.6441455-05:00
1721|905|2021-11-20-18:11:59.6441605-05:00
1590|976|2021-11-20-18:11:59.6441795-05:00
1937|986|2021-11-20-18:11:59.6442047-05:00
611|154|2021-11-20-18:11:59.6442237-05:00
512|986|2021-11-20-18:11:59.6442394-05:00
488|986|2021-11-20-18:11:59.6442542-05:00
1471|987|2021-11-20-18:11:59.6442690-05:00
1473|253|2021-11-20-18:11:59.6442840-05:00
1489|687|2021-11-20-18:11:59.6442988-05:00
478|987|2021-11-20-18:11:59.6443137-05:00
1218|990|2021-11-20-18:11:59.6443288-05:00
306|210|2021-11-20-18:11:59.6443723-05:00
1993|550|2021-11-20-18:11:59.6443993-05:00
1080|990|2021-11-20-18:11:59.6444238-05:00
257|785|2021-11-20-18:11:59.6444474-05:00
1817|436|2021-11-20-18:11:59.6444694-05:00
1037|860|2021-11-20-18:11:59.6444909-05:00
656|986|2021-11-20-18:11:59.6445134-05:00
1670|615|2021-11-20-18:11:59.6445362-05:00
324|514|2021-11-20-18:11:59.6445628-05:00
1341|986|2021-11-20-18:11:59.6445885-05:00
1170|558|2021-11-20-18:11:59.6446113-05:00
1638|987|2021-11-20-18:11:59.6446300-05:00
215|373|2021-11-20-18:11:59.6446451-05:00
1132|174|2021-11-20-18:11:59.6446636-05:00
121|882|2021-11-20-18:11:59.6446907-05:00
1838|949|2021-11-20-18:11:59.6447103-05:00
1673|985|2021-11-20-18:11:59.6447253-05:00
193|986|2021-11-20-18:11:59.6447400-05:00
1367|986|2021-11-20-18:11:59.6447549-05:00
1172|509|2021-11-20-18:11:59.6447699-05:00
1742|537|2021-11-20-18:11:59.6448293-05:00
1940|985|2021-11-20-18:11:59.6448573-05:00
1173|866|2021-11-20-18:11:59.6448803-05:00
1748|36|2021-11-20-18:11:59.6448979-05:00
1649|985|2021-11-20-18:11:59.6449125-05:00
1758|986|2021-11-20-18:11:59.6449270-05:00
131|986|2021-11-20-18:11:59.6449464-05:00
1359|830|2021-11-20-18:11:59.6449748-05:00
967|437|2021-11-20-18:11:59.6449991-05:00
1773|985|2021-11-20-18:11:59.6450210-05:00
188|985|2021-11-20-18:11:59.6450428-05:00
1868|93|2021-11-20-18:11:59.6450640-05:00
428|986|2021-11-20-18:11:59.6450864-05:00
733|945|2021-11-20-18:11:59.6451074-05:00
1862|986|2021-11-20-18:11:59.6451312-05:00
646|343|2021-11-20-18:11:59.6451509-05:00
1128|63|2021-11-20-18:11:59.6451655-05:00
1475|720|2021-11-20-18:11:59.6451798-05:00
1660|987|2021-11-20-18:11:59.6451941-05:00
1872|778|2021-11-20-18:11:59.6452105-05:00
545|649|2021-11-20-18:11:59.6452253-05:00
1840|990|2021-11-20-18:11:59.6452518-05:00
1407|991|2021-11-20-18:11:59.6452751-05:00
47|991|2021-11-20-18:11:59.6452903-05:00
557|721|2021-11-20-18:11:59.6453047-05:00
1953|328|2021-11-20-18:11:59.6453190-05:00
1716|23|2021-11-20-18:11:59.6453333-05:00
1459|990|2021-11-20-18:11:59.6453477-05:00
381|655|2021-11-20-18:11:59.6453619-05:00
654|755|2021-11-20-18:11:59.6453764-05:00
1804|416|2021-11-20-18:11:59.6453946-05:00
1281|987|2021-11-20-18:11:59.6454185-05:00
119|873|2021-11-20-18:11:59.6454426-05:00
1296|870|2021-11-20-18:11:59.6454642-05:00
1466|985|2021-11-20-18:11:59.6454893-05:00
369|986|2021-11-20-18:11:59.6455042-05:00
828|143|2021-11-20-18:11:59.6455204-05:00
1315|314|2021-11-20-18:11:59.6455348-05:00
596|101|2021-11-20-18:11:59.6455496-05:00
61|659|2021-11-20-18:11:59.6455739-05:00
895|939|2021-11-20-18:11:59.6456038-05:00
1265|984|2021-11-20-18:11:59.6456311-05:00
716|985|2021-11-20-18:11:59.6456546-05:00
569|985|2021-11-20-18:11:59.6456742-05:00
1162|985|2021-11-20-18:11:59.6456931-05:00
1282|986|2021-11-20-18:11:59.6457141-05:00
1201|456|2021-11-20-18:11:59.6457347-05:00
1474|586|2021-11-20-18:11:59.6457543-05:00
1251|986|2021-11-20-18:11:59.6457758-05:00
1460|805|2021-11-20-18:11:59.6457938-05:00
707|986|2021-11-20-18:11:59.6458078-05:00
194|332|2021-11-20-18:11:59.6458217-05:00
510|986|2021-11-20-18:11:59.6458393-05:00
1495|67|2021-11-20-18:11:59.6458649-05:00
625|987|2021-11-20-18:11:59.6458839-05:00
1894|965|2021-11-20-18:11:59.6458984-05:00
511|986|2021-11-20-18:11:59.6459119-05:00
1107|986|2021-11-20-18:11:59.6459305-05:00
1179|643|2021-11-20-18:11:59.6459526-05:00
1706|590|2021-11-20-18:11:59.6460461-05:00
24|985|2021-11-20-18:11:59.6460876-05:00
653|892|2021-11-20-18:11:59.6461316-05:00
973|985|2021-11-20-18:11:59.6461612-05:00
307|803|2021-11-20-18:11:59.6463078-05:00
1969|985|2021-11-20-18:11:59.6463363-05:00
884|670|2021-11-20-18:11:59.6463607-05:00
1751|985|2021-11-20-18:11:59.6464538-05:00
1115|622|2021-11-20-18:11:59.6466105-05:00
1226|985|2021-11-20-18:11:59.6466398-05:00
1469|986|2021-11-20-18:11:59.6468488-05:00
1826|83|2021-11-20-18:11:59.6469185-05:00
1802|986|2021-11-20-18:11:59.6469454-05:00
889|710|2021-11-20-18:11:59.6469676-05:00
1601|986|2021-11-20-18:11:59.6469890-05:00
968|987|2021-11-20-18:11:59.6470102-05:00
1243|14|2021-11-20-18:11:59.6470316-05:00
1118|697|2021-11-20-18:11:59.6470517-05:00
855|987|2021-11-20-18:11:59.6470719-05:00
880|987|2021-11-20-18:11:59.6470916-05:00
1244|987|2021-11-20-18:11:59.6471171-05:00
745|284|2021-11-20-18:11:59.6471407-05:00
230|990|2021-11-20-18:11:59.6471628-05:00
216|224|2021-11-20-18:11:59.6471848-05:00
910|564|2021-11-20-18:11:59.6472154-05:00
1955|320|2021-11-20-18:11:59.6472383-05:00
1610|990|2021-11-20-18:11:59.6472601-05:00
787|725|2021-11-20-18:11:59.6472828-05:00
614|609|2021-11-20-18:11:59.6473072-05:00
685|990|2021-11-20-18:11:59.6473292-05:00
1583|852|2021-11-20-18:11:59.6473507-05:00
1863|991|2021-11-20-18:11:59.6473723-05:00
1694|326|2021-11-20-18:11:59.6473952-05:00
141|991|2021-11-20-18:11:59.6474198-05:00
881|125|2021-11-20-18:11:59.6474410-05:00
28|565|2021-11-20-18:11:59.6474610-05:00
250|994|2021-11-20-18:11:59.6474813-05:00
295|994|2021-11-20-18:11:59.6475019-05:00
378|138|2021-11-20-18:11:59.6475212-05:00
597|991|2021-11-20-18:11:59.6475412-05:00
274|789|2021-11-20-18:11:59.6475614-05:00
1542|374|2021-11-20-18:11:59.6475815-05:00
84|990|2021-11-20-18:11:59.6476158-05:00
256|990|2021-11-20-18:11:59.6476385-05:00
1786|577|2021-11-20-18:11:59.6476585-05:00
1642|990|2021-11-20-18:11:59.6476780-05:00
902|991|2021-11-20-18:11:59.6476971-05:00
1279|994|2021-11-20-18:11:59.6477183-05:00
903|994|2021-11-20-18:11:59.6477363-05:00
520|996|2021-11-20-18:11:59.6477496-05:00
1356|997|2021-11-20-18:11:59.6477625-05:00
770|13|2021-11-20-18:11:59.6477825-05:00
1644|997|2021-11-20-18:11:59.6478065-05:00
232|80|2021-11-20-18:11:59.6478294-05:00
1928|997|2021-11-20-18:11:59.6478506-05:00
969|40|2021-11-20-18:11:59.6478696-05:00
1801|279|2021-11-20-18:11:59.6478890-05:00
429|996|2021-11-20-18:11:59.6479085-05:00
65|620|2021-11-20-18:11:59.6479279-05:00
358|116|2021-11-20-18:11:59.6479470-05:00
334|752|2021-11-20-18:11:59.6479661-05:00
104|798|2021-11-20-18:11:59.6479842-05:00
1120|78|2021-11-20-18:11:59.6480035-05:00
434|994|2021-11-20-18:11:59.6480251-05:00
1634|333|2021-11-20-18:11:59.6480447-05:00
1614|575|2021-11-20-18:11:59.6480611-05:00
117|791|2021-11-20-18:11:59.6480787-05:00
1646|994|2021-11-20-18:11:59.6480999-05:00
6|548|2021-11-20-18:11:59.6481249-05:00
1561|996|2021-11-20-18:11:59.6481481-05:00
742|482|2021-11-20-18:11:59.6481650-05:00
960|996|2021-11-20-18:11:59.6481902-05:00
756|477|2021-11-20-18:11:59.6482397-05:00
261|997|2021-11-20-18:11:59.6482588-05:00
612|393|2021-11-20-18:11:59.6482804-05:00
1709|204|2021-11-20-18:11:59.6483019-05:00
664|886|2021-11-20-18:11:59.6483259-05:00
1985|728|2021-11-20-18:11:59.6483474-05:00
427|58|2021-11-20-18:11:59.6483698-05:00
1249|941|2021-11-20-18:11:59.6483885-05:00
1055|528|2021-11-20-18:11:59.6484017-05:00
322|994|2021-11-20-18:11:59.6484147-05:00
1884|15|2021-11-20-18:11:59.6484273-05:00
100|991|2021-11-20-18:11:59.6484397-05:00
1312|991|2021-11-20-18:11:59.6484524-05:00
840|994|2021-11-20-18:11:59.6484695-05:00
211|294|2021-11-20-18:11:59.6485067-05:00
1454|996|2021-11-20-18:11:59.6485357-05:00
223|758|2021-11-20-18:11:59.6485577-05:00
1919|994|2021-11-20-18:11:59.6485783-05:00
241|68|2021-11-20-18:11:59.6486331-05:00
1815|994|2021-11-20-18:11:59.6486561-05:00
242|872|2021-11-20-18:11:59.6486777-05:00
19|293|2021-11-20-18:11:59.6487126-05:00
267|992|2021-11-20-18:11:59.6487376-05:00
183|992|2021-11-20-18:11:59.6487582-05:00
431|433|2021-11-20-18:11:59.6487733-05:00
1632|129|2021-11-20-18:11:59.6487886-05:00
616|508|2021-11-20-18:11:59.6488127-05:00
165|991|2021-11-20-18:11:59.6488368-05:00
1527|992|2021-11-20-18:11:59.6488578-05:00
1235|824|2021-11-20-18:11:59.6488762-05:00
1276|994|2021-11-20-18:11:59.6488966-05:00
1318|994|2021-11-20-18:11:59.6489202-05:00
1798|492|2021-11-20-18:11:59.6489389-05:00
406|619|2021-11-20-18:11:59.6489572-05:00
16|996|2021-11-20-18:11:59.6489747-05:00
1388|997|2021-11-20-18:11:59.6489931-05:00
1607|997|2021-11-20-18:11:59.6490100-05:00
226|997|2021-11-20-18:11:59.6490270-05:00
318|591|2021-11-20-18:11:59.6490450-05:00
1827|491|2021-11-20-18:11:59.6490634-05:00
5|997|2021-11-20-18:11:59.6490793-05:00
823|863|2021-11-20-18:11:59.6490968-05:00
1308|997|2021-11-20-18:11:59.6491160-05:00
17|337|2021-11-20-18:11:59.6491331-05:00
233|845|2021-11-20-18:11:59.6491513-05:00
1031|997|2021-11-20-18:11:59.6491698-05:00
1117|768|2021-11-20-18:11:59.6491877-05:00
837|692|2021-11-20-18:11:59.6492108-05:00
1405|997|2021-11-20-18:11:59.6492317-05:00
662|489|2021-11-20-18:11:59.6492496-05:00
1422|997|2021-11-20-18:11:59.6492679-05:00
95|809|2021-11-20-18:11:59.6493019-05:00
1334|996|2021-11-20-18:11:59.6493148-05:00
932|997|2021-11-20-18:11:59.6493402-05:00
740|480|2021-11-20-18:11:59.6493529-05:00
748|997|2021-11-20-18:11:59.6493649-05:00
1998|546|2021-11-20-18:11:59.6493768-05:00
447|998|2021-11-20-18:11:59.6493886-05:00
1277|69|2021-11-20-18:11:59.6494002-05:00
1017|43|2021-11-20-18:11:59.6494122-05:00
1366|997|2021-11-20-18:11:59.6494247-05:00
287|391|2021-11-20-18:11:59.6494435-05:00
1725|486|2021-11-20-18:11:59.6494598-05:00
1814|203|2021-11-20-18:11:59.6494718-05:00
1054|29|2021-11-20-18:11:59.6494838-05:00
574|330|2021-11-20-18:11:59.6494960-05:00
310|30|2021-11-20-18:11:59.6495124-05:00
924|994|2021-11-20-18:11:59.6495324-05:00
825|786|2021-11-20-18:11:59.6495512-05:00
822|992|2021-11-20-18:11:59.6495705-05:00
1859|37|2021-11-20-18:11:59.6495909-05:00
2|440|2021-11-20-18:11:59.6496048-05:00
1596|466|2021-11-20-18:11:59.6496185-05:00
421|398|2021-11-20-18:11:59.6496348-05:00
1812|212|2021-11-20-18:11:59.6496501-05:00
1419|987|2021-11-20-18:11:59.6496629-05:00
724|911|2021-11-20-18:11:59.6496749-05:00
258|186|2021-11-20-18:11:59.6496865-05:00
1962|200|2021-11-20-18:11:59.6496984-05:00
1389|986|2021-11-20-18:11:59.6497107-05:00
535|987|2021-11-20-18:11:59.6497294-05:00
1791|987|2021-11-20-18:11:59.6497498-05:00
766|263|2021-11-20-18:11:59.6497687-05:00
906|988|2021-11-20-18:11:59.6497814-05:00
1813|60|2021-11-20-18:11:59.6497930-05:00
1189|990|2021-11-20-18:11:59.6498045-05:00
1986|991|2021-11-20-18:11:59.6498200-05:00
883|992|2021-11-20-18:11:59.6498560-05:00
1677|992|2021-11-20-18:11:59.6498691-05:00
1288|992|2021-11-20-18:11:59.6498807-05:00
1390|362|2021-11-20-18:11:59.6498922-05:00
1180|793|2021-11-20-18:11:59.6499037-05:00
943|992|2021-11-20-18:11:59.6499158-05:00
1295|913|2021-11-20-18:11:59.6499278-05:00
458|706|2021-11-20-18:11:59.6499397-05:00
1730|592|2021-11-20-18:11:59.6499516-05:00
1083|462|2021-11-20-18:11:59.6499635-05:00
1507|991|2021-11-20-18:11:59.6499753-05:00
979|839|2021-11-20-18:11:59.6499867-05:00
1648|992|2021-11-20-18:11:59.6499982-05:00
732|994|2021-11-20-18:11:59.6500095-05:00
213|994|2021-11-20-18:11:59.6500210-05:00
11|730|2021-11-20-18:11:59.6500326-05:00
613|251|2021-11-20-18:11:59.6500443-05:00
797|994|2021-11-20-18:11:59.6500558-05:00
1423|950|2021-11-20-18:11:59.6500673-05:00
494|996|2021-11-20-18:11:59.6500785-05:00
938|684|2021-11-20-18:11:59.6500897-05:00
1111|997|2021-11-20-18:11:59.6501012-05:00
1278|997|2021-11-20-18:11:59.6501127-05:00
22|439|2021-11-20-18:11:59.6501241-05:00
1763|996|2021-11-20-18:11:59.6501354-05:00
483|629|2021-11-20-18:11:59.6501471-05:00
1886|996|2021-11-20-18:11:59.6501584-05:00
495|576|2021-11-20-18:11:59.6501698-05:00
1565|187|2021-11-20-18:11:59.6501811-05:00
1525|236|2021-11-20-18:11:59.6501925-05:00
844|602|2021-11-20-18:11:59.6502056-05:00
2000|996|2021-11-20-18:11:59.6502167-05:00
1855|997|2021-11-20-18:11:59.6502278-05:00
584|4|2021-11-20-18:11:59.6502455-05:00
1410|998|2021-11-20-18:11:59.6502653-05:00
1210|450|2021-11-20-18:11:59.6502840-05:00
1508|201|2021-11-20-18:11:59.6502986-05:00
1386|997|2021-11-20-18:11:59.6503094-05:00
677|515|2021-11-20-18:11:59.6503201-05:00
1067|997|2021-11-20-18:11:59.6503305-05:00
302|769|2021-11-20-18:11:59.6503452-05:00
1972|998|2021-11-20-18:11:59.6503573-05:00
79|390|2021-11-20-18:11:59.6503677-05:00
346|917|2021-11-20-18:11:59.6503782-05:00
1186|459|2021-11-20-18:11:59.6503887-05:00
1256|994|2021-11-20-18:11:59.6503993-05:00
300|996|2021-11-20-18:11:59.6504096-05:00
688|997|2021-11-20-18:11:59.6504201-05:00
317|195|2021-11-20-18:11:59.6504306-05:00
1784|998|2021-11-20-18:11:59.6504410-05:00
136|9|2021-11-20-18:11:59.6504517-05:00
111|964|2021-11-20-18:11:59.6504639-05:00
376|291|2021-11-20-18:11:59.6504837-05:00
722|996|2021-11-20-18:11:59.6505022-05:00
1062|734|2021-11-20-18:11:59.6505250-05:00
1765|993|2021-11-20-18:11:59.6505432-05:00
399|392|2021-11-20-18:11:59.6505575-05:00
1268|994|2021-11-20-18:11:59.6505682-05:00
1631|996|2021-11-20-18:11:59.6505788-05:00
726|997|2021-11-20-18:11:59.6505893-05:00
1057|474|2021-11-20-18:11:59.6505997-05:00
834|997|2021-11-20-18:11:59.6506101-05:00
875|403|2021-11-20-18:11:59.6506206-05:00
205|836|2021-11-20-18:11:59.6506309-05:00
264|996|2021-11-20-18:11:59.6506411-05:00
1510|996|2021-11-20-18:11:59.6506512-05:00
1113|996|2021-11-20-18:11:59.6506613-05:00
1084|997|2021-11-20-18:11:59.6506794-05:00
1293|504|2021-11-20-18:11:59.6506903-05:00
999|270|2021-11-20-18:11:59.6507009-05:00
506|994|2021-11-20-18:11:59.6507114-05:00
1197|994|2021-11-20-18:11:59.6507218-05:00
123|996|2021-11-20-18:11:59.6507323-05:00
375|633|2021-11-20-18:11:59.6507425-05:00
196|45|2021-11-20-18:11:59.6507528-05:00
966|996|2021-11-20-18:11:59.6507629-05:00
1050|348|2021-11-20-18:11:59.6507729-05:00
948|996|2021-11-20-18:11:59.6507832-05:00
838|996|2021-11-20-18:11:59.6507935-05:00
499|996|2021-11-20-18:11:59.6508039-05:00
184|996|2021-11-20-18:11:59.6508140-05:00
1208|996|2021-11-20-18:11:59.6508246-05:00
178|228|2021-11-20-18:11:59.6508347-05:00
1809|995|2021-11-20-18:11:59.6508446-05:00
1394|298|2021-11-20-18:11:59.6508544-05:00
749|763|2021-11-20-18:11:59.6508643-05:00
1624|996|2021-11-20-18:11:59.6508742-05:00
1150|843|2021-11-20-18:11:59.6508839-05:00
1528|218|2021-11-20-18:11:59.6508980-05:00
1659|995|2021-11-20-18:11:59.6509182-05:00
841|918|2021-11-20-18:11:59.6509342-05:00
240|701|2021-11-20-18:11:59.6509445-05:00
1768|995|2021-11-20-18:11:59.6509543-05:00
1964|637|2021-11-20-18:11:59.6509641-05:00
21|994|2021-11-20-18:11:59.6509736-05:00
1470|995|2021-11-20-18:11:59.6509834-05:00
1099|995|2021-11-20-18:11:59.6509931-05:00
1876|996|2021-11-20-18:11:59.6510028-05:00
105|907|2021-11-20-18:11:59.6510126-05:00
1679|996|2021-11-20-18:11:59.6510222-05:00
159|997|2021-11-20-18:11:59.6510375-05:00
1213|998|2021-11-20-18:11:59.6510499-05:00
1374|998|2021-11-20-18:11:59.6510603-05:00
1323|999|2021-11-20-18:11:59.6510703-05:00
1280|238|2021-11-20-18:11:59.6510804-05:00
936|115|2021-11-20-18:11:59.6510901-05:00
1990|669|2021-11-20-18:11:59.6511000-05:00
3|998|2021-11-20-18:11:59.6511099-05:00
534|351|2021-11-20-18:11:59.6511195-05:00
103|997|2021-11-20-18:11:59.6511290-05:00
736|998|2021-11-20-18:11:59.6511386-05:00
1449|999|2021-11-20-18:11:59.6511481-05:00
471|367|2021-11-20-18:11:59.6511575-05:00
1156|816|2021-11-20-18:11:59.6511671-05:00
547|998|2021-11-20-18:11:59.6511769-05:00
1850|998|2021-11-20-18:11:59.6511864-05:00
652|999|2021-11-20-18:11:59.6511978-05:00
1073|848|2021-11-20-18:11:59.6512097-05:00
811|999|2021-11-20-18:11:59.6512239-05:00
1529|1000|2021-11-20-18:11:59.6512586-05:00
1887|630|2021-11-20-18:11:59.6512915-05:00
1975|533|2021-11-20-18:11:59.6513127-05:00
1551|1001|2021-11-20-18:11:59.6513285-05:00
1621|1001|2021-11-20-18:11:59.6513436-05:00
175|1001|2021-11-20-18:11:59.6513578-05:00
280|26|2021-11-20-18:11:59.6513719-05:00
1432|1001|2021-11-20-18:11:59.6513858-05:00
169|1002|2021-11-20-18:11:59.6513997-05:00
365|1002|2021-11-20-18:11:59.6514164-05:00
712|502|2021-11-20-18:11:59.6514354-05:00
1860|554|2021-11-20-18:11:59.6514836-05:00
1165|1002|2021-11-20-18:11:59.6515822-05:00
853|321|2021-11-20-18:11:59.6516567-05:00
1134|1003|2021-11-20-18:11:59.6516828-05:00
339|1003|2021-11-20-18:11:59.6517257-05:00
970|252|2021-11-20-18:11:59.6517730-05:00
1835|385|2021-11-20-18:11:59.6517960-05:00
859|1002|2021-11-20-18:11:59.6518119-05:00
523|632|2021-11-20-18:11:59.6518267-05:00
481|928|2021-11-20-18:11:59.6518444-05:00
759|711|2021-11-20-18:11:59.6518614-05:00
1620|338|2021-11-20-18:11:59.6518852-05:00
628|626|2021-11-20-18:11:59.6519049-05:00
1418|997|2021-11-20-18:11:59.6519189-05:00
952|589|2021-11-20-18:11:59.6519318-05:00
1355|153|2021-11-20-18:11:59.6519446-05:00
1777|997|2021-11-20-18:11:59.6519586-05:00
605|997|2021-11-20-18:11:59.6519728-05:00
1421|997|2021-11-20-18:11:59.6519875-05:00
182|997|2021-11-20-18:11:59.6520020-05:00
850|475|2021-11-20-18:11:59.6520631-05:00
39|997|2021-11-20-18:11:59.6520785-05:00
1077|957|2021-11-20-18:11:59.6520935-05:00
581|389|2021-11-20-18:11:59.6521279-05:00
1816|997|2021-11-20-18:11:59.6521519-05:00
199|461|2021-11-20-18:11:59.6521667-05:00
1653|998|2021-11-20-18:11:59.6521810-05:00
1752|599|2021-11-20-18:11:59.6522001-05:00
1164|997|2021-11-20-18:11:59.6522136-05:00
1024|997|2021-11-20-18:11:59.6522225-05:00
1472|998|2021-11-20-18:11:59.6522311-05:00
1842|12|2021-11-20-18:11:59.6522398-05:00
1635|507|2021-11-20-18:11:59.6522483-05:00
1829|999|2021-11-20-18:11:59.6522569-05:00
260|301|2021-11-20-18:11:59.6522655-05:00
1544|753|2021-11-20-18:11:59.6522745-05:00
623|999|2021-11-20-18:11:59.6522968-05:00
1317|999|2021-11-20-18:11:59.6523241-05:00
831|1000|2021-11-20-18:11:59.6523417-05:00
1558|1001|2021-11-20-18:11:59.6523551-05:00
25|312|2021-11-20-18:11:59.6523696-05:00
1803|112|2021-11-20-18:11:59.6523845-05:00
562|1000|2021-11-20-18:11:59.6523985-05:00
335|954|2021-11-20-18:11:59.6524125-05:00
795|71|2021-11-20-18:11:59.6524265-05:00
269|1000|2021-11-20-18:11:59.6524407-05:00
1336|1001|2021-11-20-18:11:59.6524542-05:00
133|650|2021-11-20-18:11:59.6524681-05:00
699|691|2021-11-20-18:11:59.6524821-05:00
812|1001|2021-11-20-18:11:59.6525008-05:00
505|1002|2021-11-20-18:11:59.6525178-05:00
861|1003|2021-11-20-18:11:59.6525319-05:00
750|1004|2021-11-20-18:11:59.6525484-05:00
198|1005|2021-11-20-18:11:59.6525747-05:00
1873|1006|2021-11-20-18:11:59.6525919-05:00
1836|1007|2021-11-20-18:11:59.6526099-05:00
99|1008|2021-11-20-18:11:59.6526277-05:00
288|1009|2021-11-20-18:11:59.6526431-05:00
1327|1010|2021-11-20-18:11:59.6526559-05:00
155|1011|2021-11-20-18:11:59.6526698-05:00
1297|1012|2021-11-20-18:11:59.6526826-05:00
81|1013|2021-11-20-18:11:59.6526951-05:00
1675|1014|2021-11-20-18:11:59.6527080-05:00
1480|1015|2021-11-20-18:11:59.6527206-05:00
1002|1016|2021-11-20-18:11:59.6527395-05:00
919|1017|2021-11-20-18:11:59.6527539-05:00
1987|1018|2021-11-20-18:11:59.6527675-05:00
818|1019|2021-11-20-18:11:59.6527823-05:00
1184|1020|2021-11-20-18:11:59.6527977-05:00
1381|1021|2021-11-20-18:11:59.6528102-05:00
761|1022|2021-11-20-18:11:59.6528186-05:00
457|1023|2021-11-20-18:11:59.6528268-05:00
1782|1024|2021-11-20-18:11:59.6528349-05:00
1869|1025|2021-11-20-18:11:59.6528430-05:00
164|1026|2021-11-20-18:11:59.6528511-05:00
1043|1027|2021-11-20-18:11:59.6528592-05:00
1461|1028|2021-11-20-18:11:59.6528672-05:00
762|1029|2021-11-20-18:11:59.6528751-05:00
1785|1030|2021-11-20-18:11:59.6528831-05:00
1543|1031|2021-11-20-18:11:59.6528912-05:00
854|1032|2021-11-20-18:11:59.6528990-05:00
1526|1033|2021-11-20-18:11:59.6529067-05:00
1069|1034|2021-11-20-18:11:59.6529144-05:00
370|1035|2021-11-20-18:11:59.6529263-05:00
539|1036|2021-11-20-18:11:59.6529421-05:00
645|1037|2021-11-20-18:11:59.6529605-05:00
1103|1038|2021-11-20-18:11:59.6530016-05:00
1445|1039|2021-11-20-18:11:59.6530186-05:00
1957|1040|2021-11-20-18:11:59.6530322-05:00
417|1041|2021-11-20-18:11:59.6530463-05:00
1438|1042|2021-11-20-18:11:59.6530591-05:00
360|1043|2021-11-20-18:11:59.6530718-05:00
1994|1044|2021-11-20-18:11:59.6530853-05:00
674|1045|2021-11-20-18:11:59.6530979-05:00
289|1046|2021-11-20-18:11:59.6531107-05:00
1939|1047|2021-11-20-18:11:59.6531237-05:00
122|1048|2021-11-20-18:11:59.6531389-05:00
1072|1049|2021-11-20-18:11:59.6531486-05:00
1330|1050|2021-11-20-18:11:59.6531565-05:00
1891|1051|2021-11-20-18:11:59.6531644-05:00
285|1052|2021-11-20-18:11:59.6531721-05:00
553|1053|2021-11-20-18:11:59.6531799-05:00
953|1054|2021-11-20-18:11:59.6531875-05:00
1284|1055|2021-11-20-18:11:59.6531977-05:00
66|1056|2021-11-20-18:11:59.6532056-05:00
50|1057|2021-11-20-18:11:59.6532132-05:00
1070|1058|2021-11-20-18:11:59.6532210-05:00
879|1059|2021-11-20-18:11:59.6532345-05:00
34|1060|2021-11-20-18:11:59.6532506-05:00
847|1061|2021-11-20-18:11:59.6532655-05:00
359|1062|2021-11-20-18:11:59.6532869-05:00
1349|1063|2021-11-20-18:11:59.6532971-05:00
498|1064|2021-11-20-18:11:59.6533048-05:00
1779|1065|2021-11-20-18:11:59.6533123-05:00
1309|1066|2021-11-20-18:11:59.6533197-05:00
1761|1067|2021-11-20-18:11:59.6533272-05:00
1020|1068|2021-11-20-18:11:59.6533347-05:00
1316|1069|2021-11-20-18:11:59.6533420-05:00
975|1070|2021-11-20-18:11:59.6533494-05:00
352|1071|2021-11-20-18:11:59.6533629-05:00
1796|1072|2021-11-20-18:11:59.6533709-05:00
529|1073|2021-11-20-18:11:59.6533820-05:00
868|1074|2021-11-20-18:11:59.6533973-05:00
784|1075|2021-11-20-18:11:59.6534102-05:00
1936|1076|2021-11-20-18:11:59.6534231-05:00
394|1077|2021-11-20-18:11:59.6534361-05:00
465|1078|2021-11-20-18:11:59.6534505-05:00
1116|1079|2021-11-20-18:11:59.6534612-05:00
1582|1080|2021-11-20-18:11:59.6534689-05:00
234|1081|2021-11-20-18:11:59.6534762-05:00
937|1082|2021-11-20-18:11:59.6534836-05:00
414|1083|2021-11-20-18:11:59.6534907-05:00
1392|1084|2021-11-20-18:11:59.6534978-05:00
1905|1085|2021-11-20-18:11:59.6535050-05:00
1263|1086|2021-11-20-18:11:59.6535167-05:00
305|1087|2021-11-20-18:11:59.6535321-05:00
