Start |2021-11-20-16:20:29.2371717-05:00
1826,534986,2021-11-20-16:20:29.2424493-05:00
14,535000,2021-11-20-16:20:29.2424520-05:00
731,535731,2021-11-20-16:20:29.2424542-05:00
742,536473,2021-11-20-16:20:29.2424563-05:00
1731,538204,2021-11-20-16:20:29.2424584-05:00
356,538560,2021-11-20-16:20:29.2424605-05:00
557,539117,2021-11-20-16:20:29.2424626-05:00
565,539682,2021-11-20-16:20:29.2424647-05:00
1791,541473,2021-11-20-16:20:29.2424668-05:00
1971,543444,2021-11-20-16:20:29.2424689-05:00
533,543977,2021-11-20-16:20:29.2424710-05:00
750,544727,2021-11-20-16:20:29.2424731-05:00
101,544828,2021-11-20-16:20:29.2424753-05:00
1059,545887,2021-11-20-16:20:29.2424773-05:00
1716,547603,2021-11-20-16:20:29.2424794-05:00
776,548379,2021-11-20-16:20:29.2424815-05:00
869,549248,2021-11-20-16:20:29.2424836-05:00
388,549636,2021-11-20-16:20:29.2424857-05:00
1539,551175,2021-11-20-16:20:29.2424879-05:00
1983,553158,2021-11-20-16:20:29.2424900-05:00
874,554032,2021-11-20-16:20:29.2424921-05:00
308,554340,2021-11-20-16:20:29.2424942-05:00
1385,555725,2021-11-20-16:20:29.2424963-05:00
1073,556798,2021-11-20-16:20:29.2424984-05:00
440,557238,2021-11-20-16:20:29.2425005-05:00
636,557874,2021-11-20-16:20:29.2425026-05:00
635,558509,2021-11-20-16:20:29.2425047-05:00
971,559480,2021-11-20-16:20:29.2425068-05:00
378,559858,2021-11-20-16:20:29.2425089-05:00
888,560746,2021-11-20-16:20:29.2425110-05:00
138,560884,2021-11-20-16:20:29.2425131-05:00
387,561271,2021-11-20-16:20:29.2425152-05:00
1425,562696,2021-11-20-16:20:29.2425172-05:00
112,562808,2021-11-20-16:20:29.2425199-05:00
1656,564464,2021-11-20-16:20:29.2425221-05:00
190,564654,2021-11-20-16:20:29.2425242-05:00
452,565106,2021-11-20-16:20:29.2425262-05:00
1140,566246,2021-11-20-16:20:29.2425282-05:00
1305,567551,2021-11-20-16:20:29.2425302-05:00
1295,568846,2021-11-20-16:20:29.2425322-05:00
1808,570654,2021-11-20-16:20:29.2425342-05:00
842,571496,2021-11-20-16:20:29.2425465-05:00
793,572289,2021-11-20-16:20:29.2425498-05:00
1781,574070,2021-11-20-16:20:29.2425535-05:00
379,574449,2021-11-20-16:20:29.2425603-05:00
218,574667,2021-11-20-16:20:29.2425626-05:00
390,575057,2021-11-20-16:20:29.2425677-05:00
925,575982,2021-11-20-16:20:29.2425704-05:00
815,576797,2021-11-20-16:20:29.2425726-05:00
488,577285,2021-11-20-16:20:29.2425747-05:00
1111,578396,2021-11-20-16:20:29.2425767-05:00
1055,579451,2021-11-20-16:20:29.2425787-05:00
573,580024,2021-11-20-16:20:29.2425807-05:00
1510,581534,2021-11-20-16:20:29.2425827-05:00
1197,582731,2021-11-20-16:20:29.2425847-05:00
1518,584249,2021-11-20-16:20:29.2425867-05:00
628,584877,2021-11-20-16:20:29.2425887-05:00
1657,586534,2021-11-20-16:20:29.2425907-05:00
303,586837,2021-11-20-16:20:29.2425927-05:00
1096,587933,2021-11-20-16:20:29.2425948-05:00
1721,589654,2021-11-20-16:20:29.2425968-05:00
1586,591240,2021-11-20-16:20:29.2425988-05:00
188,591428,2021-11-20-16:20:29.2426008-05:00
903,592331,2021-11-20-16:20:29.2426028-05:00
1833,594164,2021-11-20-16:20:29.2426048-05:00
146,594310,2021-11-20-16:20:29.2426068-05:00
1324,595634,2021-11-20-16:20:29.2426088-05:00
1988,597622,2021-11-20-16:20:29.2426108-05:00
1403,599025,2021-11-20-16:20:29.2426128-05:00
1527,600552,2021-11-20-16:20:29.2426148-05:00
325,600877,2021-11-20-16:20:29.2426168-05:00
1728,602605,2021-11-20-16:20:29.2426188-05:00
1082,603687,2021-11-20-16:20:29.2426208-05:00
244,603931,2021-11-20-16:20:29.2426228-05:00
176,604107,2021-11-20-16:20:29.2426302-05:00
32,604139,2021-11-20-16:20:29.2426329-05:00
1515,605654,2021-11-20-16:20:29.2426351-05:00
1604,607258,2021-11-20-16:20:29.2426371-05:00
694,607952,2021-11-20-16:20:29.2426392-05:00
222,608174,2021-11-20-16:20:29.2426413-05:00
247,608421,2021-11-20-16:20:29.2426433-05:00
1709,610130,2021-11-20-16:20:29.2426454-05:00
156,610286,2021-11-20-16:20:29.2426474-05:00
1889,612175,2021-11-20-16:20:29.2426495-05:00
1777,613952,2021-11-20-16:20:29.2426515-05:00
1082,615034,2021-11-20-16:20:29.2426536-05:00
1813,616847,2021-11-20-16:20:29.2426556-05:00
1915,618762,2021-11-20-16:20:29.2426672-05:00
915,619677,2021-11-20-16:20:29.2426696-05:00
138,619815,2021-11-20-16:20:29.2426717-05:00
1561,621376,2021-11-20-16:20:29.2426761-05:00
794,622170,2021-11-20-16:20:29.2426787-05:00
838,623008,2021-11-20-16:20:29.2426809-05:00
210,623218,2021-11-20-16:20:29.2426830-05:00
1574,624792,2021-11-20-16:20:29.2426852-05:00
222,625014,2021-11-20-16:20:29.2426873-05:00
654,625668,2021-11-20-16:20:29.2426895-05:00
1889,627557,2021-11-20-16:20:29.2426916-05:00
1948,629505,2021-11-20-16:20:29.2426937-05:00
233,629738,2021-11-20-16:20:29.2426959-05:00
894,630632,2021-11-20-16:20:29.2426980-05:00
401,631033,2021-11-20-16:20:29.2427001-05:00
1522,632555,2021-11-20-16:20:29.2427022-05:00
1287,633842,2021-11-20-16:20:29.2427044-05:00
163,634005,2021-11-20-16:20:29.2427065-05:00
1382,635387,2021-11-20-16:20:29.2427182-05:00
1973,637360,2021-11-20-16:20:29.2427204-05:00
330,637690,2021-11-20-16:20:29.2427276-05:00
1334,639024,2021-11-20-16:20:29.2427398-05:00
1166,640190,2021-11-20-16:20:29.2427423-05:00
4,640194,2021-11-20-16:20:29.2427445-05:00
1024,641218,2021-11-20-16:20:29.2427466-05:00
964,642182,2021-11-20-16:20:29.2427487-05:00
82,642264,2021-11-20-16:20:29.2427509-05:00
849,643113,2021-11-20-16:20:29.2427530-05:00
13,643126,2021-11-20-16:20:29.2427551-05:00
1430,644556,2021-11-20-16:20:29.2427572-05:00
299,644855,2021-11-20-16:20:29.2427593-05:00
1125,645980,2021-11-20-16:20:29.2427614-05:00
751,646731,2021-11-20-16:20:29.2427635-05:00
333,647064,2021-11-20-16:20:29.2427752-05:00
1409,648473,2021-11-20-16:20:29.2427773-05:00
1074,649547,2021-11-20-16:20:29.2427792-05:00
1266,650813,2021-11-20-16:20:29.2427812-05:00
1966,652779,2021-11-20-16:20:29.2427832-05:00
1530,654309,2021-11-20-16:20:29.2427852-05:00
890,655199,2021-11-20-16:20:29.2427872-05:00
872,656071,2021-11-20-16:20:29.2427892-05:00
670,656741,2021-11-20-16:20:29.2427912-05:00
1954,658695,2021-11-20-16:20:29.2427934-05:00
1378,660073,2021-11-20-16:20:29.2427954-05:00
1626,661699,2021-11-20-16:20:29.2427974-05:00
1655,663354,2021-11-20-16:20:29.2427994-05:00
462,663816,2021-11-20-16:20:29.2428014-05:00
1327,665143,2021-11-20-16:20:29.2428056-05:00
1846,666989,2021-11-20-16:20:29.2428081-05:00
187,667176,2021-11-20-16:20:29.2428103-05:00
869,668045,2021-11-20-16:20:29.2428124-05:00
1726,669771,2021-11-20-16:20:29.2428145-05:00
396,670167,2021-11-20-16:20:29.2428166-05:00
1109,671276,2021-11-20-16:20:29.2428242-05:00
1484,672760,2021-11-20-16:20:29.2428269-05:00
581,673341,2021-11-20-16:20:29.2428291-05:00
1748,675089,2021-11-20-16:20:29.2428312-05:00
135,675224,2021-11-20-16:20:29.2428333-05:00
537,675761,2021-11-20-16:20:29.2428354-05:00
1830,677591,2021-11-20-16:20:29.2428375-05:00
757,678348,2021-11-20-16:20:29.2428396-05:00
1361,679709,2021-11-20-16:20:29.2428417-05:00
1562,681271,2021-11-20-16:20:29.2428437-05:00
791,682062,2021-11-20-16:20:29.2428458-05:00
356,682418,2021-11-20-16:20:29.2428479-05:00
764,683182,2021-11-20-16:20:29.2428500-05:00
1197,684379,2021-11-20-16:20:29.2428521-05:00
1900,686279,2021-11-20-16:20:29.2428722-05:00
1484,687763,2021-11-20-16:20:29.2428746-05:00
1326,689089,2021-11-20-16:20:29.2428767-05:00
257,689346,2021-11-20-16:20:29.2428788-05:00
1321,690667,2021-11-20-16:20:29.2428809-05:00
632,691299,2021-11-20-16:20:29.2428830-05:00
492,691791,2021-11-20-16:20:29.2428852-05:00
1101,692892,2021-11-20-16:20:29.2428873-05:00
1659,694551,2021-11-20-16:20:29.2428894-05:00
1380,695931,2021-11-20-16:20:29.2428915-05:00
1787,697718,2021-11-20-16:20:29.2428936-05:00
378,698096,2021-11-20-16:20:29.2428958-05:00
1368,699464,2021-11-20-16:20:29.2428979-05:00
503,699967,2021-11-20-16:20:29.2429000-05:00
754,700721,2021-11-20-16:20:29.2429022-05:00
1003,701724,2021-11-20-16:20:29.2429043-05:00
1825,703549,2021-11-20-16:20:29.2429064-05:00
562,704111,2021-11-20-16:20:29.2429085-05:00
572,704683,2021-11-20-16:20:29.2429106-05:00
730,705413,2021-11-20-16:20:29.2429182-05:00
1642,707055,2021-11-20-16:20:29.2429210-05:00
848,707903,2021-11-20-16:20:29.2429233-05:00
828,708731,2021-11-20-16:20:29.2429388-05:00
1325,710056,2021-11-20-16:20:29.2429411-05:00
1132,711188,2021-11-20-16:20:29.2429431-05:00
1429,712617,2021-11-20-16:20:29.2429452-05:00
1700,714317,2021-11-20-16:20:29.2429472-05:00
134,714451,2021-11-20-16:20:29.2429493-05:00
1511,715962,2021-11-20-16:20:29.2429514-05:00
1108,717070,2021-11-20-16:20:29.2429534-05:00
1163,718233,2021-11-20-16:20:29.2429555-05:00
1022,719255,2021-11-20-16:20:29.2429575-05:00
862,720117,2021-11-20-16:20:29.2429596-05:00
459,720576,2021-11-20-16:20:29.2429616-05:00
561,721137,2021-11-20-16:20:29.2429637-05:00
1842,722979,2021-11-20-16:20:29.2429657-05:00
520,723499,2021-11-20-16:20:29.2429678-05:00
1930,725429,2021-11-20-16:20:29.2429699-05:00
1547,726976,2021-11-20-16:20:29.2429719-05:00
1095,728071,2021-11-20-16:20:29.2429740-05:00
1903,729974,2021-11-20-16:20:29.2429760-05:00
9,729983,2021-11-20-16:20:29.2429911-05:00
1824,731807,2021-11-20-16:20:29.2429937-05:00
1201,733008,2021-11-20-16:20:29.2429958-05:00
1960,734968,2021-11-20-16:20:29.2429979-05:00
1756,736724,2021-11-20-16:20:29.2429999-05:00
1168,737892,2021-11-20-16:20:29.2430020-05:00
1327,739219,2021-11-20-16:20:29.2430041-05:00
4,739223,2021-11-20-16:20:29.2430062-05:00
358,739581,2021-11-20-16:20:29.2430082-05:00
1736,741317,2021-11-20-16:20:29.2430103-05:00
229,741546,2021-11-20-16:20:29.2430124-05:00
1784,743330,2021-11-20-16:20:29.2430207-05:00
34,743364,2021-11-20-16:20:29.2430232-05:00
1555,744919,2021-11-20-16:20:29.2430254-05:00
1053,745972,2021-11-20-16:20:29.2430276-05:00
657,746629,2021-11-20-16:20:29.2430298-05:00
1,746630,2021-11-20-16:20:29.2430320-05:00
1124,747754,2021-11-20-16:20:29.2430341-05:00
1892,749646,2021-11-20-16:20:29.2430464-05:00
932,750578,2021-11-20-16:20:29.2430498-05:00
359,750937,2021-11-20-16:20:29.2430522-05:00
1589,752526,2021-11-20-16:20:29.2430543-05:00
552,753078,2021-11-20-16:20:29.2430565-05:00
217,753295,2021-11-20-16:20:29.2430585-05:00
766,754061,2021-11-20-16:20:29.2430606-05:00
1515,755576,2021-11-20-16:20:29.2430627-05:00
910,756486,2021-11-20-16:20:29.2430648-05:00
1941,758427,2021-11-20-16:20:29.2430668-05:00
911,759338,2021-11-20-16:20:29.2430689-05:00
483,759821,2021-11-20-16:20:29.2430710-05:00
1894,761715,2021-11-20-16:20:29.2430731-05:00
1015,762730,2021-11-20-16:20:29.2430757-05:00
1477,764207,2021-11-20-16:20:29.2430778-05:00
827,765034,2021-11-20-16:20:29.2430798-05:00
1634,766668,2021-11-20-16:20:29.2430819-05:00
1023,767691,2021-11-20-16:20:29.2430839-05:00
1627,769318,2021-11-20-16:20:29.2430860-05:00
1364,770682,2021-11-20-16:20:29.2430880-05:00
1375,772057,2021-11-20-16:20:29.2430901-05:00
261,772318,2021-11-20-16:20:29.2430921-05:00
373,772691,2021-11-20-16:20:29.2430943-05:00
131,772822,2021-11-20-16:20:29.2430963-05:00
1153,773975,2021-11-20-16:20:29.2431097-05:00
1371,775346,2021-11-20-16:20:29.2431123-05:00
934,776280,2021-11-20-16:20:29.2431142-05:00
1238,777518,2021-11-20-16:20:29.2431162-05:00
828,778346,2021-11-20-16:20:29.2431182-05:00
903,779249,2021-11-20-16:20:29.2431203-05:00
1508,780757,2021-11-20-16:20:29.2431223-05:00
1186,781943,2021-11-20-16:20:29.2431242-05:00
520,782463,2021-11-20-16:20:29.2431262-05:00
806,783269,2021-11-20-16:20:29.2431337-05:00
1655,784924,2021-11-20-16:20:29.2431365-05:00
163,785087,2021-11-20-16:20:29.2431387-05:00
1545,786632,2021-11-20-16:20:29.2431408-05:00
419,787051,2021-11-20-16:20:29.2431429-05:00
1273,788324,2021-11-20-16:20:29.2431450-05:00
984,789308,2021-11-20-16:20:29.2431471-05:00
1195,790503,2021-11-20-16:20:29.2431492-05:00
242,790745,2021-11-20-16:20:29.2431512-05:00
259,791004,2021-11-20-16:20:29.2431533-05:00
1386,792390,2021-11-20-16:20:29.2431554-05:00
1092,793482,2021-11-20-16:20:29.2431575-05:00
1875,795357,2021-11-20-16:20:29.2431598-05:00
1842,797199,2021-11-20-16:20:29.2431619-05:00
1214,798413,2021-11-20-16:20:29.2431640-05:00
308,798721,2021-11-20-16:20:29.2431661-05:00
1207,799928,2021-11-20-16:20:29.2431682-05:00
1920,801848,2021-11-20-16:20:29.2431703-05:00
30,801878,2021-11-20-16:20:29.2431724-05:00
1029,802907,2021-11-20-16:20:29.2431745-05:00
636,803543,2021-11-20-16:20:29.2431766-05:00
1749,805292,2021-11-20-16:20:29.2431786-05:00
1631,806923,2021-11-20-16:20:29.2431807-05:00
559,807482,2021-11-20-16:20:29.2431828-05:00
229,807711,2021-11-20-16:20:29.2431849-05:00
436,808147,2021-11-20-16:20:29.2431870-05:00
1181,809328,2021-11-20-16:20:29.2431891-05:00
1283,810611,2021-11-20-16:20:29.2431911-05:00
1528,812139,2021-11-20-16:20:29.2431933-05:00
687,812826,2021-11-20-16:20:29.2431953-05:00
7,812833,2021-11-20-16:20:29.2431974-05:00
434,813267,2021-11-20-16:20:29.2431995-05:00
1724,814991,2021-11-20-16:20:29.2432016-05:00
1963,816954,2021-11-20-16:20:29.2432097-05:00
1088,818042,2021-11-20-16:20:29.2432124-05:00
1360,819402,2021-11-20-16:20:29.2432146-05:00
1314,820716,2021-11-20-16:20:29.2432168-05:00
1281,821997,2021-11-20-16:20:29.2432189-05:00
1215,823212,2021-11-20-16:20:29.2432211-05:00
1749,824961,2021-11-20-16:20:29.2432232-05:00
644,825605,2021-11-20-16:20:29.2432254-05:00
170,825775,2021-11-20-16:20:29.2432275-05:00
1133,826908,2021-11-20-16:20:29.2432296-05:00
3,826911,2021-11-20-16:20:29.2432340-05:00
987,827898,2021-11-20-16:20:29.2432366-05:00
1038,828936,2021-11-20-16:20:29.2432388-05:00
1278,830214,2021-11-20-16:20:29.2432409-05:00
1528,831742,2021-11-20-16:20:29.2432430-05:00
1719,833461,2021-11-20-16:20:29.2432451-05:00
930,834391,2021-11-20-16:20:29.2432471-05:00
1620,836011,2021-11-20-16:20:29.2432492-05:00
983,836994,2021-11-20-16:20:29.2432513-05:00
1478,838472,2021-11-20-16:20:29.2432534-05:00
158,838630,2021-11-20-16:20:29.2432555-05:00
1883,840513,2021-11-20-16:20:29.2432576-05:00
1057,841570,2021-11-20-16:20:29.2432596-05:00
24,841594,2021-11-20-16:20:29.2432617-05:00
1604,843198,2021-11-20-16:20:29.2432653-05:00
1317,844515,2021-11-20-16:20:29.2432692-05:00
1982,846497,2021-11-20-16:20:29.2432736-05:00
93,846590,2021-11-20-16:20:29.2432780-05:00
1701,848291,2021-11-20-16:20:29.2432821-05:00
1667,849958,2021-11-20-16:20:29.2432855-05:00
1554,851512,2021-11-20-16:20:29.2432892-05:00
252,851764,2021-11-20-16:20:29.2432927-05:00
953,852717,2021-11-20-16:20:29.2432965-05:00
1368,854085,2021-11-20-16:20:29.2433093-05:00
1911,855996,2021-11-20-16:20:29.2433165-05:00
754,856750,2021-11-20-16:20:29.2433192-05:00
1854,858604,2021-11-20-16:20:29.2433214-05:00
994,859598,2021-11-20-16:20:29.2433235-05:00
1926,861524,2021-11-20-16:20:29.2433255-05:00
706,862230,2021-11-20-16:20:29.2433275-05:00
280,862510,2021-11-20-16:20:29.2433296-05:00
386,862896,2021-11-20-16:20:29.2433316-05:00
467,863363,2021-11-20-16:20:29.2433336-05:00
616,863979,2021-11-20-16:20:29.2433356-05:00
1629,865608,2021-11-20-16:20:29.2433376-05:00
1571,867179,2021-11-20-16:20:29.2433397-05:00
1190,868369,2021-11-20-16:20:29.2433417-05:00
1157,869526,2021-11-20-16:20:29.2433437-05:00
1652,871178,2021-11-20-16:20:29.2433458-05:00
1563,872741,2021-11-20-16:20:29.2433478-05:00
598,873339,2021-11-20-16:20:29.2433497-05:00
1067,874406,2021-11-20-16:20:29.2433517-05:00
1024,875430,2021-11-20-16:20:29.2433537-05:00
955,876385,2021-11-20-16:20:29.2433557-05:00
1567,877952,2021-11-20-16:20:29.2433607-05:00
81,878033,2021-11-20-16:20:29.2433633-05:00
32,878065,2021-11-20-16:20:29.2433656-05:00
1336,879401,2021-11-20-16:20:29.2433677-05:00
1709,881110,2021-11-20-16:20:29.2433697-05:00
1964,883074,2021-11-20-16:20:29.2433718-05:00
1232,884306,2021-11-20-16:20:29.2433738-05:00
1657,885963,2021-11-20-16:20:29.2433759-05:00
942,886905,2021-11-20-16:20:29.2433779-05:00
502,887407,2021-11-20-16:20:29.2433799-05:00
1579,888986,2021-11-20-16:20:29.2433819-05:00
1750,890736,2021-11-20-16:20:29.2433839-05:00
35,890771,2021-11-20-16:20:29.2433914-05:00
1669,892440,2021-11-20-16:20:29.2433942-05:00
1367,893807,2021-11-20-16:20:29.2433963-05:00
775,894582,2021-11-20-16:20:29.2433984-05:00
1865,896447,2021-11-20-16:20:29.2434005-05:00
1936,898383,2021-11-20-16:20:29.2434026-05:00
1694,900077,2021-11-20-16:20:29.2434047-05:00
277,900354,2021-11-20-16:20:29.2434068-05:00
1198,901552,2021-11-20-16:20:29.2434089-05:00
1771,903323,2021-11-20-16:20:29.2434112-05:00
1417,904740,2021-11-20-16:20:29.2434133-05:00
441,905181,2021-11-20-16:20:29.2434154-05:00
394,905575,2021-11-20-16:20:29.2434175-05:00
33,905608,2021-11-20-16:20:29.2434196-05:00
127,905735,2021-11-20-16:20:29.2434217-05:00
826,906561,2021-11-20-16:20:29.2434238-05:00
441,907002,2021-11-20-16:20:29.2434259-05:00
139,907141,2021-11-20-16:20:29.2434280-05:00
1070,908211,2021-11-20-16:20:29.2434300-05:00
488,908699,2021-11-20-16:20:29.2434322-05:00
1227,909926,2021-11-20-16:20:29.2434342-05:00
1997,911923,2021-11-20-16:20:29.2434363-05:00
1800,913723,2021-11-20-16:20:29.2434384-05:00
1831,915554,2021-11-20-16:20:29.2434405-05:00
723,916277,2021-11-20-16:20:29.2434425-05:00
519,916796,2021-11-20-16:20:29.2434447-05:00
1284,918080,2021-11-20-16:20:29.2434467-05:00
1961,920041,2021-11-20-16:20:29.2434488-05:00
1473,921514,2021-11-20-16:20:29.2434509-05:00
623,922137,2021-11-20-16:20:29.2434530-05:00
1443,923580,2021-11-20-16:20:29.2434550-05:00
1964,925544,2021-11-20-16:20:29.2434571-05:00
1037,926581,2021-11-20-16:20:29.2434592-05:00
1879,928460,2021-11-20-16:20:29.2434669-05:00
1537,929997,2021-11-20-16:20:29.2434694-05:00
1520,931517,2021-11-20-16:20:29.2434716-05:00
1790,933307,2021-11-20-16:20:29.2434737-05:00
878,934185,2021-11-20-16:20:29.2434759-05:00
1698,935883,2021-11-20-16:20:29.2434780-05:00
661,936544,2021-11-20-16:20:29.2434801-05:00
1372,937916,2021-11-20-16:20:29.2434925-05:00
747,938663,2021-11-20-16:20:29.2434959-05:00
1756,940419,2021-11-20-16:20:29.2434982-05:00
1795,942214,2021-11-20-16:20:29.2435002-05:00
664,942878,2021-11-20-16:20:29.2435022-05:00
1590,944468,2021-11-20-16:20:29.2435042-05:00
942,945410,2021-11-20-16:20:29.2435062-05:00
1676,947086,2021-11-20-16:20:29.2435082-05:00
1838,948924,2021-11-20-16:20:29.2435102-05:00
407,949331,2021-11-20-16:20:29.2435122-05:00
1216,950547,2021-11-20-16:20:29.2435142-05:00
804,951351,2021-11-20-16:20:29.2435162-05:00
1432,952783,2021-11-20-16:20:29.2435182-05:00
1092,953875,2021-11-20-16:20:29.2435202-05:00
523,954398,2021-11-20-16:20:29.2435221-05:00
37,954435,2021-11-20-16:20:29.2435241-05:00
1868,956303,2021-11-20-16:20:29.2435261-05:00
1535,957838,2021-11-20-16:20:29.2435281-05:00
52,957890,2021-11-20-16:20:29.2435301-05:00
1347,959237,2021-11-20-16:20:29.2435321-05:00
652,959889,2021-11-20-16:20:29.2435341-05:00
1732,961621,2021-11-20-16:20:29.2435361-05:00
804,962425,2021-11-20-16:20:29.2435381-05:00
576,963001,2021-11-20-16:20:29.2435401-05:00
329,963330,2021-11-20-16:20:29.2435420-05:00
1452,964782,2021-11-20-16:20:29.2435440-05:00
1404,966186,2021-11-20-16:20:29.2435461-05:00
515,966701,2021-11-20-16:20:29.2435480-05:00
496,967197,2021-11-20-16:20:29.2435503-05:00
606,967803,2021-11-20-16:20:29.2435582-05:00
1035,968838,2021-11-20-16:20:29.2435611-05:00
1563,970401,2021-11-20-16:20:29.2435632-05:00
440,970841,2021-11-20-16:20:29.2435652-05:00
409,971250,2021-11-20-16:20:29.2435734-05:00
1115,972365,2021-11-20-16:20:29.2435761-05:00
481,972846,2021-11-20-16:20:29.2435783-05:00
241,973087,2021-11-20-16:20:29.2435803-05:00
6,973093,2021-11-20-16:20:29.2435823-05:00
1168,974261,2021-11-20-16:20:29.2435844-05:00
1132,975393,2021-11-20-16:20:29.2435864-05:00
1576,976969,2021-11-20-16:20:29.2435884-05:00
1607,978576,2021-11-20-16:20:29.2435905-05:00
124,978700,2021-11-20-16:20:29.2435925-05:00
1066,979766,2021-11-20-16:20:29.2435946-05:00
1406,981172,2021-11-20-16:20:29.2435966-05:00
640,981812,2021-11-20-16:20:29.2435986-05:00
532,982344,2021-11-20-16:20:29.2436007-05:00
1944,984288,2021-11-20-16:20:29.2436027-05:00
1356,985644,2021-11-20-16:20:29.2436047-05:00
1500,987144,2021-11-20-16:20:29.2436068-05:00
1651,988795,2021-11-20-16:20:29.2436088-05:00
255,989050,2021-11-20-16:20:29.2436108-05:00
826,989876,2021-11-20-16:20:29.2436129-05:00
351,990227,2021-11-20-16:20:29.2436149-05:00
10,990237,2021-11-20-16:20:29.2436169-05:00
1639,991876,2021-11-20-16:20:29.2436190-05:00
1943,993819,2021-11-20-16:20:29.2436210-05:00
1180,994999,2021-11-20-16:20:29.2436230-05:00
1467,996466,2021-11-20-16:20:29.2436251-05:00
1211,997677,2021-11-20-16:20:29.2436271-05:00
187,997864,2021-11-20-16:20:29.2436291-05:00
428,998292,2021-11-20-16:20:29.2436312-05:00
1181,999473,2021-11-20-16:20:29.2436332-05:00
1232,1000705,2021-11-20-16:20:29.2436352-05:00
1372,1002077,2021-11-20-16:20:29.2436373-05:00
1653,1003730,2021-11-20-16:20:29.2436394-05:00
364,1004094,2021-11-20-16:20:29.2436469-05:00
1024,1005118,2021-11-20-16:20:29.2436496-05:00
1976,1007094,2021-11-20-16:20:29.2436518-05:00
43,1007137,2021-11-20-16:20:29.2436539-05:00
1795,1008932,2021-11-20-16:20:29.2436560-05:00
1863,1010795,2021-11-20-16:20:29.2436581-05:00
368,1011163,2021-11-20-16:20:29.2436602-05:00
919,1012082,2021-11-20-16:20:29.2436623-05:00
1771,1013853,2021-11-20-16:20:29.2436644-05:00
1045,1014898,2021-11-20-16:20:29.2436665-05:00
1609,1016507,2021-11-20-16:20:29.2436686-05:00
1737,1018244,2021-11-20-16:20:29.2436707-05:00
1170,1019414,2021-11-20-16:20:29.2436727-05:00
1689,1021103,2021-11-20-16:20:29.2436748-05:00
920,1022023,2021-11-20-16:20:29.2436769-05:00
1459,1023482,2021-11-20-16:20:29.2436791-05:00
1158,1024640,2021-11-20-16:20:29.2436811-05:00
995,1025635,2021-11-20-16:20:29.2436832-05:00
954,1026589,2021-11-20-16:20:29.2436853-05:00
780,1027369,2021-11-20-16:20:29.2436874-05:00
737,1028106,2021-11-20-16:20:29.2436895-05:00
90,1028196,2021-11-20-16:20:29.2436916-05:00
400,1028596,2021-11-20-16:20:29.2436936-05:00
1475,1030071,2021-11-20-16:20:29.2436957-05:00
537,1030608,2021-11-20-16:20:29.2436978-05:00
1061,1031669,2021-11-20-16:20:29.2436999-05:00
539,1032208,2021-11-20-16:20:29.2437020-05:00
1956,1034164,2021-11-20-16:20:29.2437041-05:00
946,1035110,2021-11-20-16:20:29.2437062-05:00
1148,1036258,2021-11-20-16:20:29.2437083-05:00
427,1036685,2021-11-20-16:20:29.2437104-05:00
891,1037576,2021-11-20-16:20:29.2437125-05:00
1694,1039270,2021-11-20-16:20:29.2437196-05:00
1752,1041022,2021-11-20-16:20:29.2437224-05:00
276,1041298,2021-11-20-16:20:29.2437246-05:00
1508,1042806,2021-11-20-16:20:29.2437268-05:00
1968,1044774,2021-11-20-16:20:29.2437289-05:00
1314,1046088,2021-11-20-16:20:29.2437332-05:00
1704,1047792,2021-11-20-16:20:29.2437361-05:00
1788,1049580,2021-11-20-16:20:29.2437383-05:00
1887,1051467,2021-11-20-16:20:29.2437404-05:00
1906,1053373,2021-11-20-16:20:29.2437426-05:00
580,1053953,2021-11-20-16:20:29.2437447-05:00
965,1054918,2021-11-20-16:20:29.2437468-05:00
31,1054949,2021-11-20-16:20:29.2437489-05:00
206,1055155,2021-11-20-16:20:29.2437511-05:00
11,1055166,2021-11-20-16:20:29.2437532-05:00
1778,1056944,2021-11-20-16:20:29.2437554-05:00
292,1057236,2021-11-20-16:20:29.2437575-05:00
728,1057964,2021-11-20-16:20:29.2437596-05:00
1269,1059233,2021-11-20-16:20:29.2437618-05:00
187,1059420,2021-11-20-16:20:29.2437639-05:00
279,1059699,2021-11-20-16:20:29.2437660-05:00
592,1060291,2021-11-20-16:20:29.2437682-05:00
917,1061208,2021-11-20-16:20:29.2437703-05:00
275,1061483,2021-11-20-16:20:29.2437724-05:00
625,1062108,2021-11-20-16:20:29.2437745-05:00
502,1062610,2021-11-20-16:20:29.2437767-05:00
1505,1064115,2021-11-20-16:20:29.2437788-05:00
735,1064850,2021-11-20-16:20:29.2437809-05:00
1325,1066175,2021-11-20-16:20:29.2437830-05:00
412,1066587,2021-11-20-16:20:29.2437852-05:00
1973,1068560,2021-11-20-16:20:29.2437873-05:00
623,1069183,2021-11-20-16:20:29.2437894-05:00
618,1069801,2021-11-20-16:20:29.2437916-05:00
718,1070519,2021-11-20-16:20:29.2437991-05:00
44,1070563,2021-11-20-16:20:29.2438016-05:00
1417,1071980,2021-11-20-16:20:29.2438038-05:00
1413,1073393,2021-11-20-16:20:29.2438059-05:00
1412,1074805,2021-11-20-16:20:29.2438080-05:00
1491,1076296,2021-11-20-16:20:29.2438102-05:00
1844,1078140,2021-11-20-16:20:29.2438123-05:00
