Start |2021-11-20-17:27:40.5358567-05:00
1308,1308,2021-11-20-17:27:40.5397258-05:00
1375,1798500,2021-11-20-17:27:40.5399502-05:00
605,1088092500,2021-11-20-17:27:40.5399666-05:00
869,945552382500,2021-11-20-17:27:40.5399708-05:00
1952,1845718250640000,2021-11-20-17:27:40.5399736-05:00
1078,∞,2021-11-20-17:27:40.5410135-05:00
1929,∞,2021-11-20-17:27:40.5410150-05:00
126,∞,2021-11-20-17:27:40.5410212-05:00
1316,∞,2021-11-20-17:27:40.5410235-05:00
1676,∞,2021-11-20-17:27:40.5410252-05:00
1716,∞,2021-11-20-17:27:40.5410269-05:00
1334,∞,2021-11-20-17:27:40.5410284-05:00
1195,∞,2021-11-20-17:27:40.5410300-05:00
928,∞,2021-11-20-17:27:40.5410316-05:00
376,∞,2021-11-20-17:27:40.5410331-05:00
519,∞,2021-11-20-17:27:40.5410346-05:00
122,∞,2021-11-20-17:27:40.5410362-05:00
411,∞,2021-11-20-17:27:40.5410377-05:00
562,∞,2021-11-20-17:27:40.5410392-05:00
1380,∞,2021-11-20-17:27:40.5410408-05:00
1293,∞,2021-11-20-17:27:40.5410424-05:00
1319,∞,2021-11-20-17:27:40.5410440-05:00
1594,∞,2021-11-20-17:27:40.5410456-05:00
1518,∞,2021-11-20-17:27:40.5410471-05:00
283,∞,2021-11-20-17:27:40.5410487-05:00
1540,∞,2021-11-20-17:27:40.5410502-05:00
1611,∞,2021-11-20-17:27:40.5410517-05:00
1697,∞,2021-11-20-17:27:40.5410533-05:00
1646,∞,2021-11-20-17:27:40.5410548-05:00
824,∞,2021-11-20-17:27:40.5410563-05:00
926,∞,2021-11-20-17:27:40.5410579-05:00
688,∞,2021-11-20-17:27:40.5410594-05:00
1871,∞,2021-11-20-17:27:40.5410609-05:00
120,∞,2021-11-20-17:27:40.5410624-05:00
666,∞,2021-11-20-17:27:40.5410658-05:00
144,∞,2021-11-20-17:27:40.5410679-05:00
41,∞,2021-11-20-17:27:40.5410697-05:00
1503,∞,2021-11-20-17:27:40.5410713-05:00
133,∞,2021-11-20-17:27:40.5410730-05:00
882,∞,2021-11-20-17:27:40.5410747-05:00
367,∞,2021-11-20-17:27:40.5410763-05:00
1604,∞,2021-11-20-17:27:40.5410821-05:00
1382,∞,2021-11-20-17:27:40.5410844-05:00
1307,∞,2021-11-20-17:27:40.5410861-05:00
299,∞,2021-11-20-17:27:40.5410878-05:00
526,∞,2021-11-20-17:27:40.5410895-05:00
703,∞,2021-11-20-17:27:40.5410911-05:00
1849,∞,2021-11-20-17:27:40.5410926-05:00
964,∞,2021-11-20-17:27:40.5410942-05:00
1519,∞,2021-11-20-17:27:40.5410958-05:00
1492,∞,2021-11-20-17:27:40.5410973-05:00
862,∞,2021-11-20-17:27:40.5410988-05:00
664,∞,2021-11-20-17:27:40.5411004-05:00
742,∞,2021-11-20-17:27:40.5411019-05:00
1044,∞,2021-11-20-17:27:40.5411034-05:00
657,∞,2021-11-20-17:27:40.5411049-05:00
1063,∞,2021-11-20-17:27:40.5411064-05:00
815,∞,2021-11-20-17:27:40.5411080-05:00
1440,∞,2021-11-20-17:27:40.5411095-05:00
591,∞,2021-11-20-17:27:40.5411110-05:00
1466,∞,2021-11-20-17:27:40.5411126-05:00
233,∞,2021-11-20-17:27:40.5411145-05:00
479,∞,2021-11-20-17:27:40.5411160-05:00
493,∞,2021-11-20-17:27:40.5411176-05:00
750,∞,2021-11-20-17:27:40.5411191-05:00
1028,∞,2021-11-20-17:27:40.5411206-05:00
1463,∞,2021-11-20-17:27:40.5411222-05:00
1075,∞,2021-11-20-17:27:40.5411237-05:00
263,∞,2021-11-20-17:27:40.5411252-05:00
232,∞,2021-11-20-17:27:40.5411268-05:00
479,∞,2021-11-20-17:27:40.5411283-05:00
619,∞,2021-11-20-17:27:40.5411298-05:00
279,∞,2021-11-20-17:27:40.5411313-05:00
1679,∞,2021-11-20-17:27:40.5411329-05:00
1014,∞,2021-11-20-17:27:40.5411344-05:00
1688,∞,2021-11-20-17:27:40.5411364-05:00
1936,∞,2021-11-20-17:27:40.5411381-05:00
287,∞,2021-11-20-17:27:40.5411397-05:00
1219,∞,2021-11-20-17:27:40.5411413-05:00
1756,∞,2021-11-20-17:27:40.5411429-05:00
838,∞,2021-11-20-17:27:40.5411444-05:00
1762,∞,2021-11-20-17:27:40.5411460-05:00
734,∞,2021-11-20-17:27:40.5411475-05:00
127,∞,2021-11-20-17:27:40.5411491-05:00
1331,∞,2021-11-20-17:27:40.5411507-05:00
65,∞,2021-11-20-17:27:40.5411523-05:00
24,∞,2021-11-20-17:27:40.5411539-05:00
1129,∞,2021-11-20-17:27:40.5411617-05:00
1076,∞,2021-11-20-17:27:40.5411645-05:00
9,∞,2021-11-20-17:27:40.5411664-05:00
1081,∞,2021-11-20-17:27:40.5411681-05:00
1226,∞,2021-11-20-17:27:40.5411698-05:00
64,∞,2021-11-20-17:27:40.5411714-05:00
1541,∞,2021-11-20-17:27:40.5411730-05:00
1416,∞,2021-11-20-17:27:40.5411746-05:00
135,∞,2021-11-20-17:27:40.5411763-05:00
1125,∞,2021-11-20-17:27:40.5411779-05:00
890,∞,2021-11-20-17:27:40.5411795-05:00
558,∞,2021-11-20-17:27:40.5411872-05:00
1270,∞,2021-11-20-17:27:40.5411896-05:00
1063,∞,2021-11-20-17:27:40.5411914-05:00
1628,∞,2021-11-20-17:27:40.5411931-05:00
1587,∞,2021-11-20-17:27:40.5411947-05:00
732,∞,2021-11-20-17:27:40.5411964-05:00
1041,∞,2021-11-20-17:27:40.5411980-05:00
874,∞,2021-11-20-17:27:40.5411996-05:00
584,∞,2021-11-20-17:27:40.5412012-05:00
984,∞,2021-11-20-17:27:40.5412028-05:00
1728,∞,2021-11-20-17:27:40.5412044-05:00
1355,∞,2021-11-20-17:27:40.5412061-05:00
720,∞,2021-11-20-17:27:40.5412076-05:00
776,∞,2021-11-20-17:27:40.5412092-05:00
1595,∞,2021-11-20-17:27:40.5412108-05:00
1683,∞,2021-11-20-17:27:40.5412123-05:00
1753,∞,2021-11-20-17:27:40.5412139-05:00
1704,∞,2021-11-20-17:27:40.5412155-05:00
1499,∞,2021-11-20-17:27:40.5412170-05:00
353,∞,2021-11-20-17:27:40.5412186-05:00
1161,∞,2021-11-20-17:27:40.5412202-05:00
686,∞,2021-11-20-17:27:40.5412217-05:00
1005,∞,2021-11-20-17:27:40.5412233-05:00
334,∞,2021-11-20-17:27:40.5412249-05:00
1998,∞,2021-11-20-17:27:40.5412265-05:00
255,∞,2021-11-20-17:27:40.5412281-05:00
1151,∞,2021-11-20-17:27:40.5412297-05:00
1253,∞,2021-11-20-17:27:40.5412313-05:00
555,∞,2021-11-20-17:27:40.5412329-05:00
737,∞,2021-11-20-17:27:40.5412345-05:00
264,∞,2021-11-20-17:27:40.5412360-05:00
880,∞,2021-11-20-17:27:40.5412376-05:00
564,∞,2021-11-20-17:27:40.5412391-05:00
1047,∞,2021-11-20-17:27:40.5412407-05:00
1729,∞,2021-11-20-17:27:40.5412467-05:00
1949,∞,2021-11-20-17:27:40.5412489-05:00
694,∞,2021-11-20-17:27:40.5412507-05:00
1210,∞,2021-11-20-17:27:40.5412524-05:00
175,∞,2021-11-20-17:27:40.5412540-05:00
2,∞,2021-11-20-17:27:40.5412556-05:00
1086,∞,2021-11-20-17:27:40.5412572-05:00
458,∞,2021-11-20-17:27:40.5412588-05:00
1481,∞,2021-11-20-17:27:40.5412604-05:00
1040,∞,2021-11-20-17:27:40.5412620-05:00
1401,∞,2021-11-20-17:27:40.5412636-05:00
1720,∞,2021-11-20-17:27:40.5412652-05:00
1288,∞,2021-11-20-17:27:40.5412667-05:00
305,∞,2021-11-20-17:27:40.5412683-05:00
1630,∞,2021-11-20-17:27:40.5412699-05:00
380,∞,2021-11-20-17:27:40.5412714-05:00
1788,∞,2021-11-20-17:27:40.5412730-05:00
1711,∞,2021-11-20-17:27:40.5412746-05:00
636,∞,2021-11-20-17:27:40.5412762-05:00
773,∞,2021-11-20-17:27:40.5412777-05:00
1729,∞,2021-11-20-17:27:40.5412793-05:00
1871,∞,2021-11-20-17:27:40.5412809-05:00
266,∞,2021-11-20-17:27:40.5412825-05:00
729,∞,2021-11-20-17:27:40.5412840-05:00
1629,∞,2021-11-20-17:27:40.5412856-05:00
1333,∞,2021-11-20-17:27:40.5412873-05:00
1581,∞,2021-11-20-17:27:40.5412888-05:00
1787,∞,2021-11-20-17:27:40.5412904-05:00
320,∞,2021-11-20-17:27:40.5412920-05:00
1846,∞,2021-11-20-17:27:40.5412936-05:00
720,∞,2021-11-20-17:27:40.5412951-05:00
849,∞,2021-11-20-17:27:40.5412967-05:00
792,∞,2021-11-20-17:27:40.5413001-05:00
1673,∞,2021-11-20-17:27:40.5413022-05:00
1047,∞,2021-11-20-17:27:40.5413086-05:00
1645,∞,2021-11-20-17:27:40.5413109-05:00
990,∞,2021-11-20-17:27:40.5413126-05:00
544,∞,2021-11-20-17:27:40.5413142-05:00
1529,∞,2021-11-20-17:27:40.5413159-05:00
1497,∞,2021-11-20-17:27:40.5413175-05:00
1267,∞,2021-11-20-17:27:40.5413191-05:00
703,∞,2021-11-20-17:27:40.5413207-05:00
1204,∞,2021-11-20-17:27:40.5413223-05:00
1964,∞,2021-11-20-17:27:40.5413239-05:00
933,∞,2021-11-20-17:27:40.5413255-05:00
278,∞,2021-11-20-17:27:40.5413271-05:00
966,∞,2021-11-20-17:27:40.5413286-05:00
846,∞,2021-11-20-17:27:40.5413302-05:00
1622,∞,2021-11-20-17:27:40.5413318-05:00
175,∞,2021-11-20-17:27:40.5413334-05:00
949,∞,2021-11-20-17:27:40.5413349-05:00
553,∞,2021-11-20-17:27:40.5413365-05:00
244,∞,2021-11-20-17:27:40.5413381-05:00
1791,∞,2021-11-20-17:27:40.5413396-05:00
1318,∞,2021-11-20-17:27:40.5413412-05:00
1857,∞,2021-11-20-17:27:40.5413428-05:00
1684,∞,2021-11-20-17:27:40.5413444-05:00
1964,∞,2021-11-20-17:27:40.5413460-05:00
1580,∞,2021-11-20-17:27:40.5413476-05:00
842,∞,2021-11-20-17:27:40.5413492-05:00
420,∞,2021-11-20-17:27:40.5413507-05:00
1298,∞,2021-11-20-17:27:40.5413523-05:00
139,∞,2021-11-20-17:27:40.5413539-05:00
1634,∞,2021-11-20-17:27:40.5413555-05:00
320,∞,2021-11-20-17:27:40.5413570-05:00
553,∞,2021-11-20-17:27:40.5413586-05:00
929,∞,2021-11-20-17:27:40.5413602-05:00
1615,∞,2021-11-20-17:27:40.5413618-05:00
1257,∞,2021-11-20-17:27:40.5413678-05:00
1985,∞,2021-11-20-17:27:40.5413701-05:00
1390,∞,2021-11-20-17:27:40.5413718-05:00
1244,∞,2021-11-20-17:27:40.5413735-05:00
183,∞,2021-11-20-17:27:40.5413751-05:00
1138,∞,2021-11-20-17:27:40.5413768-05:00
1505,∞,2021-11-20-17:27:40.5413784-05:00
1026,∞,2021-11-20-17:27:40.5413800-05:00
667,∞,2021-11-20-17:27:40.5413816-05:00
301,∞,2021-11-20-17:27:40.5413832-05:00
1796,∞,2021-11-20-17:27:40.5413848-05:00
1351,∞,2021-11-20-17:27:40.5413864-05:00
367,∞,2021-11-20-17:27:40.5413881-05:00
735,∞,2021-11-20-17:27:40.5413914-05:00
166,∞,2021-11-20-17:27:40.5413935-05:00
145,∞,2021-11-20-17:27:40.5413952-05:00
898,∞,2021-11-20-17:27:40.5413968-05:00
168,∞,2021-11-20-17:27:40.5413984-05:00
605,∞,2021-11-20-17:27:40.5413999-05:00
1001,∞,2021-11-20-17:27:40.5414015-05:00
356,∞,2021-11-20-17:27:40.5414031-05:00
1190,∞,2021-11-20-17:27:40.5414046-05:00
1961,∞,2021-11-20-17:27:40.5414062-05:00
1025,∞,2021-11-20-17:27:40.5414077-05:00
963,∞,2021-11-20-17:27:40.5414093-05:00
688,∞,2021-11-20-17:27:40.5414108-05:00
1077,∞,2021-11-20-17:27:40.5414124-05:00
1969,∞,2021-11-20-17:27:40.5414139-05:00
565,∞,2021-11-20-17:27:40.5414154-05:00
1570,∞,2021-11-20-17:27:40.5414170-05:00
1645,∞,2021-11-20-17:27:40.5414185-05:00
380,∞,2021-11-20-17:27:40.5414200-05:00
1349,∞,2021-11-20-17:27:40.5414216-05:00
1351,∞,2021-11-20-17:27:40.5414231-05:00
1588,∞,2021-11-20-17:27:40.5414290-05:00
1637,∞,2021-11-20-17:27:40.5414312-05:00
785,∞,2021-11-20-17:27:40.5414330-05:00
1704,∞,2021-11-20-17:27:40.5414346-05:00
370,∞,2021-11-20-17:27:40.5414362-05:00
1106,∞,2021-11-20-17:27:40.5414379-05:00
286,∞,2021-11-20-17:27:40.5414395-05:00
292,∞,2021-11-20-17:27:40.5414411-05:00
1190,∞,2021-11-20-17:27:40.5414426-05:00
1384,∞,2021-11-20-17:27:40.5414442-05:00
168,∞,2021-11-20-17:27:40.5414457-05:00
230,∞,2021-11-20-17:27:40.5414473-05:00
475,∞,2021-11-20-17:27:40.5414488-05:00
1685,∞,2021-11-20-17:27:40.5414504-05:00
1132,∞,2021-11-20-17:27:40.5414519-05:00
1994,∞,2021-11-20-17:27:40.5414535-05:00
737,∞,2021-11-20-17:27:40.5414550-05:00
152,∞,2021-11-20-17:27:40.5414566-05:00
1948,∞,2021-11-20-17:27:40.5414581-05:00
1928,∞,2021-11-20-17:27:40.5414598-05:00
1260,∞,2021-11-20-17:27:40.5414613-05:00
68,∞,2021-11-20-17:27:40.5414629-05:00
24,∞,2021-11-20-17:27:40.5414644-05:00
365,∞,2021-11-20-17:27:40.5414660-05:00
282,∞,2021-11-20-17:27:40.5414676-05:00
1494,∞,2021-11-20-17:27:40.5414692-05:00
61,∞,2021-11-20-17:27:40.5414707-05:00
1536,∞,2021-11-20-17:27:40.5414723-05:00
461,∞,2021-11-20-17:27:40.5414739-05:00
1097,∞,2021-11-20-17:27:40.5414754-05:00
655,∞,2021-11-20-17:27:40.5414770-05:00
1417,∞,2021-11-20-17:27:40.5414786-05:00
3,∞,2021-11-20-17:27:40.5414801-05:00
1016,∞,2021-11-20-17:27:40.5414817-05:00
1146,∞,2021-11-20-17:27:40.5414858-05:00
528,∞,2021-11-20-17:27:40.5414880-05:00
1359,∞,2021-11-20-17:27:40.5414898-05:00
1193,∞,2021-11-20-17:27:40.5414915-05:00
1797,∞,2021-11-20-17:27:40.5414932-05:00
1498,∞,2021-11-20-17:27:40.5414948-05:00
715,∞,2021-11-20-17:27:40.5414965-05:00
64,∞,2021-11-20-17:27:40.5414982-05:00
1999,∞,2021-11-20-17:27:40.5414999-05:00
577,∞,2021-11-20-17:27:40.5415016-05:00
858,∞,2021-11-20-17:27:40.5415033-05:00
734,∞,2021-11-20-17:27:40.5415050-05:00
213,∞,2021-11-20-17:27:40.5415067-05:00
1392,∞,2021-11-20-17:27:40.5415083-05:00
837,∞,2021-11-20-17:27:40.5415100-05:00
571,∞,2021-11-20-17:27:40.5415117-05:00
833,∞,2021-11-20-17:27:40.5415134-05:00
1494,∞,2021-11-20-17:27:40.5415152-05:00
431,∞,2021-11-20-17:27:40.5415169-05:00
1420,∞,2021-11-20-17:27:40.5415185-05:00
91,∞,2021-11-20-17:27:40.5415202-05:00
1521,∞,2021-11-20-17:27:40.5415219-05:00
1613,∞,2021-11-20-17:27:40.5415236-05:00
420,∞,2021-11-20-17:27:40.5415338-05:00
1423,∞,2021-11-20-17:27:40.5415364-05:00
875,∞,2021-11-20-17:27:40.5415383-05:00
1045,∞,2021-11-20-17:27:40.5415418-05:00
750,∞,2021-11-20-17:27:40.5415440-05:00
1830,∞,2021-11-20-17:27:40.5415457-05:00
93,∞,2021-11-20-17:27:40.5415475-05:00
729,∞,2021-11-20-17:27:40.5415492-05:00
751,∞,2021-11-20-17:27:40.5415509-05:00
228,∞,2021-11-20-17:27:40.5415526-05:00
1458,∞,2021-11-20-17:27:40.5415543-05:00
539,∞,2021-11-20-17:27:40.5415561-05:00
604,∞,2021-11-20-17:27:40.5415578-05:00
635,∞,2021-11-20-17:27:40.5415595-05:00
1544,∞,2021-11-20-17:27:40.5415612-05:00
354,∞,2021-11-20-17:27:40.5415629-05:00
450,∞,2021-11-20-17:27:40.5415646-05:00
1214,∞,2021-11-20-17:27:40.5415663-05:00
1196,∞,2021-11-20-17:27:40.5415681-05:00
69,∞,2021-11-20-17:27:40.5415698-05:00
1447,∞,2021-11-20-17:27:40.5415715-05:00
1507,∞,2021-11-20-17:27:40.5415732-05:00
1548,∞,2021-11-20-17:27:40.5415749-05:00
1282,∞,2021-11-20-17:27:40.5415766-05:00
669,∞,2021-11-20-17:27:40.5415784-05:00
699,∞,2021-11-20-17:27:40.5415801-05:00
1890,∞,2021-11-20-17:27:40.5415819-05:00
265,∞,2021-11-20-17:27:40.5415836-05:00
1161,∞,2021-11-20-17:27:40.5415853-05:00
986,∞,2021-11-20-17:27:40.5415870-05:00
582,∞,2021-11-20-17:27:40.5415887-05:00
925,∞,2021-11-20-17:27:40.5415904-05:00
1625,∞,2021-11-20-17:27:40.5415922-05:00
915,∞,2021-11-20-17:27:40.5415939-05:00
939,∞,2021-11-20-17:27:40.5415999-05:00
1770,∞,2021-11-20-17:27:40.5416023-05:00
922,∞,2021-11-20-17:27:40.5416041-05:00
453,∞,2021-11-20-17:27:40.5416057-05:00
1964,∞,2021-11-20-17:27:40.5416073-05:00
233,∞,2021-11-20-17:27:40.5416090-05:00
1907,∞,2021-11-20-17:27:40.5416106-05:00
1848,∞,2021-11-20-17:27:40.5416122-05:00
107,∞,2021-11-20-17:27:40.5416138-05:00
506,∞,2021-11-20-17:27:40.5416154-05:00
754,∞,2021-11-20-17:27:40.5416169-05:00
854,∞,2021-11-20-17:27:40.5416185-05:00
233,∞,2021-11-20-17:27:40.5416200-05:00
1935,∞,2021-11-20-17:27:40.5416216-05:00
1289,∞,2021-11-20-17:27:40.5416231-05:00
1140,∞,2021-11-20-17:27:40.5416247-05:00
1980,∞,2021-11-20-17:27:40.5416263-05:00
207,∞,2021-11-20-17:27:40.5416278-05:00
895,∞,2021-11-20-17:27:40.5416294-05:00
1452,∞,2021-11-20-17:27:40.5416327-05:00
167,∞,2021-11-20-17:27:40.5416348-05:00
913,∞,2021-11-20-17:27:40.5416365-05:00
1875,∞,2021-11-20-17:27:40.5416381-05:00
1593,∞,2021-11-20-17:27:40.5416396-05:00
377,∞,2021-11-20-17:27:40.5416413-05:00
52,∞,2021-11-20-17:27:40.5416429-05:00
1940,∞,2021-11-20-17:27:40.5416445-05:00
1827,∞,2021-11-20-17:27:40.5416460-05:00
1567,∞,2021-11-20-17:27:40.5416476-05:00
1764,∞,2021-11-20-17:27:40.5416510-05:00
1646,∞,2021-11-20-17:27:40.5416528-05:00
533,∞,2021-11-20-17:27:40.5416544-05:00
913,∞,2021-11-20-17:27:40.5416560-05:00
1689,∞,2021-11-20-17:27:40.5416760-05:00
1696,∞,2021-11-20-17:27:40.5416829-05:00
1774,∞,2021-11-20-17:27:40.5416854-05:00
1431,∞,2021-11-20-17:27:40.5416872-05:00
1997,∞,2021-11-20-17:27:40.5416889-05:00
1249,∞,2021-11-20-17:27:40.5416905-05:00
963,∞,2021-11-20-17:27:40.5416922-05:00
161,∞,2021-11-20-17:27:40.5416939-05:00
1598,∞,2021-11-20-17:27:40.5416955-05:00
1400,∞,2021-11-20-17:27:40.5416972-05:00
1042,∞,2021-11-20-17:27:40.5416988-05:00
528,∞,2021-11-20-17:27:40.5417004-05:00
1815,∞,2021-11-20-17:27:40.5417021-05:00
466,∞,2021-11-20-17:27:40.5417037-05:00
1954,∞,2021-11-20-17:27:40.5417053-05:00
976,∞,2021-11-20-17:27:40.5417069-05:00
22,∞,2021-11-20-17:27:40.5417086-05:00
1005,∞,2021-11-20-17:27:40.5417102-05:00
375,∞,2021-11-20-17:27:40.5417118-05:00
31,∞,2021-11-20-17:27:40.5417135-05:00
173,∞,2021-11-20-17:27:40.5417151-05:00
748,∞,2021-11-20-17:27:40.5417167-05:00
27,∞,2021-11-20-17:27:40.5417184-05:00
1895,∞,2021-11-20-17:27:40.5417201-05:00
1329,∞,2021-11-20-17:27:40.5417217-05:00
77,∞,2021-11-20-17:27:40.5417233-05:00
1913,∞,2021-11-20-17:27:40.5417250-05:00
293,∞,2021-11-20-17:27:40.5417266-05:00
80,∞,2021-11-20-17:27:40.5417282-05:00
281,∞,2021-11-20-17:27:40.5417299-05:00
343,∞,2021-11-20-17:27:40.5417315-05:00
860,∞,2021-11-20-17:27:40.5417331-05:00
222,∞,2021-11-20-17:27:40.5417348-05:00
1940,∞,2021-11-20-17:27:40.5417364-05:00
544,∞,2021-11-20-17:27:40.5417381-05:00
240,∞,2021-11-20-17:27:40.5417454-05:00
1514,∞,2021-11-20-17:27:40.5417477-05:00
1708,∞,2021-11-20-17:27:40.5417495-05:00
1983,∞,2021-11-20-17:27:40.5417513-05:00
957,∞,2021-11-20-17:27:40.5417531-05:00
1931,∞,2021-11-20-17:27:40.5417548-05:00
1292,∞,2021-11-20-17:27:40.5417565-05:00
568,∞,2021-11-20-17:27:40.5417581-05:00
1512,∞,2021-11-20-17:27:40.5417597-05:00
833,∞,2021-11-20-17:27:40.5417612-05:00
1065,∞,2021-11-20-17:27:40.5417628-05:00
562,∞,2021-11-20-17:27:40.5417643-05:00
1586,∞,2021-11-20-17:27:40.5417658-05:00
1985,∞,2021-11-20-17:27:40.5417674-05:00
852,∞,2021-11-20-17:27:40.5417689-05:00
1546,∞,2021-11-20-17:27:40.5417704-05:00
759,∞,2021-11-20-17:27:40.5417720-05:00
1271,∞,2021-11-20-17:27:40.5417735-05:00
503,∞,2021-11-20-17:27:40.5417751-05:00
740,∞,2021-11-20-17:27:40.5417766-05:00
941,∞,2021-11-20-17:27:40.5417783-05:00
1670,∞,2021-11-20-17:27:40.5417798-05:00
1879,∞,2021-11-20-17:27:40.5417814-05:00
103,∞,2021-11-20-17:27:40.5417829-05:00
1920,∞,2021-11-20-17:27:40.5417845-05:00
1336,∞,2021-11-20-17:27:40.5417860-05:00
671,∞,2021-11-20-17:27:40.5417876-05:00
82,∞,2021-11-20-17:27:40.5417891-05:00
1318,∞,2021-11-20-17:27:40.5417906-05:00
1058,∞,2021-11-20-17:27:40.5417921-05:00
182,∞,2021-11-20-17:27:40.5417937-05:00
307,∞,2021-11-20-17:27:40.5417952-05:00
1874,∞,2021-11-20-17:27:40.5417967-05:00
1921,∞,2021-11-20-17:27:40.5417982-05:00
1715,∞,2021-11-20-17:27:40.5418042-05:00
1461,∞,2021-11-20-17:27:40.5418065-05:00
313,∞,2021-11-20-17:27:40.5418083-05:00
1021,∞,2021-11-20-17:27:40.5418100-05:00
1417,∞,2021-11-20-17:27:40.5418118-05:00
100,∞,2021-11-20-17:27:40.5418134-05:00
881,∞,2021-11-20-17:27:40.5418149-05:00
181,∞,2021-11-20-17:27:40.5418165-05:00
514,∞,2021-11-20-17:27:40.5418181-05:00
1062,∞,2021-11-20-17:27:40.5418197-05:00
264,∞,2021-11-20-17:27:40.5418213-05:00
1515,∞,2021-11-20-17:27:40.5418228-05:00
328,∞,2021-11-20-17:27:40.5418244-05:00
307,∞,2021-11-20-17:27:40.5418260-05:00
1227,∞,2021-11-20-17:27:40.5418275-05:00
734,∞,2021-11-20-17:27:40.5418291-05:00
1583,∞,2021-11-20-17:27:40.5418306-05:00
1589,∞,2021-11-20-17:27:40.5418322-05:00
1719,∞,2021-11-20-17:27:40.5418338-05:00
1201,∞,2021-11-20-17:27:40.5418354-05:00
1602,∞,2021-11-20-17:27:40.5418370-05:00
570,∞,2021-11-20-17:27:40.5418385-05:00
1635,∞,2021-11-20-17:27:40.5418401-05:00
1606,∞,2021-11-20-17:27:40.5418416-05:00
64,∞,2021-11-20-17:27:40.5418432-05:00
1621,∞,2021-11-20-17:27:40.5418448-05:00
1260,∞,2021-11-20-17:27:40.5418463-05:00
1210,∞,2021-11-20-17:27:40.5418479-05:00
1250,∞,2021-11-20-17:27:40.5418494-05:00
455,∞,2021-11-20-17:27:40.5418510-05:00
652,∞,2021-11-20-17:27:40.5418526-05:00
759,∞,2021-11-20-17:27:40.5418541-05:00
687,∞,2021-11-20-17:27:40.5418557-05:00
1664,∞,2021-11-20-17:27:40.5418572-05:00
271,∞,2021-11-20-17:27:40.5418632-05:00
1391,∞,2021-11-20-17:27:40.5418655-05:00
1234,∞,2021-11-20-17:27:40.5418672-05:00
1738,∞,2021-11-20-17:27:40.5418688-05:00
1854,∞,2021-11-20-17:27:40.5418704-05:00
403,∞,2021-11-20-17:27:40.5418720-05:00
1858,∞,2021-11-20-17:27:40.5418736-05:00
761,∞,2021-11-20-17:27:40.5418751-05:00
1156,∞,2021-11-20-17:27:40.5418767-05:00
817,∞,2021-11-20-17:27:40.5418783-05:00
1838,∞,2021-11-20-17:27:40.5418798-05:00
406,∞,2021-11-20-17:27:40.5418814-05:00
1009,∞,2021-11-20-17:27:40.5418830-05:00
365,∞,2021-11-20-17:27:40.5418845-05:00
855,∞,2021-11-20-17:27:40.5418861-05:00
584,∞,2021-11-20-17:27:40.5418877-05:00
1475,∞,2021-11-20-17:27:40.5418892-05:00
593,∞,2021-11-20-17:27:40.5418908-05:00
588,∞,2021-11-20-17:27:40.5418924-05:00
674,∞,2021-11-20-17:27:40.5418939-05:00
320,∞,2021-11-20-17:27:40.5418955-05:00
1145,∞,2021-11-20-17:27:40.5418971-05:00
1825,∞,2021-11-20-17:27:40.5418987-05:00
706,∞,2021-11-20-17:27:40.5419085-05:00
958,∞,2021-11-20-17:27:40.5419112-05:00
1796,∞,2021-11-20-17:27:40.5419131-05:00
839,∞,2021-11-20-17:27:40.5419149-05:00
1671,∞,2021-11-20-17:27:40.5419165-05:00
930,∞,2021-11-20-17:27:40.5419181-05:00
60,∞,2021-11-20-17:27:40.5419196-05:00
410,∞,2021-11-20-17:27:40.5419212-05:00
1505,∞,2021-11-20-17:27:40.5419227-05:00
828,∞,2021-11-20-17:27:40.5419243-05:00
663,∞,2021-11-20-17:27:40.5419258-05:00
37,∞,2021-11-20-17:27:40.5419274-05:00
1836,∞,2021-11-20-17:27:40.5419289-05:00
1499,∞,2021-11-20-17:27:40.5419305-05:00
1845,∞,2021-11-20-17:27:40.5419320-05:00
1734,∞,2021-11-20-17:27:40.5419336-05:00
1316,∞,2021-11-20-17:27:40.5419352-05:00
1342,∞,2021-11-20-17:27:40.5419368-05:00
842,∞,2021-11-20-17:27:40.5419383-05:00
1413,∞,2021-11-20-17:27:40.5419399-05:00
819,∞,2021-11-20-17:27:40.5419414-05:00
1768,∞,2021-11-20-17:27:40.5419430-05:00
1658,∞,2021-11-20-17:27:40.5419445-05:00
612,∞,2021-11-20-17:27:40.5419461-05:00
896,∞,2021-11-20-17:27:40.5419476-05:00
356,∞,2021-11-20-17:27:40.5419492-05:00
667,∞,2021-11-20-17:27:40.5419508-05:00
979,∞,2021-11-20-17:27:40.5419523-05:00
59,∞,2021-11-20-17:27:40.5419539-05:00
171,∞,2021-11-20-17:27:40.5419554-05:00
14,∞,2021-11-20-17:27:40.5419570-05:00
1345,∞,2021-11-20-17:27:40.5419585-05:00
1125,∞,2021-11-20-17:27:40.5419601-05:00
1565,∞,2021-11-20-17:27:40.5419617-05:00
529,∞,2021-11-20-17:27:40.5419677-05:00
780,∞,2021-11-20-17:27:40.5419700-05:00
59,∞,2021-11-20-17:27:40.5419718-05:00
1564,∞,2021-11-20-17:27:40.5419735-05:00
188,∞,2021-11-20-17:27:40.5419751-05:00
1831,∞,2021-11-20-17:27:40.5419785-05:00
1097,∞,2021-11-20-17:27:40.5419807-05:00
408,∞,2021-11-20-17:27:40.5419825-05:00
334,∞,2021-11-20-17:27:40.5419843-05:00
