6,1,0767503399439989E+74,2021-11-20-00:48:14.0747792-05:00
17,4,576188944761995E+74,2021-11-20-00:48:14.0747822-05:00
9,3,634032397310996E+74,2021-11-20-00:48:14.0747846-05:00
4,2,422688264873997E+74,2021-11-20-00:48:14.0747869-05:00
12,1,0902097191932988E+75,2021-11-20-00:48:14.0747892-05:00
18,2,4529718681849222E+75,2021-11-20-00:48:14.0747944-05:00
5,1,0220716117437175E+75,2021-11-20-00:48:14.0747997-05:00
17,5,21256521989296E+75,2021-11-20-00:48:14.0748024-05:00
15,6,898983379270094E+75,2021-11-20-00:48:14.0748049-05:00
4,2,7595933517080375E+75,2021-11-20-00:48:14.0748074-05:00
6,6,209085041343085E+75,2021-11-20-00:48:14.0748099-05:00
2,3,1045425206715424E+75,2021-11-20-00:48:14.0748123-05:00
11,2,5612475795540225E+76,2021-11-20-00:48:14.0748147-05:00
15,5,2389155036332274E+76,2021-11-20-00:48:14.0748172-05:00
6,3,1433493021799366E+76,2021-11-20-00:48:14.0748196-05:00
5,3,929186627724921E+76,2021-11-20-00:48:14.0748281-05:00
1,1,1787559883174762E+76,2021-11-20-00:48:14.0748313-05:00
13,2,2985741772190787E+77,2021-11-20-00:48:14.0748341-05:00
9,2,386980876342889E+77,2021-11-20-00:48:14.0748365-05:00
14,5,569622044800075E+77,2021-11-20-00:48:14.0748389-05:00
3,1,790235657257167E+77,2021-11-20-00:48:14.0748413-05:00
7,6,265824800400084E+77,2021-11-20-00:48:14.0748437-05:00
18,2,416818137297176E+78,2021-11-20-00:48:14.0748461-05:00
18,3,625227205945763E+78,2021-11-20-00:48:14.0748485-05:00
18,5,437840808918645E+78,2021-11-20-00:48:14.0748508-05:00
14,6,344147610405086E+78,2021-11-20-00:48:14.0748532-05:00
16,1,087568161783729E+79,2021-11-20-00:48:14.0748555-05:00
19,1,9372307881772675E+79,2021-11-20-00:48:14.0748579-05:00
14,2,1411498185117163E+79,2021-11-20-00:48:14.0748603-05:00
19,4,358769273398851E+79,2021-11-20-00:48:14.0748626-05:00
7,2,408793545825681E+79,2021-11-20-00:48:14.0748649-05:00
11,5,6778705008748195E+79,2021-11-20-00:48:14.0748673-05:00
14,1,0839570956215563E+80,2021-11-20-00:48:14.0748696-05:00
19,2,2066269446581685E+80,2021-11-20-00:48:14.0748719-05:00
19,3,3099404169872527E+80,2021-11-20-00:48:14.0748742-05:00
4,1,0452443422065008E+80,2021-11-20-00:48:14.0748766-05:00
15,5,879499424911567E+80,2021-11-20-00:48:14.0748789-05:00
13,7,643349252385037E+80,2021-11-20-00:48:14.0748813-05:00
6,5,291549482420411E+80,2021-11-20-00:48:14.0748836-05:00
18,2,381197267089185E+81,2021-11-20-00:48:14.0748884-05:00
14,2,7780634782707155E+81,2021-11-20-00:48:14.0748914-05:00
19,5,655343509336814E+81,2021-11-20-00:48:14.0748940-05:00
12,5,357693850950665E+81,2021-11-20-00:48:14.0748965-05:00
16,1,071538770190133E+82,2021-11-20-00:48:14.0748990-05:00
12,1,2054811164639E+82,2021-11-20-00:48:14.0749069-05:00
12,1,8082216746958496E+82,2021-11-20-00:48:14.0749101-05:00
12,2,7123325120437744E+82,2021-11-20-00:48:14.0749127-05:00
16,5,424665024087549E+82,2021-11-20-00:48:14.0749152-05:00
9,4,57706111407387E+82,2021-11-20-00:48:14.0749177-05:00
19,1,449402686123392E+83,2021-11-20-00:48:14.0749201-05:00
14,1,6019713899258542E+83,2021-11-20-00:48:14.0749226-05:00
5,8,581989588888504E+82,2021-11-20-00:48:14.0749251-05:00
19,4,891734065666448E+83,2021-11-20-00:48:14.0749275-05:00
18,6,951411566999689E+83,2021-11-20-00:48:14.0749299-05:00
17,9,84783305324956E+83,2021-11-20-00:48:14.0749323-05:00
18,1,56406760257493E+84,2021-11-20-00:48:14.0749348-05:00
19,2,4764403707436395E+84,2021-11-20-00:48:14.0749372-05:00
11,2,1505929535405287E+84,2021-11-20-00:48:14.0749396-05:00
5,1,466313377413997E+84,2021-11-20-00:48:14.0749420-05:00
17,7,478198224811385E+84,2021-11-20-00:48:14.0749445-05:00
2,1,3196820396725972E+84,2021-11-20-00:48:14.0749469-05:00
5,4,94880764877224E+84,2021-11-20-00:48:14.0749493-05:00
3,4,453926883895016E+84,2021-11-20-00:48:14.0749517-05:00
15,3,3404451629212615E+85,2021-11-20-00:48:14.0749541-05:00
16,5,3447122606740185E+85,2021-11-20-00:48:14.0749566-05:00
15,7,516001616572838E+85,2021-11-20-00:48:14.0749590-05:00
8,6,012801293258271E+85,2021-11-20-00:48:14.0749614-05:00
11,1,2401402667345185E+86,2021-11-20-00:48:14.0749638-05:00
16,2,705760581966222E+86,2021-11-20-00:48:14.0749662-05:00
3,7,60995163678E+85,2021-11-20-00:48:14.0749686-05:00
9,3,4244782365509995E+86,2021-11-20-00:48:14.0749710-05:00
8,4,5659709820679994E+86,2021-11-20-00:48:14.0749734-05:00
7,5,992836913964249E+86,2021-11-20-00:48:14.0749758-05:00
11,1,4125972725772874E+87,2021-11-20-00:48:14.0749782-05:00
1,1,9262690080599372E+86,2021-11-20-00:48:14.0749870-05:00
4,1,1557614048359625E+87,2021-11-20-00:48:14.0749899-05:00
15,6,501157902202289E+87,2021-11-20-00:48:14.0749925-05:00
2,1,3002315804404577E+87,2021-11-20-00:48:14.0749950-05:00
7,6,826215797312402E+87,2021-11-20-00:48:14.0749976-05:00
7,1,0239323695968605E+88,2021-11-20-00:48:14.0750001-05:00
2,4,388281583986545E+87,2021-11-20-00:48:14.0750025-05:00
19,6,253301257180826E+88,2021-11-20-00:48:14.0750050-05:00
11,5,430498460183349E+88,2021-11-20-00:48:14.0750075-05:00
15,1,1107837759465941E+89,2021-11-20-00:48:14.0750099-05:00
6,6,664702655679564E+88,2021-11-20-00:48:14.0750123-05:00
3,4,998526991759674E+88,2021-11-20-00:48:14.0750147-05:00
11,2,7491898454678203E+89,2021-11-20-00:48:14.0750171-05:00
15,5,623342865729633E+89,2021-11-20-00:48:14.0750195-05:00
2,1,1246685731459266E+89,2021-11-20-00:48:14.0750219-05:00
1,8,43501429859445E+88,2021-11-20-00:48:14.0750242-05:00
4,5,06100857915667E+89,2021-11-20-00:48:14.0750385-05:00
5,9,489391085918755E+89,2021-11-20-00:48:14.0750420-05:00
8,2,277453860620501E+90,2021-11-20-00:48:14.0750447-05:00
8,3,416180790930752E+90,2021-11-20-00:48:14.0750498-05:00
16,1,0248542372792256E+91,2021-11-20-00:48:14.0750525-05:00
10,9,60800847449274E+90,2021-11-20-00:48:14.0750550-05:00
17,2,4500421609956487E+91,2021-11-20-00:48:14.0750574-05:00
16,3,458883050817386E+91,2021-11-20-00:48:14.0750599-05:00
19,6,1611354342684696E+91,2021-11-20-00:48:14.0750623-05:00
16,7,782486864339119E+91,2021-11-20-00:48:14.0750648-05:00
5,3,648040717658962E+91,2021-11-20-00:48:14.0750672-05:00
2,2,1888244305953773E+91,2021-11-20-00:48:14.0750696-05:00
1,1,641618322946533E+91,2021-11-20-00:48:14.0750721-05:00
7,1,7236992390938595E+92,2021-11-20-00:48:14.0750745-05:00
10,3,693641226629699E+92,2021-11-20-00:48:14.0750770-05:00
6,3,3242771039667295E+92,2021-11-20-00:48:14.0750794-05:00
17,1,41281776918586E+93,2021-11-20-00:48:14.0750819-05:00
9,1,1219435225887712E+93,2021-11-20-00:48:14.0750843-05:00
18,3,3658305677663133E+93,2021-11-20-00:48:14.0750890-05:00
14,3,9268023290606994E+93,2021-11-20-00:48:14.0750916-05:00
4,1,6829152838831566E+93,2021-11-20-00:48:14.0750941-05:00
17,1,0728584934755123E+94,2021-11-20-00:48:14.0750966-05:00
4,3,7865593887371027E+93,2021-11-20-00:48:14.0750990-05:00
18,2,5559275873975445E+94,2021-11-20-00:48:14.0751014-05:00
15,3,1949094842469306E+94,2021-11-20-00:48:14.0751038-05:00
2,6,38981896849386E+93,2021-11-20-00:48:14.0751062-05:00
13,6,230073494281515E+94,2021-11-20-00:48:14.0751086-05:00
7,5,031982437688915E+94,2021-11-20-00:48:14.0751109-05:00
10,1,0782819509333391E+95,2021-11-20-00:48:14.0751133-05:00
14,2,2643920969600118E+95,2021-11-20-00:48:14.0751156-05:00
5,1,2130671948000063E+95,2021-11-20-00:48:14.0751242-05:00
12,4,3670419012800227E+95,2021-11-20-00:48:14.0751271-05:00
9,4,912922138940025E+95,2021-11-20-00:48:14.0751297-05:00
15,1,2282305347350066E+96,2021-11-20-00:48:14.0751322-05:00
18,2,2108149625230117E+96,2021-11-20-00:48:14.0751348-05:00
4,7,369383208410039E+95,2021-11-20-00:48:14.0751372-05:00
19,5,250685535992153E+96,2021-11-20-00:48:14.0751397-05:00
19,7,87602830398823E+96,2021-11-20-00:48:14.0751421-05:00
14,8,705083914934358E+96,2021-11-20-00:48:14.0751445-05:00
10,9,326875623143956E+96,2021-11-20-00:48:14.0751469-05:00
6,8,394188060829559E+96,2021-11-20-00:48:14.0751493-05:00
19,3,987239328894041E+97,2021-11-20-00:48:14.0751517-05:00
3,9,443461568433256E+96,2021-11-20-00:48:14.0751542-05:00
10,4,721730784216627E+97,2021-11-20-00:48:14.0751566-05:00
3,2,1247788528974823E+97,2021-11-20-00:48:14.0751590-05:00
1,1,0623894264487411E+97,2021-11-20-00:48:14.0751614-05:00
19,3,027809865378912E+98,2021-11-20-00:48:14.0751639-05:00
5,1,1951881047548339E+98,2021-11-20-00:48:14.0751687-05:00
5,1,7927821571322507E+98,2021-11-20-00:48:14.0751718-05:00
19,1,0218858295653829E+99,2021-11-20-00:48:14.0751744-05:00
6,4,840511824257077E+98,2021-11-20-00:48:14.0751770-05:00
2,2,4202559121285385E+98,2021-11-20-00:48:14.0751794-05:00
16,2,904307094554246E+99,2021-11-20-00:48:14.0751819-05:00
8,2,1782303209156846E+99,2021-11-20-00:48:14.0751843-05:00
17,6,943109147918744E+99,2021-11-20-00:48:14.0751868-05:00
7,4,2883909443027543E+99,2021-11-20-00:48:14.0751892-05:00
1,9,189409166363045E+98,2021-11-20-00:48:14.0751917-05:00
10,1,3784113749544566E+100,2021-11-20-00:48:14.0751941-05:00
12,2,481140474918022E+100,2021-11-20-00:48:14.0751965-05:00
15,4,652138390471291E+100,2021-11-20-00:48:14.0752046-05:00
16,7,443421424754066E+100,2021-11-20-00:48:14.0752078-05:00
10,6,978207585706937E+100,2021-11-20-00:48:14.0752104-05:00
6,6,280386827136243E+100,2021-11-20-00:48:14.0752129-05:00
6,9,420580240704365E+100,2021-11-20-00:48:14.0752153-05:00
12,2,8261740722113095E+101,2021-11-20-00:48:14.0752177-05:00
12,4,2392611083169645E+101,2021-11-20-00:48:14.0752202-05:00
12,6,358891662475446E+101,2021-11-20-00:48:14.0752225-05:00
6,4,7691687468565846E+101,2021-11-20-00:48:14.0752249-05:00
8,9,538337493713169E+101,2021-11-20-00:48:14.0752272-05:00
7,1,2519067960498534E+102,2021-11-20-00:48:14.0752295-05:00
7,1,87786019407478E+102,2021-11-20-00:48:14.0752319-05:00
18,7,243175034288438E+102,2021-11-20-00:48:14.0752342-05:00
15,9,053968792860546E+102,2021-11-20-00:48:14.0752365-05:00
8,7,243175034288438E+102,2021-11-20-00:48:14.0752388-05:00
8,1,0864762551432657E+103,2021-11-20-00:48:14.0752412-05:00
4,8,148571913574493E+102,2021-11-20-00:48:14.0752435-05:00
15,4,583571701385653E+103,2021-11-20-00:48:14.0752458-05:00
13,5,958643211801348E+103,2021-11-20-00:48:14.0752481-05:00
15,1,0313036328117716E+104,2021-11-20-00:48:14.0752504-05:00
14,1,44382508593648E+104,2021-11-20-00:48:14.0752528-05:00
3,4,640866347652973E+103,2021-11-20-00:48:14.0752551-05:00
9,2,0883898564438378E+104,2021-11-20-00:48:14.0752598-05:00
3,1,0441949282219189E+104,2021-11-20-00:48:14.0752628-05:00
11,5,743072105220554E+104,2021-11-20-00:48:14.0752654-05:00
9,7,048315765497952E+104,2021-11-20-00:48:14.0752678-05:00
3,3,5241578827489764E+104,2021-11-20-00:48:14.0752703-05:00
15,2,6431184120617326E+105,2021-11-20-00:48:14.0752727-05:00
2,5,2862368241234643E+104,2021-11-20-00:48:14.0752753-05:00
17,6,739951950757417E+105,2021-11-20-00:48:14.0752835-05:00
11,6,541718069852787E+105,2021-11-20-00:48:14.0752867-05:00
4,3,5682098562833386E+105,2021-11-20-00:48:14.0752893-05:00
10,1,338078696106252E+106,2021-11-20-00:48:14.0752918-05:00
7,1,4049826309115643E+106,2021-11-20-00:48:14.0752943-05:00
18,5,41921871923032E+106,2021-11-20-00:48:14.0752968-05:00
14,6,32242183910204E+106,2021-11-20-00:48:14.0752992-05:00
15,1,016103509855685E+107,2021-11-20-00:48:14.0753017-05:00
13,1,3209345628123904E+107,2021-11-20-00:48:14.0753041-05:00
16,2,438648423653644E+107,2021-11-20-00:48:14.0753066-05:00
18,4,115219214915524E+107,2021-11-20-00:48:14.0753091-05:00
10,3,429349345762937E+107,2021-11-20-00:48:14.0753115-05:00
9,4,6296216167799645E+107,2021-11-20-00:48:14.0753140-05:00
13,1,003084683635659E+108,2021-11-20-00:48:14.0753164-05:00
16,1,851848646711986E+108,2021-11-20-00:48:14.0753189-05:00
18,3,124994591326476E+108,2021-11-20-00:48:14.0753213-05:00
13,3,3854108072703493E+108,2021-11-20-00:48:14.0753237-05:00
7,2,734370267410667E+108,2021-11-20-00:48:14.0753262-05:00
7,4,1015554011160003E+108,2021-11-20-00:48:14.0753286-05:00
8,7,031237830484571E+108,2021-11-20-00:48:14.0753311-05:00
19,2,5048784771101283E+109,2021-11-20-00:48:14.0753335-05:00
13,2,5707963317709215E+109,2021-11-20-00:48:14.0753360-05:00
12,3,5595641516828144E+109,2021-11-20-00:48:14.0753385-05:00
7,3,1146186327224627E+109,2021-11-20-00:48:14.0753409-05:00
14,9,34385589816739E+109,2021-11-20-00:48:14.0753433-05:00
17,1,701916610023346E+110,2021-11-20-00:48:14.0753457-05:00
13,1,9521984644385434E+110,2021-11-20-00:48:14.0753481-05:00
7,1,5767756828157466E+110,2021-11-20-00:48:14.0753505-05:00
8,2,7030440276841372E+110,2021-11-20-00:48:14.0753529-05:00
15,7,602311327861636E+110,2021-11-20-00:48:14.0753608-05:00
17,1,2923929257364781E+111,2021-11-20-00:48:14.0753640-05:00
9,1,0263120292613208E+111,2021-11-20-00:48:14.0753666-05:00
16,2,736832078030189E+111,2021-11-20-00:48:14.0753692-05:00
11,2,822358080468632E+111,2021-11-20-00:48:14.0753716-05:00
8,3,0789360877839625E+111,2021-11-20-00:48:14.0753740-05:00
16,9,236808263351888E+111,2021-11-20-00:48:14.0753764-05:00
3,2,597852324067718E+111,2021-11-20-00:48:14.0753788-05:00
16,2,078281859254175E+112,2021-11-20-00:48:14.0753812-05:00
11,2,143228167355868E+112,2021-11-20-00:48:14.0753837-05:00
16,4,676134183321893E+112,2021-11-20-00:48:14.0753862-05:00
14,6,137426115609985E+112,2021-11-20-00:48:14.0753886-05:00
12,7,890976434355694E+112,2021-11-20-00:48:14.0753910-05:00
11,1,085009259723908E+113,2021-11-20-00:48:14.0753934-05:00
18,2,663204546595047E+113,2021-11-20-00:48:14.0753958-05:00
15,3,329005683243809E+113,2021-11-20-00:48:14.0754142-05:00
6,1,9974034099462852E+113,2021-11-20-00:48:14.0754192-05:00
6,2,9961051149194278E+113,2021-11-20-00:48:14.0754219-05:00
9,6,741236508568713E+113,2021-11-20-00:48:14.0754244-05:00
13,1,460601243523221E+114,2021-11-20-00:48:14.0754269-05:00
4,6,741236508568713E+113,2021-11-20-00:48:14.0754293-05:00
17,4,297538274212554E+114,2021-11-20-00:48:14.0754317-05:00
2,7,583891072139802E+113,2021-11-20-00:48:14.0754341-05:00
15,8,531877456157277E+114,2021-11-20-00:48:14.0754366-05:00
7,5,972314219310093E+114,2021-11-20-00:48:14.0754390-05:00
2,2,559563236847183E+114,2021-11-20-00:48:14.0754415-05:00
4,7,678689710541549E+114,2021-11-20-00:48:14.0754438-05:00
19,5,471066418760853E+115,2021-11-20-00:48:14.0754462-05:00
16,6,910820739487394E+115,2021-11-20-00:48:14.0754486-05:00
15,9,718341664904147E+115,2021-11-20-00:48:14.0754510-05:00
9,8,746507498413733E+115,2021-11-20-00:48:14.0754533-05:00
6,8,746507498413733E+115,2021-11-20-00:48:14.0754557-05:00
8,1,7493014996827467E+116,2021-11-20-00:48:14.0754580-05:00
8,2,62395224952412E+116,2021-11-20-00:48:14.0754604-05:00
18,8,855838842143904E+116,2021-11-20-00:48:14.0754628-05:00
19,1,4021744833394516E+117,2021-11-20-00:48:14.0754651-05:00
9,9,962818697411892E+116,2021-11-20-00:48:14.0754674-05:00
14,2,324657696062775E+117,2021-11-20-00:48:14.0754697-05:00
17,4,2341979464000547E+117,2021-11-20-00:48:14.0754721-05:00
6,2,2416342069176757E+117,2021-11-20-00:48:14.0754745-05:00
19,1,064776248285896E+118,2021-11-20-00:48:14.0754768-05:00
15,1,2609192413911928E+118,2021-11-20-00:48:14.0754791-05:00
16,2,0174707862259085E+118,2021-11-20-00:48:14.0754815-05:00
16,3,0262061793388623E+118,2021-11-20-00:48:14.0754838-05:00
11,3,120775122443202E+118,2021-11-20-00:48:14.0754918-05:00
14,5,957843415573385E+118,2021-11-20-00:48:14.0754950-05:00
7,4,468382561680039E+118,2021-11-20-00:48:14.0754976-05:00
3,2,872531646794311E+118,2021-11-20-00:48:14.0755001-05:00
13,1,867145570416302E+119,2021-11-20-00:48:14.0755025-05:00
12,2,5852784821148798E+119,2021-11-20-00:48:14.0755050-05:00
9,2,9084382923792397E+119,2021-11-20-00:48:14.0755075-05:00
12,5,81687658475848E+119,2021-11-20-00:48:14.0755101-05:00
5,3,635547865474049E+119,2021-11-20-00:48:14.0755126-05:00
14,1,5269301034991007E+120,2021-11-20-00:48:14.0755150-05:00
5,8,179982697316612E+119,2021-11-20-00:48:14.0755175-05:00
17,4,171791175631472E+120,2021-11-20-00:48:14.0755199-05:00
15,5,521488320688713E+120,2021-11-20-00:48:14.0755223-05:00
14,7,730083648964199E+120,2021-11-20-00:48:14.0755247-05:00
9,7,454009232929763E+120,2021-11-20-00:48:14.0755271-05:00
10,1,2423348721549604E+121,2021-11-20-00:48:14.0755296-05:00
4,7,454009232929763E+120,2021-11-20-00:48:14.0755320-05:00
17,4,751930885992724E+121,2021-11-20-00:48:14.0755345-05:00
7,2,935016135466094E+121,2021-11-20-00:48:14.0755369-05:00
2,1,2578640580568974E+121,2021-11-20-00:48:14.0755393-05:00
3,2,8301941306280194E+121,2021-11-20-00:48:14.0755445-05:00
10,1,4150970653140097E+122,2021-11-20-00:48:14.0755475-05:00
7,1,4858519185797101E+122,2021-11-20-00:48:14.0755501-05:00
5,1,5919841984782608E+122,2021-11-20-00:48:14.0755526-05:00
12,5,7311431145217394E+122,2021-11-20-00:48:14.0755551-05:00
18,1,2895072007673912E+123,2021-11-20-00:48:14.0755576-05:00
7,7,522125337809783E+122,2021-11-20-00:48:14.0755600-05:00
11,1,7730724010551628E+123,2021-11-20-00:48:14.0755625-05:00
9,2,176043401294973E+123,2021-11-20-00:48:14.0755649-05:00
3,1,0880217006474865E+123,2021-11-20-00:48:14.0755673-05:00
13,7,072141054208661E+123,2021-11-20-00:48:14.0755756-05:00
9,7,344146479370533E+123,2021-11-20-00:48:14.0755785-05:00
2,2,4480488264568444E+123,2021-11-20-00:48:14.0755811-05:00
6,1,10162197190558E+124,2021-11-20-00:48:14.0755836-05:00
5,1,377027464881975E+124,2021-11-20-00:48:14.0755861-05:00
13,5,370407113039702E+124,2021-11-20-00:48:14.0755884-05:00
14,8,675273028756443E+124,2021-11-20-00:48:14.0755908-05:00
1,9,294935387953331E+123,2021-11-20-00:48:14.0755932-05:00
6,8,365441849157997E+124,2021-11-20-00:48:14.0755956-05:00
5,1,0456802311447498E+125,2021-11-20-00:48:14.0755979-05:00
7,2,1959284854039745E+125,2021-11-20-00:48:14.0756003-05:00
17,7,999453768257336E+125,2021-11-20-00:48:14.0756028-05:00
2,1,4116683120454121E+125,2021-11-20-00:48:14.0756052-05:00
14,1,4822517276476827E+126,2021-11-20-00:48:14.0756076-05:00
4,6,3525074042043546E+125,2021-11-20-00:48:14.0756100-05:00
2,4,764380553153266E+125,2021-11-20-00:48:14.0756124-05:00
4,1,4293141659459797E+126,2021-11-20-00:48:14.0756147-05:00
15,8,039892183446136E+126,2021-11-20-00:48:14.0756170-05:00
5,4,0199460917230684E+126,2021-11-20-00:48:14.0756212-05:00
8,9,647870620135363E+126,2021-11-20-00:48:14.0756251-05:00
2,3,617951482550761E+126,2021-11-20-00:48:14.0756299-05:00
3,8,140390835739212E+126,2021-11-20-00:48:14.0756379-05:00
9,3,6631758760826462E+127,2021-11-20-00:48:14.0756460-05:00
15,9,157939690206614E+127,2021-11-20-00:48:14.0756575-05:00
14,1,282111556628926E+128,2021-11-20-00:48:14.0756634-05:00
1,1,3736909535309922E+127,2021-11-20-00:48:14.0756684-05:00
8,1,6484291442371907E+128,2021-11-20-00:48:14.0756735-05:00
3,9,272413936334196E+127,2021-11-20-00:48:14.0756788-05:00
11,5,099827664983809E+128,2021-11-20-00:48:14.0756844-05:00
15,1,0431465678375972E+129,2021-11-20-00:48:14.0757009-05:00
6,6,258879407025583E+128,2021-11-20-00:48:14.0757065-05:00
17,2,660023747985873E+129,2021-11-20-00:48:14.0757115-05:00
3,7,041239332903781E+128,2021-11-20-00:48:14.0757167-05:00
2,7,041239332903781E+128,2021-11-20-00:48:14.0757220-05:00
1,5,280929499677836E+128,2021-11-20-00:48:14.0757270-05:00
15,1,188209137427513E+130,2021-11-20-00:48:14.0757318-05:00
15,1,7823137061412697E+130,2021-11-20-00:48:14.0757369-05:00
10,1,7823137061412694E+130,2021-11-20-00:48:14.0757423-05:00
9,2,406123503290714E+130,2021-11-20-00:48:14.0757476-05:00
16,6,41632934210857E+130,2021-11-20-00:48:14.0757532-05:00
15,9,022963137340178E+130,2021-11-20-00:48:14.0757584-05:00
3,2,706888941202053E+130,2021-11-20-00:48:14.0757638-05:00
11,1,4887889176611292E+131,2021-11-20-00:48:14.0757691-05:00
3,6,09050011770462E+130,2021-11-20-00:48:14.0757742-05:00
14,4,263350082393234E+131,2021-11-20-00:48:14.0757798-05:00
5,2,2839375441392323E+131,2021-11-20-00:48:14.0757849-05:00
9,6,166631369175927E+131,2021-11-20-00:48:14.0757929-05:00
13,1,336103463321451E+132,2021-11-20-00:48:14.0757988-05:00
2,3,0833156845879635E+131,2021-11-20-00:48:14.0758014-05:00
11,2,5437354397850702E+132,2021-11-20-00:48:14.0758078-05:00
14,4,856222203226043E+132,2021-11-20-00:48:14.0758106-05:00
11,5,723404739516408E+132,2021-11-20-00:48:14.0758132-05:00
7,5,463249978629298E+132,2021-11-20-00:48:14.0758158-05:00
1,1,1706964239919924E+132,2021-11-20-00:48:14.0758184-05:00
2,3,5120892719759773E+132,2021-11-20-00:48:14.0758209-05:00
11,2,8974736493801813E+133,2021-11-20-00:48:14.0758235-05:00
19,7,507090818848651E+133,2021-11-20-00:48:14.0758260-05:00
7,4,148655452521623E+133,2021-11-20-00:48:14.0758285-05:00
12,1,0667971163627032E+134,2021-11-20-00:48:14.0758394-05:00
4,5,333985581813516E+133,2021-11-20-00:48:14.0758429-05:00
5,1,0001222965900342E+134,2021-11-20-00:48:14.0758456-05:00
12,3,600440267724123E+134,2021-11-20-00:48:14.0758482-05:00
10,4,500550334655154E+134,2021-11-20-00:48:14.0758507-05:00
11,7,425908052181004E+134,2021-11-20-00:48:14.0758532-05:00
18,1,8227228855353372E+135,2021-11-20-00:48:14.0758557-05:00
10,1,5189357379461143E+135,2021-11-20-00:48:14.0758582-05:00
14,3,18976504968684E+135,2021-11-20-00:48:14.0758607-05:00
1,3,4176054103787574E+134,2021-11-20-00:48:14.0758631-05:00
13,6,664330550238577E+135,2021-11-20-00:48:14.0758656-05:00
8,6,151689738681764E+135,2021-11-20-00:48:14.0758680-05:00
6,6,920650956016985E+135,2021-11-20-00:48:14.0758705-05:00
14,2,4222278346059444E+136,2021-11-20-00:48:14.0758729-05:00
6,1,5571464651038214E+136,2021-11-20-00:48:14.0758754-05:00
8,3,114292930207643E+136,2021-11-20-00:48:14.0758863-05:00
13,7,591089017381129E+136,2021-11-20-00:48:14.0758895-05:00
18,1,5766107959176192E+137,2021-11-20-00:48:14.0758921-05:00
12,1,5766107959176192E+137,2021-11-20-00:48:14.0758947-05:00
6,1,1824580969382145E+137,2021-11-20-00:48:14.0758972-05:00
1,2,9561452423455357E+136,2021-11-20-00:48:14.0758997-05:00
9,3,990796077166473E+137,2021-11-20-00:48:14.0759022-05:00
12,7,981592154332947E+137,2021-11-20-00:48:14.0759046-05:00
15,1,4965485289374274E+138,2021-11-20-00:48:14.0759071-05:00
1,1,4965485289374276E+137,2021-11-20-00:48:14.0759095-05:00
1,2,2448227934061414E+137,2021-11-20-00:48:14.0759120-05:00
1,3,367234190109212E+137,2021-11-20-00:48:14.0759145-05:00
14,7,071191799229345E+138,2021-11-20-00:48:14.0759169-05:00
10,7,576276927745726E+138,2021-11-20-00:48:14.0759193-05:00
2,2,272883078323718E+138,2021-11-20-00:48:14.0759218-05:00
19,3,238858386611298E+139,2021-11-20-00:48:14.0759242-05:00
10,2,556993463114183E+139,2021-11-20-00:48:14.0759267-05:00
16,6,136784311474039E+139,2021-11-20-00:48:14.0759291-05:00
8,4,602588233605529E+139,2021-11-20-00:48:14.0759314-05:00
18,1,5533735288418662E+140,2021-11-20-00:48:14.0759339-05:00
6,7,76686764420933E+139,2021-11-20-00:48:14.0759363-05:00
11,2,135888602157566E+140,2021-11-20-00:48:14.0759388-05:00
3,8,737726099735496E+139,2021-11-20-00:48:14.0759412-05:00
13,5,6795219648280725E+140,2021-11-20-00:48:14.0759437-05:00
19,1,2451259692123083E+141,2021-11-20-00:48:14.0759462-05:00
4,3,931976744880974E+140,2021-11-20-00:48:14.0759486-05:00
5,7,372456396651825E+140,2021-11-20-00:48:14.0759511-05:00
10,2,2117369189955473E+141,2021-11-20-00:48:14.0759535-05:00
8,2,654084302794657E+141,2021-11-20-00:48:14.0759560-05:00
19,9,455175328705966E+141,2021-11-20-00:48:14.0759616-05:00
14,1,0450456942253963E+142,2021-11-20-00:48:14.0759648-05:00
5,5,598459076207479E+141,2021-11-20-00:48:14.0759675-05:00
1,1,679537722862244E+141,2021-11-20-00:48:14.0759700-05:00
5,1,259653292146683E+142,2021-11-20-00:48:14.0759726-05:00
19,7,180023765236093E+142,2021-11-20-00:48:14.0759750-05:00
8,4,5347518517280585E+142,2021-11-20-00:48:14.0759775-05:00
3,2,550797916597033E+142,2021-11-20-00:48:14.0759800-05:00
18,2,2957181249373298E+143,2021-11-20-00:48:14.0759824-05:00
14,2,6783378124268846E+143,2021-11-20-00:48:14.0759848-05:00
6,1,7217885937029973E+143,2021-11-20-00:48:14.0759872-05:00
3,1,291341445277248E+143,2021-11-20-00:48:14.0759896-05:00
11,7,102377949024864E+143,2021-11-20-00:48:14.0759920-05:00
10,9,68506083957936E+143,2021-11-20-00:48:14.0759944-05:00
12,1,743310951124285E+144,2021-11-20-00:48:14.0759968-05:00
10,2,179138688905356E+144,2021-11-20-00:48:14.0759992-05:00
11,3,595578836693838E+144,2021-11-20-00:48:14.0760016-05:00
5,2,4515310250185255E+144,2021-11-20-00:48:14.0760040-05:00
19,1,3973726842605594E+145,2021-11-20-00:48:14.0760064-05:00
13,1,4341456496358375E+145,2021-11-20-00:48:14.0760089-05:00
1,1,6547834418875047E+144,2021-11-20-00:48:14.0760191-05:00
4,9,928700651325028E+144,2021-11-20-00:48:14.0760241-05:00
12,4,4679152930962626E+145,2021-11-20-00:48:14.0760268-05:00
