Start |2021-11-20-17:50:57.4881600-05:00
928|2,888013059886037E+74|2021-11-20-17:50:57.4935593-05:00
923|4,308678967039028E+74|2021-11-20-17:50:57.4935615-05:00
1887|1,321312656143442E+75|2021-11-20-17:50:57.4935637-05:00
267|2,8043758282217727E+74|2021-11-20-17:50:57.4935659-05:00
1793|2,8248572247200218E+75|2021-11-20-17:50:57.4935682-05:00
1712|4,045863554423322E+75|2021-11-20-17:50:57.4935704-05:00
404|1,4321222628390964E+75|2021-11-20-17:50:57.4935726-05:00
98|5,21093991676602E+74|2021-11-20-17:50:57.4935748-05:00
974|7,76855430448485E+75|2021-11-20-17:50:57.4935770-05:00
1451|1,735960825843047E+76|2021-11-20-17:50:57.4935793-05:00
597|1,0713665882442788E+76|2021-11-20-17:50:57.4935815-05:00
1772|4,770004005951915E+76|2021-11-20-17:50:57.4935837-05:00
924|3,7309399279059556E+76|2021-11-20-17:50:57.4935911-05:00
1194|7,231724470648881E+76|2021-11-20-17:50:57.4935942-05:00
1234|1,1210989945704422E+77|2021-11-20-17:50:57.4935966-05:00
796|1,0847586705973323E+77|2021-11-20-17:50:57.4935989-05:00
190|3,883872124626127E+76|2021-11-20-17:50:57.4936013-05:00
1143|3,5046835566692076E+77|2021-11-20-17:50:57.4936037-05:00
1902|8,747910924914478E+77|2021-11-20-17:50:57.4936061-05:00
57|3,9324205261839534E+76|2021-11-20-17:50:57.4936084-05:00
719|7,440553574542797E+77|2021-11-20-17:50:57.4936108-05:00
1155|1,7928733056878157E+78|2021-11-20-17:50:57.4936132-05:00
202|4,703381918817386E+77|2021-11-20-17:50:57.4936155-05:00
1505|5,256378555312005E+78|2021-11-20-17:50:57.4936179-05:00
1953|1,0231601978595694E+79|2021-11-20-17:50:57.4936395-05:00
1651|1,2974174244747688E+79|2021-11-20-17:50:57.4936436-05:00
1975|2,3280430769270154E+79|2021-11-20-17:50:57.4936461-05:00
1881|3,325860021037759E+79|2021-11-20-17:50:57.4936486-05:00
395|1,047619384617157E+79|2021-11-20-17:50:57.4936511-05:00
886|3,524775094066333E+79|2021-11-20-17:50:57.4936536-05:00
724|4,320435386180629E+79|2021-11-20-17:50:57.4936561-05:00
1870|1,673870339535451E+80|2021-11-20-17:50:57.4936586-05:00
1427|1,915999712179483E+80|2021-11-20-17:50:57.4936611-05:00
1165|2,3463276082926746E+80|2021-11-20-17:50:57.4936636-05:00
1272|3,842740838302509E+80|2021-11-20-17:50:57.4936661-05:00
1533|6,946841633393569E+80|2021-11-20-17:50:57.4936686-05:00
545|3,704529051075827E+80|2021-11-20-17:50:57.4936711-05:00
118|1,2031222789732502E+80|2021-11-20-17:50:57.4936735-05:00
1051|1,6073917566112957E+81|2021-11-20-17:50:57.4936760-05:00
284|6,515213019185652E+80|2021-11-20-17:50:57.4936785-05:00
114|3,922892346058966E+80|2021-11-20-17:50:57.4936810-05:00
1976|1,0199520099753311E+82|2021-11-20-17:50:57.4936836-05:00
799|6,186297995725882E+81|2021-11-20-17:50:57.4936860-05:00
51|5,923051272503505E+80|2021-11-20-17:50:57.4936885-05:00
1122|1,9546069199261566E+82|2021-11-20-17:50:57.4936910-05:00
118|3,0834708095091772E+81|2021-11-20-17:50:57.4936935-05:00
885|3,468904660697824E+82|2021-11-20-17:50:57.4936960-05:00
435|2,5575822498365316E+82|2021-11-20-17:50:57.4936983-05:00
92|8,113709206377964E+81|2021-11-20-17:50:57.4937006-05:00
328|4,339070575584737E+82|2021-11-20-17:50:57.4937029-05:00
735|1,4584833260921255E+83|2021-11-20-17:50:57.4937052-05:00
395|1,175716150625285E+83|2021-11-20-17:50:57.4937075-05:00
1783|7,96064011353753E+83|2021-11-20-17:50:57.4937097-05:00
1104|7,393617514311919E+83|2021-11-20-17:50:57.4937174-05:00
1010|1,0146132730237824E+84|2021-11-20-17:50:57.4937205-05:00
1772|2,670140672967538E+84|2021-11-20-17:50:57.4937230-05:00
721|1,6296597843196345E+84|2021-11-20-17:50:57.4937255-05:00
383|1,298529190140957E+84|2021-11-20-17:50:57.4937280-05:00
314|1,5968857664657724E+84|2021-11-20-17:50:57.4937304-05:00
142|1,0832377969974825E+84|2021-11-20-17:50:57.4937328-05:00
1736|1,9864445235080594E+85|2021-11-20-17:50:57.4937353-05:00
523|8,976761109977375E+84|2021-11-20-17:50:57.4937377-05:00
1703|4,3845384809631375E+85|2021-11-20-17:50:57.4937401-05:00
89|3,437086830349846E+84|2021-11-20-17:50:57.4937425-05:00
728|4,2171896839798114E+85|2021-11-20-17:50:57.4937449-05:00
727|6,317095261510967E+85|2021-11-20-17:50:57.4937473-05:00
346|4,5097282540910486E+85|2021-11-20-17:50:57.4937497-05:00
1758|3,437038556658409E+86|2021-11-20-17:50:57.4937521-05:00
1922|5,636508622779405E+86|2021-11-20-17:50:57.4937545-05:00
1700|7,478198224811385E+86|2021-11-20-17:50:57.4937572-05:00
252|1,6627993699874725E+86|2021-11-20-17:50:57.4937596-05:00
73|7,22525916720747E+85|2021-11-20-17:50:57.4937621-05:00
93|1,3807173340074548E+86|2021-11-20-17:50:57.4937644-05:00
1618|3,6032268490710677E+87|2021-11-20-17:50:57.4937667-05:00
1943|6,490484951556011E+87|2021-11-20-17:50:57.4937691-05:00
742|3,7179154663313643E+87|2021-11-20-17:50:57.4937714-05:00
357|2,6832125771165036E+87|2021-11-20-17:50:57.4937737-05:00
151|1,702374366153748E+87|2021-11-20-17:50:57.4937760-05:00
384|6,493825396718933E+87|2021-11-20-17:50:57.4937783-05:00
1835|4,654753751163766E+88|2021-11-20-17:50:57.4937806-05:00
767|2,9184164527051297E+88|2021-11-20-17:50:57.4937829-05:00
1541|8,795201604208483E+88|2021-11-20-17:50:57.4937853-05:00
1789|1,5315978912974345E+89|2021-11-20-17:50:57.4937876-05:00
67|8,604001569334386E+87|2021-11-20-17:50:57.4937957-05:00
151|2,908666202170505E+88|2021-11-20-17:50:57.4937985-05:00
329|9,506137554775791E+88|2021-11-20-17:50:57.4938027-05:00
87|3,770671583277327E+88|2021-11-20-17:50:57.4938051-05:00
324|2,1063751603135414E+89|2021-11-20-17:50:57.4938075-05:00
156|1,5212709491153353E+89|2021-11-20-17:50:57.4938098-05:00
1499|2,192678031465277E+90|2021-11-20-17:50:57.4938146-05:00
812|1,7816423230985375E+90|2021-11-20-17:50:57.4938175-05:00
162|5,331762124543651E+89|2021-11-20-17:50:57.4938200-05:00
1804|8,906017474700692E+90|2021-11-20-17:50:57.4938224-05:00
909|6,731349682236361E+90|2021-11-20-17:50:57.4938247-05:00
548|6,087095092187335E+90|2021-11-20-17:50:57.4938269-05:00
1590|2,6492193056326273E+91|2021-11-20-17:50:57.4938292-05:00
274|6,847981978710752E+90|2021-11-20-17:50:57.4938314-05:00
711|2,6654645183558463E+91|2021-11-20-17:50:57.4938336-05:00
1323|7,439682611360305E+91|2021-11-20-17:50:57.4938359-05:00
395|3,331830647944807E+91|2021-11-20-17:50:57.4938382-05:00
1772|2,2420268005664047E+92|2021-11-20-17:50:57.4938404-05:00
1126|2,1370108725489035E+92|2021-11-20-17:50:57.4938426-05:00
513|1,4604172881228965E+92|2021-11-20-17:50:57.4938449-05:00
391|1,6696583615674048E+92|2021-11-20-17:50:57.4938471-05:00
76|4,8680576270763215E+91|2021-11-20-17:50:57.4938493-05:00
663|6,370109618588686E+92|2021-11-20-17:50:57.4938519-05:00
303|4,3668398516569505E+92|2021-11-20-17:50:57.4938541-05:00
166|3,588591165223038E+92|2021-11-20-17:50:57.4938564-05:00
1161|3,7647780206240494E+93|2021-11-20-17:50:57.4938586-05:00
268|1,3035665497768024E+93|2021-11-20-17:50:57.4938608-05:00
1416|1,033125131241018E+94|2021-11-20-17:50:57.4938630-05:00
570|6,238149627196825E+93|2021-11-20-17:50:57.4938653-05:00
1999|3,2815950275701196E+94|2021-11-20-17:50:57.4938734-05:00
478|1,1770403375526641E+94|2021-11-20-17:50:57.4938762-05:00
1375|5,078756686615836E+94|2021-11-20-17:50:57.4938786-05:00
195|1,0803900587891871E+94|2021-11-20-17:50:57.4938811-05:00
734|6,100048485778948E+94|2021-11-20-17:50:57.4938835-05:00
1636|2,0394440032835883E+95|2021-11-20-17:50:57.4938859-05:00
1938|3,623877577961731E+95|2021-11-20-17:50:57.4938883-05:00
399|1,1191386637822994E+95|2021-11-20-17:50:57.4938907-05:00
641|2,696871742422759E+95|2021-11-20-17:50:57.4938931-05:00
22|1,3884051092036042E+94|2021-11-20-17:50:57.4938956-05:00
1603|1,5174636750363939E+96|2021-11-20-17:50:57.4938980-05:00
423|6,00642983038423E+95|2021-11-20-17:50:57.4939004-05:00
888|1,891386414674183E+96|2021-11-20-17:50:57.4939028-05:00
90|2,875418535822237E+95|2021-11-20-17:50:57.4939052-05:00
268|1,2843536126672661E+96|2021-11-20-17:50:57.4939076-05:00
1183|8,504050319694267E+96|2021-11-20-17:50:57.4939100-05:00
1071|1,1548399694496061E+97|2021-11-20-17:50:57.4939124-05:00
353|5,70950293019203E+96|2021-11-20-17:50:57.4939148-05:00
469|1,137857028722406E+97|2021-11-20-17:50:57.4939171-05:00
1645|5,986486606338031E+97|2021-11-20-17:50:57.4939194-05:00
828|4,519888367824824E+97|2021-11-20-17:50:57.4939217-05:00
1988|1,6278148687021286E+98|2021-11-20-17:50:57.4939240-05:00
64|7,860675422304041E+96|2021-11-20-17:50:57.4939263-05:00
1640|3,0214471154481156E+98|2021-11-20-17:50:57.4939286-05:00
1029|2,843660745545224E+98|2021-11-20-17:50:57.4939309-05:00
1398|5,795098720513444E+98|2021-11-20-17:50:57.4939332-05:00
1990|1,237365499337098E+99|2021-11-20-17:50:57.4939355-05:00
1487|1,3869064051615062E+99|2021-11-20-17:50:57.4939378-05:00
27|3,7773846273733016E+97|2021-11-20-17:50:57.4939400-05:00
1921|4,031308816213396E+99|2021-11-20-17:50:57.4939477-05:00
1163|3,660915268029292E+99|2021-11-20-17:50:57.4939507-05:00
1887|8,909905989816775E+99|2021-11-20-17:50:57.4939532-05:00
84|5,94938078811295E+98|2021-11-20-17:50:57.4939557-05:00
242|2,5709824120059535E+99|2021-11-20-17:50:57.4939581-05:00
163|2,597542147667172E+99|2021-11-20-17:50:57.4939606-05:00
1327|3,1720292300193288E+100|2021-11-20-17:50:57.4939630-05:00
1534|5,5002556580817445E+100|2021-11-20-17:50:57.4939655-05:00
353|1,8985563044030536E+100|2021-11-20-17:50:57.4939680-05:00
857|6,913864388980525E+100|2021-11-20-17:50:57.4939704-05:00
637|7,708515080129395E+100|2021-11-20-17:50:57.4939729-05:00
772|1,401328173122424E+101|2021-11-20-17:50:57.4939753-05:00
925|2,5185788085587602E+101|2021-11-20-17:50:57.4939778-05:00
1753|7,15957078605974E+101|2021-11-20-17:50:57.4939878-05:00
1750|1,0720977360756886E+102|2021-11-20-17:50:57.4939910-05:00
1523|1,3995470160370917E+102|2021-11-20-17:50:57.4939935-05:00
90|1,2405702374590109E+101|2021-11-20-17:50:57.4939959-05:00
1502|3,1055608277723906E+102|2021-11-20-17:50:57.4939984-05:00
1986|6,15943122898399E+102|2021-11-20-17:50:57.4940008-05:00
395|1,83759466423616E+102|2021-11-20-17:50:57.4940033-05:00
1119|7,808614288406062E+102|2021-11-20-17:50:57.4940058-05:00
1094|1,1451238648145083E+103|2021-11-20-17:50:57.4940082-05:00
808|1,268638139081521E+103|2021-11-20-17:50:57.4940106-05:00
1799|4,236905963256788E+103|2021-11-20-17:50:57.4940131-05:00
1770|6,252910134767522E+103|2021-11-20-17:50:57.4940155-05:00
1742|9,23099106336019E+103|2021-11-20-17:50:57.4940179-05:00
11|8,743476035903738E+101|2021-11-20-17:50:57.4940203-05:00
415|4,948012574863706E+103|2021-11-20-17:50:57.4940227-05:00
1734|3,101151977643494E+104|2021-11-20-17:50:57.4940251-05:00
1166|3,1279785518445625E+104|2021-11-20-17:50:57.4940276-05:00
1335|5,372021483763925E+104|2021-11-20-17:50:57.4940300-05:00
1645|9,9291857761704E+104|2021-11-20-17:50:57.4940324-05:00
451|4,083339925580107E+104|2021-11-20-17:50:57.4940349-05:00
372|5,0521145864161853E+104|2021-11-20-17:50:57.4940373-05:00
720|1,4667429444434086E+105|2021-11-20-17:50:57.4940397-05:00
859|2,6248587276601837E+105|2021-11-20-17:50:57.4940422-05:00
1715|7,860825467876394E+105|2021-11-20-17:50:57.4940446-05:00
340|2,3376215677066826E+105|2021-11-20-17:50:57.4940470-05:00
647|6,672534504292162E+105|2021-11-20-17:50:57.4940493-05:00
1927|2,9809831506424264E+106|2021-11-20-17:50:57.4940517-05:00
941|2,1835276165707238E+106|2021-11-20-17:50:57.4940540-05:00
1649|5,739591455459814E+106|2021-11-20-17:50:57.4940564-05:00
718|3,748659792316689E+106|2021-11-20-17:50:57.4940645-05:00
1496|1,1715867094649928E+107|2021-11-20-17:50:57.4940675-05:00
1831|2,1509110277711253E+107|2021-11-20-17:50:57.4940700-05:00
874|1,5400569947613027E+107|2021-11-20-17:50:57.4940725-05:00
1903|5,0298543381534765E+107|2021-11-20-17:50:57.4940750-05:00
235|9,316992402517606E+106|2021-11-20-17:50:57.4940775-05:00
313|1,8614161416944747E+107|2021-11-20-17:50:57.4940800-05:00
118|1,0526219076035848E+107|2021-11-20-17:50:57.4940846-05:00
939|1,2564558956437706E+108|2021-11-20-17:50:57.4940875-05:00
1896|3,8054958117261804E+108|2021-11-20-17:50:57.4940900-05:00
5|1,5053385331195333E+106|2021-11-20-17:50:57.4940925-05:00
1092|4,931489034499591E+108|2021-11-20-17:50:57.4940950-05:00
907|6,144039222927376E+108|2021-11-20-17:50:57.4940975-05:00
827|8,403176026506514E+108|2021-11-20-17:50:57.4940999-05:00
355|5,410751189981523E+108|2021-11-20-17:50:57.4941023-05:00
88|2,0118849495142565E+108|2021-11-20-17:50:57.4941048-05:00
313|1,0733863452237993E+109|2021-11-20-17:50:57.4941073-05:00
500|2,5720120093222024E+109|2021-11-20-17:50:57.4941097-05:00
153|1,180553512278891E+109|2021-11-20-17:50:57.4941122-05:00
912|1,055553728625832E+110|2021-11-20-17:50:57.4941147-05:00
1799|3,1232584832201835E+110|2021-11-20-17:50:57.4941171-05:00
1186|3,088536321094334E+110|2021-11-20-17:50:57.4941196-05:00
1522|5,945302209998622E+110|2021-11-20-17:50:57.4941219-05:00
991|5,8066305750085084E+110|2021-11-20-17:50:57.4941244-05:00
322|2,83007322677004E+110|2021-11-20-17:50:57.4941268-05:00
553|7,29051472548369E+110|2021-11-20-17:50:57.4941292-05:00
1034|2,0447718515777946E+111|2021-11-20-17:50:57.4941316-05:00
891|2,64297638262449E+111|2021-11-20-17:50:57.4941340-05:00
1807|8,040165527613557E+111|2021-11-20-17:50:57.4941364-05:00
1750|1,1679819872709236E+112|2021-11-20-17:50:57.4941392-05:00
856|8,569650695176376E+111|2021-11-20-17:50:57.4941418-05:00
60|9,010146758947125E+110|2021-11-20-17:50:57.4941441-05:00
1454|3,2751883468772797E+112|2021-11-20-17:50:57.4941536-05:00
1470|4,966843400869602E+112|2021-11-20-17:50:57.4941570-05:00
376|1,9056460395173169E+112|2021-11-20-17:50:57.4941595-05:00
1312|9,974232462154466E+112|2021-11-20-17:50:57.4941620-05:00
1968|2,2442023039847547E+113|2021-11-20-17:50:57.4941644-05:00
897|1,5343364837456748E+113|2021-11-20-17:50:57.4941669-05:00
1839|4,718469554528922E+113|2021-11-20-17:50:57.4941693-05:00
1775|6,831389444770667E+113|2021-11-20-17:50:57.4941740-05:00
102|5,888465267886828E+112|2021-11-20-17:50:57.4941769-05:00
1617|1,4002424026725003E+114|2021-11-20-17:50:57.4941794-05:00
228|2,9615516494371993E+113|2021-11-20-17:50:57.4941818-05:00
1438|2,8017837315070343E+114|2021-11-20-17:50:57.4941841-05:00
1641|4,795960121769517E+114|2021-11-20-17:50:57.4941864-05:00
1358|5,953303332141685E+114|2021-11-20-17:50:57.4941888-05:00
1465|9,633567063609243E+114|2021-11-20-17:50:57.4941911-05:00
1892|1,8662159267251216E+115|2021-11-20-17:50:57.4941934-05:00
505|7,471768311280549E+114|2021-11-20-17:50:57.4941957-05:00
1627|3,610861497758451E+115|2021-11-20-17:50:57.4941980-05:00
27|8,988315344758283E+113|2021-11-20-17:50:57.4942004-05:00
148|7,390392616801255E+114|2021-11-20-17:50:57.4942027-05:00
1774|1,3287726184667662E+116|2021-11-20-17:50:57.4942051-05:00
29|3,2582643124748776E+114|2021-11-20-17:50:57.4942074-05:00
1850|3,1178218852130295E+116|2021-11-20-17:50:57.4942097-05:00
1532|3,872840374172725E+116|2021-11-20-17:50:57.4942120-05:00
1973|7,481508542665914E+116|2021-11-20-17:50:57.4942144-05:00
840|4,777851375448075E+116|2021-11-20-17:50:57.4942167-05:00
552|4,709596355798817E+116|2021-11-20-17:50:57.4942190-05:00
1350|1,7277051848718485E+117|2021-11-20-17:50:57.4942214-05:00
1200|2,3036069131624648E+117|2021-11-20-17:50:57.4942237-05:00
1421|4,0917817795048275E+117|2021-11-20-17:50:57.4942312-05:00
310|1,3389715182756826E+117|2021-11-20-17:50:57.4942341-05:00
1188|7,696926598604085E+117|2021-11-20-17:50:57.4942365-05:00
1040|1,0107075331500315E+118|2021-11-20-17:50:57.4942389-05:00
1945|2,8353261807357853E+118|2021-11-20-17:50:57.4942412-05:00
1638|3,581694820600424E+118|2021-11-20-17:50:57.4942436-05:00
1437|4,713274228207701E+118|2021-11-20-17:50:57.4942459-05:00
451|2,218879621003834E+118|2021-11-20-17:50:57.4942482-05:00
1043|7,69719992696341E+118|2021-11-20-17:50:57.4942505-05:00
120|1,3283758263215857E+118|2021-11-20-17:50:57.4942528-05:00
1416|2,3512252125892067E+119|2021-11-20-17:50:57.4942551-05:00
660|1,6438650850729623E+119|2021-11-20-17:50:57.4942574-05:00
377|1,4084934933466063E+119|2021-11-20-17:50:57.4942598-05:00
811|4,5449133545255884E+119|2021-11-20-17:50:57.4942621-05:00
182|1,529915346221314E+119|2021-11-20-17:50:57.4942645-05:00
958|1,2079606332527627E+120|2021-11-20-17:50:57.4942668-05:00
84|1,5887582441529028E+119|2021-11-20-17:50:57.4942692-05:00
1350|3,830042195725748E+120|2021-11-20-17:50:57.4942715-05:00
964|4,1024007518662454E+120|2021-11-20-17:50:57.4942738-05:00
1087|6,938759777923146E+120|2021-11-20-17:50:57.4942762-05:00
1142|1,0934770468797012E+121|2021-11-20-17:50:57.4942785-05:00
387|5,558348736546991E+120|2021-11-20-17:50:57.4942809-05:00
180|3,87791772317232E+120|2021-11-20-17:50:57.4942832-05:00
1724|5,571275128957566E+121|2021-11-20-17:50:57.4942856-05:00
709|3,4368045821614684E+121|2021-11-20-17:50:57.4942879-05:00
285|2,0722622833202083E+121|2021-11-20-17:50:57.4942902-05:00
1425|1,5541967124901561E+122|2021-11-20-17:50:57.4942926-05:00
1619|2,6486783973911187E+122|2021-11-20-17:50:57.4942949-05:00
844|2,071171618960566E+122|2021-11-20-17:50:57.4942973-05:00
1338|4,925167582054332E+122|2021-11-20-17:50:57.4943045-05:00
1128|6,2282388257368686E+122|2021-11-20-17:50:57.4943073-05:00
346|2,865652438437442E+122|2021-11-20-17:50:57.4943098-05:00
489|6,075017524837756E+122|2021-11-20-17:50:57.4943123-05:00
575|1,0715138272336534E+123|2021-11-20-17:50:57.4943147-05:00
681|1,903567607859438E+123|2021-11-20-17:50:57.4943172-05:00
1308|5,484287293128073E+123|2021-11-20-17:50:57.4943197-05:00
1040|6,540893101895866E+123|2021-11-20-17:50:57.4943221-05:00
399|3,764158193735266E+123|2021-11-20-17:50:57.4943310-05:00
1696|2,4000046227725605E+124|2021-11-20-17:50:57.4943341-05:00
1719|3,6488277829121736E+124|2021-11-20-17:50:57.4943367-05:00
28|8,91511151147826E+122|2021-11-20-17:50:57.4943391-05:00
1441|6,882147690021522E+124|2021-11-20-17:50:57.4943416-05:00
1462|1,0473664041788477E+125|2021-11-20-17:50:57.4943441-05:00
1508|1,6204807156310218E+125|2021-11-20-17:50:57.4943465-05:00
611|9,84861124586095E+124|2021-11-20-17:50:57.4943490-05:00
1487|3,595307264139583E+125|2021-11-20-17:50:57.4943516-05:00
1398|5,070181125017287E+125|2021-11-20-17:50:57.4943541-05:00
1218|6,626052156943192E+125|2021-11-20-17:50:57.4943565-05:00
1668|1,3611151475100056E+126|2021-11-20-17:50:57.4943590-05:00
574|7,025900131931144E+125|2021-11-20-17:50:57.4943615-05:00
1890|3,470109211502577E+126|2021-11-20-17:50:57.4943639-05:00
1490|4,1035418453482853E+126|2021-11-20-17:50:57.4943664-05:00
1588|6,560158842697729E+126|2021-11-20-17:50:57.4943688-05:00
264|1,6359086282797862E+126|2021-11-20-17:50:57.4943712-05:00
59|5,4840118788924654E+125|2021-11-20-17:50:57.4943737-05:00
1035|1,4430387189797545E+127|2021-11-20-17:50:57.4943762-05:00
130|2,7187686009763494E+126|2021-11-20-17:50:57.4943786-05:00
1463|4,589490534494306E+127|2021-11-20-17:50:57.4943811-05:00
332|1,5622462653302562E+127|2021-11-20-17:50:57.4943835-05:00
1660|1,171684698997692E+128|2021-11-20-17:50:57.4943860-05:00
213|2,255140128492546E+127|2021-11-20-17:50:57.4943885-05:00
1817|2,885626488359828E+128|2021-11-20-17:50:57.4943909-05:00
1607|3,828179774458649E+128|2021-11-20-17:50:57.4943934-05:00
1704|6,088878346929873E+128|2021-11-20-17:50:57.4943958-05:00
992|5,317048697319045E+128|2021-11-20-17:50:57.4943983-05:00
1070|8,602684636287366E+128|2021-11-20-17:50:57.4944007-05:00
172|2,074292183329103E+128|2021-11-20-17:50:57.4944079-05:00
1801|3,257965310036961E+129|2021-11-20-17:50:57.4944109-05:00
131|3,554637331606123E+128|2021-11-20-17:50:57.4944133-05:00
874|3,557350795218036E+129|2021-11-20-17:50:57.4944159-05:00
1918|1,1709952217210856E+130|2021-11-20-17:50:57.4944183-05:00
1685|1,5431128377998146E+130|2021-11-20-17:50:57.4944207-05:00
1654|2,2720848371402613E+130|2021-11-20-17:50:57.4944230-05:00
1244|2,5633073192888316E+130|2021-11-20-17:50:57.4944255-05:00
1060|3,276252924171416E+130|2021-11-20-17:50:57.4944279-05:00
1700|7,881551845884068E+130|2021-11-20-17:50:57.4944302-05:00
924|6,425782857879599E+130|2021-11-20-17:50:57.4944326-05:00
672|7,009944935868654E+130|2021-11-20-17:50:57.4944350-05:00
1114|1,743097914856625E+131|2021-11-20-17:50:57.4944373-05:00
1222|2,868131488269473E+131|2021-11-20-17:50:57.4944397-05:00
887|3,122789644142827E+131|2021-11-20-17:50:57.4944421-05:00
208|1,0984333359329899E+131|2021-11-20-17:50:57.4944444-05:00
1951|1,5454640180807186E+132|2021-11-20-17:50:57.4944468-05:00
271|3,2200467624285606E+131|2021-11-20-17:50:57.4944510-05:00
1448|2,5807902464925582E+132|2021-11-20-17:50:57.4944539-05:00
1637|4,376471305429888E+132|2021-11-20-17:50:57.4944564-05:00
758|3,039736025823935E+132|2021-11-20-17:50:57.4944588-05:00
226|1,3594597793592534E+132|2021-11-20-17:50:57.4944613-05:00
517|4,6648719420048714E+132|2021-11-20-17:50:57.4944637-05:00
1645|2,2264161541386887E+133|2021-11-20-17:50:57.4944662-05:00
1178|2,3915363795520137E+133|2021-11-20-17:50:57.4944687-05:00
1576|4,79931409275124E+133|2021-11-20-17:50:57.4944711-05:00
68|3,106155060029356E+132|2021-11-20-17:50:57.4944734-05:00
36|2,4666525476703708E+132|2021-11-20-17:50:57.4944757-05:00
1506|1,547824473663158E+134|2021-11-20-17:50:57.4944780-05:00
211|3,2528980472403016E+133|2021-11-20-17:50:57.4944849-05:00
1834|4,241100724150745E+134|2021-11-20-17:50:57.4944879-05:00
1757|6,094558865048683E+134|2021-11-20-17:50:57.4944903-05:00
516|2,6847971323549693E+134|2021-11-20-17:50:57.4944927-05:00
1540|1,2019149952984455E+135|2021-11-20-17:50:57.4944951-05:00
1315|1,53946579754947E+135|2021-11-20-17:50:57.4944976-05:00
1596|2,80264723903683E+135|2021-11-20-17:50:57.4945000-05:00
1088|2,8658648459323976E+135|2021-11-20-17:50:57.4945025-05:00
795|3,1411248426235146E+135|2021-11-20-17:50:57.4945049-05:00
655|3,8819561734309474E+135|2021-11-20-17:50:57.4945074-05:00
205|1,8224450737862846E+135|2021-11-20-17:50:57.4945098-05:00
1836|2,448299382052404E+136|2021-11-20-17:50:57.4945122-05:00
344|6,880841400539435E+135|2021-11-20-17:50:57.4945146-05:00
1203|3,6094413683934334E+136|2021-11-20-17:50:57.4945170-05:00
359|1,6156975701412004E+136|2021-11-20-17:50:57.4945195-05:00
111|7,493416307200831E+135|2021-11-20-17:50:57.4945219-05:00
1457|1,4753929134583257E+137|2021-11-20-17:50:57.4945244-05:00
350|5,316275082811401E+136|2021-11-20-17:50:57.4945268-05:00
1109|2,526749600073361E+137|2021-11-20-17:50:57.4945292-05:00
774|2,6452265876331584E+137|2021-11-20-17:50:57.4945316-05:00
6|3,0758448693408814E+135|2021-11-20-17:50:57.4945361-05:00
1866|1,4348816315475215E+138|2021-11-20-17:50:57.4945390-05:00
1336|1,540998279539782E+138|2021-11-20-17:50:57.4945415-05:00
256|4,429216611850869E+137|2021-11-20-17:50:57.4945440-05:00
1354|3,5139605229176236E+138|2021-11-20-17:50:57.4945463-05:00
313|1,2184671089437403E+138|2021-11-20-17:50:57.4945486-05:00
1946|1,1363276329095137E+139|2021-11-20-17:50:57.4945509-05:00
1285|1,125524929307856E+139|2021-11-20-17:50:57.4945532-05:00
485|6,372135300167045E+138|2021-11-20-17:50:57.4945555-05:00
1695|3,3404441238504556E+139|2021-11-20-17:50:57.4945605-05:00
342|1,0110016728821732E+139|2021-11-20-17:50:57.4945635-05:00
1618|7,174564503172616E+139|2021-11-20-17:50:57.4945659-05:00
1618|1,0761846754758922E+140|2021-11-20-17:50:57.4945683-05:00
1737|1,733003196509541E+140|2021-11-20-17:50:57.4945707-05:00
849|1,270569701067876E+140|2021-11-20-17:50:57.4945731-05:00
1865|4,186594509702454E+140|2021-11-20-17:50:57.4945755-05:00
1167|3,929562299857451E+140|2021-11-20-17:50:57.4945779-05:00
157|7,929836517707194E+139|2021-11-20-17:50:57.4945803-05:00
1573|1,1917483607344027E+141|2021-11-20-17:50:57.4945826-05:00
1906|2,1660575736425033E+141|2021-11-20-17:50:57.4945850-05:00
1290|2,199014378278197E+141|2021-11-20-17:50:57.4945874-05:00
1120|2,8638326786878848E+141|2021-11-20-17:50:57.4945898-05:00
1156|4,433826665039993E+141|2021-11-20-17:50:57.4945922-05:00
1615|9,291474996591162E+141|2021-11-20-17:50:57.4945947-05:00
1243|1,0726907201946887E+142|2021-11-20-17:50:57.4945971-05:00
1801|2,3313547712035004E+142|2021-11-20-17:50:57.4945994-05:00
414|8,038708011756657E+141|2021-11-20-17:50:57.4946018-05:00
1022|2,976652024643226E+142|2021-11-20-17:50:57.4946041-05:00
158|6,902803618791042E+141|2021-11-20-17:50:57.4946064-05:00
1534|1,005275387774569E+143|2021-11-20-17:50:57.4946087-05:00
1721|1,6917329944850389E+143|2021-11-20-17:50:57.4946181-05:00
1227|1,809200799738358E+143|2021-11-20-17:50:57.4946216-05:00
958|2,1188439683977343E+143|2021-11-20-17:50:57.4946241-05:00
1261|4,1835003822800785E+143|2021-11-20-17:50:57.4946267-05:00
1501|7,469588509677714E+143|2021-11-20-17:50:57.4946292-05:00
344|2,5678265629538307E+143|2021-11-20-17:50:57.4946317-05:00
499|5,587262158055065E+143|2021-11-20-17:50:57.4946341-05:00
1501|2,520986122016228E+144|2021-11-20-17:50:57.4946366-05:00
1161|2,924914944364598E+144|2021-11-20-17:50:57.4946390-05:00
1228|4,64056272826838E+144|2021-11-20-17:50:57.4946415-05:00
