Start |2021-11-20-17:51:17.4314694-05:00
1367|4,254217513862298E+74|2021-11-20-17:51:17.4369918-05:00
1330|6,208605662147246E+74|2021-11-20-17:51:17.4369939-05:00
1682|1,1777678259847746E+75|2021-11-20-17:51:17.4369960-05:00
69|7,247263376303458E+73|2021-11-20-17:51:17.4369982-05:00
643|1,0130413806441573E+75|2021-11-20-17:51:17.4370003-05:00
1356|3,20455080595679E+75|2021-11-20-17:51:17.4370025-05:00
1311|4,647307640054592E+75|2021-11-20-17:51:17.4370046-05:00
1445|7,683477734415201E+75|2021-11-20-17:51:17.4370067-05:00
1633|1,3024691149100371E+76|2021-11-20-17:51:17.4370088-05:00
1215|1,4536129589243985E+76|2021-11-20-17:51:17.4370110-05:00
169|3,0328467908422634E+75|2021-11-20-17:51:17.4370131-05:00
1808|4,866911536546875E+76|2021-11-20-17:51:17.4370153-05:00
1258|5,079569728685814E+76|2021-11-20-17:51:17.4370226-05:00
901|5,457105316628678E+76|2021-11-20-17:51:17.4370255-05:00
302|2,743694459969802E+76|2021-11-20-17:51:17.4370278-05:00
1025|1,396831202716414E+77|2021-11-20-17:51:17.4370301-05:00
1510|3,0866562674660273E+77|2021-11-20-17:51:17.4370322-05:00
1429|4,381620999545317E+77|2021-11-20-17:51:17.4370344-05:00
1540|7,082956269383962E+77|2021-11-20-17:51:17.4370366-05:00
1072|7,39571018257754E+77|2021-11-20-17:51:17.4370387-05:00
494|5,112146684039139E+77|2021-11-20-17:51:17.4370409-05:00
728|1,1300534775244414E+78|2021-11-20-17:51:17.4370430-05:00
307|7,148209153846226E+77|2021-11-20-17:51:17.4370451-05:00
858|2,9966596680782063E+78|2021-11-20-17:51:17.4370472-05:00
1667|8,733272144556592E+78|2021-11-20-17:51:17.4370588-05:00
1933|1,5190235502784542E+79|2021-11-20-17:51:17.4370620-05:00
86|1,0137301499530296E+78|2021-11-20-17:51:17.4370644-05:00
1709|3,02174097605185E+79|2021-11-20-17:51:17.4370667-05:00
1353|3,588427917435477E+79|2021-11-20-17:51:17.4370689-05:00
229|9,110310344708693E+78|2021-11-20-17:51:17.4370711-05:00
531|3,168717113345185E+79|2021-11-20-17:51:17.4370733-05:00
83|7,429477977617243E+78|2021-11-20-17:51:17.4370756-05:00
1012|1,3587888638581899E+80|2021-11-20-17:51:17.4370777-05:00
140|2,8196211601800382E+79|2021-11-20-17:51:17.4370799-05:00
1676|5,063233997637582E+80|2021-11-20-17:51:17.4370820-05:00
1084|4,912182864056509E+80|2021-11-20-17:51:17.4370842-05:00
1103|7,497423015296582E+80|2021-11-20-17:51:17.4370863-05:00
334|3,405447806585302E+80|2021-11-20-17:51:17.4370885-05:00
1671|2,5556152476664843E+81|2021-11-20-17:51:17.4370906-05:00
1978|4,537708222517331E+81|2021-11-20-17:51:17.4370927-05:00
434|1,4934519984119223E+81|2021-11-20-17:51:17.4370948-05:00
1591|8,212265424447125E+81|2021-11-20-17:51:17.4370970-05:00
65|5,032657943957226E+80|2021-11-20-17:51:17.4370991-05:00
1884|2,1880448230189417E+82|2021-11-20-17:51:17.4371013-05:00
415|7,22960670026163E+81|2021-11-20-17:51:17.4371034-05:00
451|1,1785129958378296E+82|2021-11-20-17:51:17.4371056-05:00
1576|6,177394062440419E+82|2021-11-20-17:51:17.4371077-05:00
502|2,9515087113056067E+82|2021-11-20-17:51:17.4371098-05:00
1030|9,083826611488372E+82|2021-11-20-17:51:17.4371119-05:00
880|1,1641408861324904E+83|2021-11-20-17:51:17.4371140-05:00
756|1,5001542782661864E+83|2021-11-20-17:51:17.4371161-05:00
8|2,381197267089185E+81|2021-11-20-17:51:17.4371183-05:00
1511|6,746229507322047E+83|2021-11-20-17:51:17.4371204-05:00
1117|7,480680039389867E+83|2021-11-20-17:51:17.4371277-05:00
1242|1,2476729555401363E+84|2021-11-20-17:51:17.4371306-05:00
640|9,643848931711199E+83|2021-11-20-17:51:17.4371330-05:00
1023|2,3122634665173176E+84|2021-11-20-17:51:17.4371353-05:00
825|2,7970929030451425E+84|2021-11-20-17:51:17.4371375-05:00
402|2,0444206309529952E+84|2021-11-20-17:51:17.4371397-05:00
709|5,408560549797289E+84|2021-11-20-17:51:17.4371419-05:00
1271|1,454361168996972E+85|2021-11-20-17:51:17.4371441-05:00
1601|2,7479530663620993E+85|2021-11-20-17:51:17.4371462-05:00
92|2,3686291265332276E+84|2021-11-20-17:51:17.4371483-05:00
1405|5,425962917574757E+85|2021-11-20-17:51:17.4371505-05:00
684|3,962304593189823E+85|2021-11-20-17:51:17.4371526-05:00
87|7,559660079112162E+84|2021-11-20-17:51:17.4371548-05:00
797|1,038801566043516E+86|2021-11-20-17:51:17.4371569-05:00
1119|2,1877395591016834E+86|2021-11-20-17:51:17.4371591-05:00
1224|3,589535147909465E+86|2021-11-20-17:51:17.4371612-05:00
1217|5,353510140938503E+86|2021-11-20-17:51:17.4371633-05:00
1921|1,2675545991055297E+87|2021-11-20-17:51:17.4371655-05:00
1177|1,1649493205209852E+87|2021-11-20-17:51:17.4371677-05:00
1758|2,610001153962479E+87|2021-11-20-17:51:17.4371699-05:00
1562|3,478516896322007E+87|2021-11-20-17:51:17.4371721-05:00
638|2,131204013943765E+87|2021-11-20-17:51:17.4371744-05:00
903|4,524632973176849E+87|2021-11-20-17:51:17.4371766-05:00
663|4,983109071787792E+87|2021-11-20-17:51:17.4371787-05:00
423|4,768903025715466E+87|2021-11-20-17:51:17.4371809-05:00
444|7,508485614956266E+87|2021-11-20-17:51:17.4371830-05:00
1216|3,0845670634414932E+88|2021-11-20-17:51:17.4371850-05:00
358|1,36218134298362E+88|2021-11-20-17:51:17.4371871-05:00
1583|9,034915080767054E+88|2021-11-20-17:51:17.4371892-05:00
680|5,821613002136699E+88|2021-11-20-17:51:17.4371914-05:00
473|6,074168272082335E+88|2021-11-20-17:51:17.4371991-05:00
1473|2,8373942488722875E+89|2021-11-20-17:51:17.4372017-05:00
524|1,514047440335111E+89|2021-11-20-17:51:17.4372040-05:00
572|2,4791082133731394E+89|2021-11-20-17:51:17.4372063-05:00
1894|1,2313193066771134E+90|2021-11-20-17:51:17.4372107-05:00
897|8,747307957413179E+89|2021-11-20-17:51:17.4372134-05:00
1037|1,516882667531349E+90|2021-11-20-17:51:17.4372157-05:00
62|1,360367291035829E+89|2021-11-20-17:51:17.4372179-05:00
279|9,182479214491844E+89|2021-11-20-17:51:17.4372202-05:00
1931|9,532993206012769E+90|2021-11-20-17:51:17.4372223-05:00
962|7,123826616404157E+90|2021-11-20-17:51:17.4372245-05:00
707|7,853241295942421E+90|2021-11-20-17:51:17.4372266-05:00
832|1,3862581523813496E+91|2021-11-20-17:51:17.4372287-05:00
1499|3,746395980323875E+91|2021-11-20-17:51:17.4372308-05:00
660|2,4742708609210387E+91|2021-11-20-17:51:17.4372329-05:00
1200|6,74801143887556E+91|2021-11-20-17:51:17.4372350-05:00
329|2,775119704237574E+91|2021-11-20-17:51:17.4372372-05:00
1654|2,092727047481283E+92|2021-11-20-17:51:17.4372393-05:00
457|8,673303452529742E+91|2021-11-20-17:51:17.4372415-05:00
1277|3,635385725015475E+92|2021-11-20-17:51:17.4372436-05:00
1812|7,737649491458153E+92|2021-11-20-17:51:17.4372457-05:00
958|6,136314745709363E+92|2021-11-20-17:51:17.4372478-05:00
1578|1,5161437372749544E+93|2021-11-20-17:51:17.4372499-05:00
250|3,6030031779347775E+92|2021-11-20-17:51:17.4372520-05:00
1948|4,211190114370167E+93|2021-11-20-17:51:17.4372542-05:00
479|1,5532546700076828E+93|2021-11-20-17:51:17.4372562-05:00
340|1,6537784586720628E+93|2021-11-20-17:51:17.4372583-05:00
1976|1,441705691618822E+94|2021-11-20-17:51:17.4372604-05:00
601|6,577417413939109E+93|2021-11-20-17:51:17.4372625-05:00
381|6,254565810426291E+93|2021-11-20-17:51:17.4372702-05:00
1185|2,9179765690374623E+94|2021-11-20-17:51:17.4372728-05:00
352|1,3001617117736541E+94|2021-11-20-17:51:17.4372750-05:00
1688|9,352299585826399E+94|2021-11-20-17:51:17.4372772-05:00
921|7,654148031883394E+94|2021-11-20-17:51:17.4372793-05:00
1619|2,0182517367458005E+95|2021-11-20-17:51:17.4372814-05:00
1932|3,612658142735843E+95|2021-11-20-17:51:17.4372836-05:00
161|4,5158226784198045E+94|2021-11-20-17:51:17.4372857-05:00
1514|6,369834349497748E+95|2021-11-20-17:51:17.4372903-05:00
902|5,692460947734777E+95|2021-11-20-17:51:17.4372930-05:00
223|2,1110068592209348E+95|2021-11-20-17:51:17.4372952-05:00
188|2,6695243690596575E+95|2021-11-20-17:51:17.4372974-05:00
1156|2,462210242526301E+96|2021-11-20-17:51:17.4372996-05:00
1642|5,246041373133459E+96|2021-11-20-17:51:17.4373018-05:00
1246|5,971285826057513E+96|2021-11-20-17:51:17.4373039-05:00
796|5,722082886286253E+96|2021-11-20-17:51:17.4373060-05:00
856|9,230093499989382E+96|2021-11-20-17:51:17.4373081-05:00
1805|2,919448382152015E+97|2021-11-20-17:51:17.4373101-05:00
1404|3,4062926829984177E+97|2021-11-20-17:51:17.4373122-05:00
4|1,4556806337600076E+95|2021-11-20-17:51:17.4373144-05:00
1222|6,6706565042052346E+97|2021-11-20-17:51:17.4373164-05:00
115|9,41643409963505E+96|2021-11-20-17:51:17.4373186-05:00
1562|1,9184960952560802E+98|2021-11-20-17:51:17.4373206-05:00
1900|3,5004570239947685E+98|2021-11-20-17:51:17.4373228-05:00
306|8,456367231650519E+97|2021-11-20-17:51:17.4373249-05:00
868|3,5981013515062013E+98|2021-11-20-17:51:17.4373271-05:00
1514|9,413926462293299E+98|2021-11-20-17:51:17.4373292-05:00
1894|1,766510243023465E+99|2021-11-20-17:51:17.4373313-05:00
274|3,833345881112165E+98|2021-11-20-17:51:17.4373334-05:00
623|1,307394790474204E+99|2021-11-20-17:51:17.4373405-05:00
1415|4,454166039777686E+99|2021-11-20-17:51:17.4373433-05:00
558|2,634725777592878E+99|2021-11-20-17:51:17.4373457-05:00
1060|7,507551946904438E+99|2021-11-20-17:51:17.4373479-05:00
1461|1,5521509520416108E+100|2021-11-20-17:51:17.4373501-05:00
1897|3,023029112959893E+100|2021-11-20-17:51:17.4373523-05:00
746|1,783220652294212E+100|2021-11-20-17:51:17.4373545-05:00
611|2,19077979601561E+100|2021-11-20-17:51:17.4373566-05:00
1019|5,48053505435329E+100|2021-11-20-17:51:17.4373587-05:00
1911|1,541703016025879E+101|2021-11-20-17:51:17.4373608-05:00
1879|2,2738304294447618E+101|2021-11-20-17:51:17.4373629-05:00
727|1,3196445360880855E+101|2021-11-20-17:51:17.4373650-05:00
1040|2,83169941719039E+101|2021-11-20-17:51:17.4373745-05:00
814|3,3245240272975637E+101|2021-11-20-17:51:17.4373818-05:00
752|4,606957128736673E+101|2021-11-20-17:51:17.4373862-05:00
235|2,1595111540953155E+101|2021-11-20-17:51:17.4373909-05:00
1090|1,5024683987003576E+102|2021-11-20-17:51:17.4373948-05:00
656|1,3563567929551853E+102|2021-11-20-17:51:17.4373988-05:00
1315|4,0783746556464987E+102|2021-11-20-17:51:17.4374030-05:00
333|1,54916208402694E+102|2021-11-20-17:51:17.4374076-05:00
1454|1,0146313829617887E+103|2021-11-20-17:51:17.4374117-05:00
1093|1,1440771336766523E+103|2021-11-20-17:51:17.4374163-05:00
673|1,0566750836656728E+103|2021-11-20-17:51:17.4374187-05:00
935|2,202060631264645E+103|2021-11-20-17:51:17.4374209-05:00
1972|6,966519088000878E+103|2021-11-20-17:51:17.4374231-05:00
1378|7,30212725907597E+103|2021-11-20-17:51:17.4374252-05:00
267|2,1222800923511803E+103|2021-11-20-17:51:17.4374274-05:00
1623|1,935090219037059E+104|2021-11-20-17:51:17.4374295-05:00
451|8,065856643121198E+103|2021-11-20-17:51:17.4374316-05:00
1382|3,7074325545876375E+104|2021-11-20-17:51:17.4374336-05:00
53|2,132712648984929E+103|2021-11-20-17:51:17.4374357-05:00
105|6,337778155002383E+103|2021-11-20-17:51:17.4374378-05:00
38|3,4405081412870083E+103|2021-11-20-17:51:17.4374399-05:00
1886|2,561367771500249E+105|2021-11-20-17:51:17.4374419-05:00
892|1,817131536727112E+105|2021-11-20-17:51:17.4374440-05:00
1487|4,5438474133069767E+105|2021-11-20-17:51:17.4374461-05:00
1664|7,627063311105726E+105|2021-11-20-17:51:17.4374482-05:00
1128|7,755403318744523E+105|2021-11-20-17:51:17.4374503-05:00
1695|1,748059657615953E+106|2021-11-20-17:51:17.4374524-05:00
1745|2,6994372588848124E+106|2021-11-20-17:51:17.4374545-05:00
500|1,1602165869132432E+106|2021-11-20-17:51:17.4374565-05:00
185|6,4392020573685E+105|2021-11-20-17:51:17.4374651-05:00
1836|9,585709441077215E+106|2021-11-20-17:51:17.4374682-05:00
1894|1,4832788955392357E+107|2021-11-20-17:51:17.4374706-05:00
1524|1,79027220443648E+107|2021-11-20-17:51:17.4374730-05:00
1277|2,2501748081352214E+107|2021-11-20-17:51:17.4374753-05:00
183|4,83690669407297E+106|2021-11-20-17:51:17.4374775-05:00
1301|5,15804558113847E+107|2021-11-20-17:51:17.4374798-05:00
811|4,8230303224096454E+107|2021-11-20-17:51:17.4374820-05:00
1665|1,4852673526779398E+108|2021-11-20-17:51:17.4374842-05:00
1216|1,6271036944652024E+108|2021-11-20-17:51:17.4374864-05:00
212|4,255090253617881E+107|2021-11-20-17:51:17.4374885-05:00
199|5,991247361815742E+107|2021-11-20-17:51:17.4374906-05:00
1562|7,054016366198134E+108|2021-11-20-17:51:17.4374928-05:00
820|5,554699187211078E+108|2021-11-20-17:51:17.4374948-05:00
1529|1,5536222665693423E+109|2021-11-20-17:51:17.4374969-05:00
743|1,132447361734161E+109|2021-11-20-17:51:17.4374990-05:00
1622|3,7082697592183226E+109|2021-11-20-17:51:17.4375011-05:00
1088|3,7311320881900755E+109|2021-11-20-17:51:17.4375033-05:00
83|4,2695399354748564E+108|2021-11-20-17:51:17.4375054-05:00
1631|1,2584854761613538E+110|2021-11-20-17:51:17.4375076-05:00
1123|1,2997662689109752E+110|2021-11-20-17:51:17.4375097-05:00
160|2,7777729700679786E+109|2021-11-20-17:51:17.4375118-05:00
1637|4,2630134550012015E+110|2021-11-20-17:51:17.4375139-05:00
1858|7,257799938355741E+110|2021-11-20-17:51:17.4375160-05:00
1775|1,0400372624258428E+111|2021-11-20-17:51:17.4375180-05:00
690|6,064442628792943E+110|2021-11-20-17:51:17.4375201-05:00
1153|1,5200657284778833E+111|2021-11-20-17:51:17.4375221-05:00
1921|3,7988459641014925E+111|2021-11-20-17:51:17.4375242-05:00
1265|3,752373876565634E+111|2021-11-20-17:51:17.4375263-05:00
570|2,536189458074005E+111|2021-11-20-17:51:17.4375287-05:00
1962|1,3094746623003154E+112|2021-11-20-17:51:17.4375309-05:00
961|9,620834483720208E+111|2021-11-20-17:51:17.4375330-05:00
1570|2,357655068591164E+112|2021-11-20-17:51:17.4375428-05:00
1832|4,126647215597782E+112|2021-11-20-17:51:17.4375460-05:00
1269|4,2877035889139625E+112|2021-11-20-17:51:17.4375483-05:00
1256|6,3656686851961435E+112|2021-11-20-17:51:17.4375506-05:00
779|5,9222005244042144E+112|2021-11-20-17:51:17.4375527-05:00
1410|1,607888845842736E+113|2021-11-20-17:51:17.4375550-05:00
696|1,1905219539431323E+113|2021-11-20-17:51:17.4375572-05:00
1195|3,066107187418196E+113|2021-11-20-17:51:17.4375594-05:00
965|3,7139666558894045E+113|2021-11-20-17:51:17.4375616-05:00
813|4,693453198815678E+113|2021-11-20-17:51:17.4375656-05:00
786|6,806373089057422E+113|2021-11-20-17:51:17.4375709-05:00
166|2,1562174289762065E+113|2021-11-20-17:51:17.4375733-05:00
1841|3,586984596456502E+114|2021-11-20-17:51:17.4375755-05:00
1905|5,567522262017629E+114|2021-11-20-17:51:17.4375776-05:00
476|2,086724879307395E+114|2021-11-20-17:51:17.4375798-05:00
1067|7,016393212881272E+114|2021-11-20-17:51:17.4375820-05:00
1362|1,343438737949057E+115|2021-11-20-17:51:17.4375841-05:00
744|1,1007912125926194E+115|2021-11-20-17:51:17.4375863-05:00
43|9,543149625298917E+113|2021-11-20-17:51:17.4375884-05:00
40|1,3316022732975236E+114|2021-11-20-17:51:17.4375906-05:00
1612|8,049535742083529E+115|2021-11-20-17:51:17.4375927-05:00
114|8,53889957752037E+114|2021-11-20-17:51:17.4375948-05:00
1377|1,5471137787165196E+116|2021-11-20-17:51:17.4375969-05:00
26|4,3818037305696633E+114|2021-11-20-17:51:17.4375991-05:00
200|5,055927381426534E+115|2021-11-20-17:51:17.4376013-05:00
37|1,4030198483458634E+115|2021-11-20-17:51:17.4376033-05:00
1749|9,948169113879385E+116|2021-11-20-17:51:17.4376054-05:00
587|5,008212066764321E+116|2021-11-20-17:51:17.4376074-05:00
1030|1,3181750669762994E+117|2021-11-20-17:51:17.4376096-05:00
1379|2,647228277709199E+117|2021-11-20-17:51:17.4376172-05:00
1546|4,4517203596864626E+117|2021-11-20-17:51:17.4376200-05:00
1095|4,729592943586685E+117|2021-11-20-17:51:17.4376224-05:00
1254|8,124533631859867E+117|2021-11-20-17:51:17.4376246-05:00
1251|1,2157645422795089E+118|2021-11-20-17:51:17.4376268-05:00
629|9,169255360837064E+117|2021-11-20-17:51:17.4376290-05:00
1729|3,7806778661893364E+118|2021-11-20-17:51:17.4376312-05:00
1550|5,083907483452982E+118|2021-11-20-17:51:17.4376334-05:00
273|1,3431355577251589E+118|2021-11-20-17:51:17.4376356-05:00
1963|1,448667637260707E+119|2021-11-20-17:51:17.4376379-05:00
212|2,346797293168135E+118|2021-11-20-17:51:17.4376401-05:00
392|6,509041548975769E+118|2021-11-20-17:51:17.4376423-05:00
887|2,209255046151087E+119|2021-11-20-17:51:17.4376445-05:00
667|2,4919500266901498E+119|2021-11-20-17:51:17.4376467-05:00
310|1,7372665103611987E+119|2021-11-20-17:51:17.4376489-05:00
1374|1,1550020251143327E+120|2021-11-20-17:51:17.4376511-05:00
1471|1,8548122040864448E+120|2021-11-20-17:51:17.4376533-05:00
18|3,40448195175622E+118|2021-11-20-17:51:17.4376556-05:00
1869|5,302480639860314E+120|2021-11-20-17:51:17.4376577-05:00
215|9,149545245344841E+119|2021-11-20-17:51:17.4376600-05:00
86|5,489727147206905E+119|2021-11-20-17:51:17.4376622-05:00
559|5,352483968526732E+120|2021-11-20-17:51:17.4376643-05:00
521|7,48294493989918E+120|2021-11-20-17:51:17.4376665-05:00
528|1,1375225321305471E+121|2021-11-20-17:51:17.4376687-05:00
1922|6,211131553280999E+121|2021-11-20-17:51:17.4376709-05:00
1349|6,539138760699325E+121|2021-11-20-17:51:17.4376731-05:00
1456|1,0586715384260432E+122|2021-11-20-17:51:17.4376754-05:00
456|4,973429479968499E+121|2021-11-20-17:51:17.4376776-05:00
1244|2,035179695092373E+122|2021-11-20-17:51:17.4376830-05:00
1057|2,5938725133190977E+122|2021-11-20-17:51:17.4376906-05:00
743|2,7349772148478093E+122|2021-11-20-17:51:17.4376934-05:00
1661|9,171192100663953E+122|2021-11-20-17:51:17.4376958-05:00
109|9,027633404326046E+121|2021-11-20-17:51:17.4376981-05:00
166|2,0622758877772345E+122|2021-11-20-17:51:17.4377004-05:00
1585|2,9536511585484184E+123|2021-11-20-17:51:17.4377026-05:00
1267|3,541586136795753E+123|2021-11-20-17:51:17.4377049-05:00
1690|7,085967527053855E+123|2021-11-20-17:51:17.4377070-05:00
911|5,729570784449168E+123|2021-11-20-17:51:17.4377092-05:00
591|5,575482437337198E+123|2021-11-20-17:51:17.4377190-05:00
1277|1,8070789524059903E+124|2021-11-20-17:51:17.4377220-05:00
746|1,5834936160863768E+124|2021-11-20-17:51:17.4377244-05:00
1516|4,826896089786086E+124|2021-11-20-17:51:17.4377266-05:00
1090|5,205788329023913E+124|2021-11-20-17:51:17.4377288-05:00
781|5,595028465551847E+124|2021-11-20-17:51:17.4377310-05:00
1830|1,9664984811702717E+125|2021-11-20-17:51:17.4377332-05:00
1648|2,656384833580826E+125|2021-11-20-17:51:17.4377354-05:00
725|1,7529238510431727E+125|2021-11-20-17:51:17.4377376-05:00
1447|5,247891336123043E+125|2021-11-20-17:51:17.4377399-05:00
1067|5,804595772954339E+125|2021-11-20-17:51:17.4377420-05:00
651|5,312265953411353E+125|2021-11-20-17:51:17.4377442-05:00
728|8,910897728302914E+125|2021-11-20-17:51:17.4377464-05:00
19|3,4884695777010035E+124|2021-11-20-17:51:17.4377486-05:00
1879|5,174869213026462E+126|2021-11-20-17:51:17.4377508-05:00
373|1,5408937332029298E+126|2021-11-20-17:51:17.4377530-05:00
944|5,84961267081863E+126|2021-11-20-17:51:17.4377553-05:00
820|7,621847018121731E+126|2021-11-20-17:51:17.4377575-05:00
1025|1,4290963158978245E+127|2021-11-20-17:51:17.4377597-05:00
568|1,1878927425804356E+127|2021-11-20-17:51:17.4377619-05:00
1332|4,17853820365442E+127|2021-11-20-17:51:17.4377641-05:00
1901|8,945271537327762E+127|2021-11-20-17:51:17.4377663-05:00
1172|8,272376308586115E+127|2021-11-20-17:51:17.4377685-05:00
1274|1,3488490721593913E+128|2021-11-20-17:51:17.4377708-05:00
307|4,875549432726842E+127|2021-11-20-17:51:17.4377730-05:00
1216|2,896743376317186E+128|2021-11-20-17:51:17.4377752-05:00
1221|4,362981491550103E+128|2021-11-20-17:51:17.4377773-05:00
551|2,9533203953858804E+128|2021-11-20-17:51:17.4377795-05:00
283|2,2752894879152566E+128|2021-11-20-17:51:17.4377817-05:00
722|8,707203234672166E+128|2021-11-20-17:51:17.4377894-05:00
1081|1,9555027763186864E+129|2021-11-20-17:51:17.4377922-05:00
1043|2,830142547225333E+129|2021-11-20-17:51:17.4377946-05:00
1683|6,850138888274548E+129|2021-11-20-17:51:17.4377972-05:00
560|3,418964151010469E+129|2021-11-20-17:51:17.4377995-05:00
1427|1,306837993792484E+130|2021-11-20-17:51:17.4378017-05:00
593|8,145987354438784E+129|2021-11-20-17:51:17.4378038-05:00
1468|3,024867479675245E+130|2021-11-20-17:51:17.4378060-05:00
570|1,7617586479034974E+130|2021-11-20-17:51:17.4378081-05:00
1469|6,810588036237468E+130|2021-11-20-17:51:17.4378103-05:00
1740|1,2100500186916128E+131|2021-11-20-17:51:17.4378124-05:00
697|7,270731577828053E+130|2021-11-20-17:51:17.4378146-05:00
274|4,2873323938125244E+130|2021-11-20-17:51:17.4378167-05:00
624|1,4645777812439863E+131|2021-11-20-17:51:17.4378189-05:00
10|3,5206196664518904E+129|2021-11-20-17:51:17.4378210-05:00
1388|7,329930145552836E+131|2021-11-20-17:51:17.4378254-05:00
593|4,697386789963435E+131|2021-11-20-17:51:17.4378281-05:00
329|3,909208062136518E+131|2021-11-20-17:51:17.4378305-05:00
724|1,2903951232462791E+132|2021-11-20-17:51:17.4378327-05:00
1781|4,761451065956402E+132|2021-11-20-17:51:17.4378350-05:00
1735|6,957707130348981E+132|2021-11-20-17:51:17.4378372-05:00
1221|7,344691993794905E+132|2021-11-20-17:51:17.4378394-05:00
765|6,902566800065235E+132|2021-11-20-17:51:17.4378416-05:00
242|3,2753356188544844E+132|2021-11-20-17:51:17.4378438-05:00
1123|2,279877210727429E+133|2021-11-20-17:51:17.4378460-05:00
1579|4,808449842927797E+133|2021-11-20-17:51:17.4378482-05:00
689|3,147265935823862E+133|2021-11-20-17:51:17.4378504-05:00
105|7,194403264038582E+132|2021-11-20-17:51:17.4378525-05:00
1471|1,511852457342965E+134|2021-11-20-17:51:17.4378547-05:00
1210|1,865405989175718E+134|2021-11-20-17:51:17.4378621-05:00
1873|4,331287707924943E+134|2021-11-20-17:51:17.4378651-05:00
1559|5,4077502963067144E+134|2021-11-20-17:51:17.4378673-05:00
1280|6,6599618787100016E+134|2021-11-20-17:51:17.4378696-05:00
1365|1,065333745832713E+135|2021-11-20-17:51:17.4378718-05:00
3|3,5120892719759773E+132|2021-11-20-17:51:17.4378740-05:00
367|6,4446838140759184E+134|2021-11-20-17:51:17.4378762-05:00
24|6,321760689556759E+133|2021-11-20-17:51:17.4378783-05:00
967|3,8207141167508665E+135|2021-11-20-17:51:17.4378804-05:00
168|9,956773086051895E+134|2021-11-20-17:51:17.4378825-05:00
592|5,262865774056002E+135|2021-11-20-17:51:17.4378846-05:00
1287|1,7162098609484987E+136|2021-11-20-17:51:17.4378867-05:00
904|1,8082211122347816E+136|2021-11-20-17:51:17.4378889-05:00
375|1,1251375836637884E+136|2021-11-20-17:51:17.4378910-05:00
1351|6,080243502119113E+136|2021-11-20-17:51:17.4378932-05:00
1285|8,67481077004781E+136|2021-11-20-17:51:17.4378953-05:00
1870|1,893606553306156E+137|2021-11-20-17:51:17.4378974-05:00
1058|1,607034010746989E+137|2021-11-20-17:51:17.4378995-05:00
1278|2,9117998096427012E+137|2021-11-20-17:51:17.4379039-05:00
1163|3,974675092270495E+137|2021-11-20-17:51:17.4379066-05:00
1885|9,663279297845937E+137|2021-11-20-17:51:17.4379089-05:00
1713|1,3172305652952328E+138|2021-11-20-17:51:17.4379111-05:00
887|1,0231028996645109E+138|2021-11-20-17:51:17.4379134-05:00
498|8,616210440241145E+137|2021-11-20-17:51:17.4379156-05:00
769|1,9957427194413978E+138|2021-11-20-17:51:17.4379178-05:00
547|2,1293977910294757E+138|2021-11-20-17:51:17.4379199-05:00
1501|8,764788165453134E+138|2021-11-20-17:51:17.4379221-05:00
316|2,7678278417220427E+138|2021-11-20-17:51:17.4379242-05:00
802|1,0537015486049422E+139|2021-11-20-17:51:17.4379264-05:00
561|1,1055983206372304E+139|2021-11-20-17:51:17.4379316-05:00
981|2,89997848274097E+139|2021-11-20-17:51:17.4379344-05:00
739|3,2768870011400267E+139|2021-11-20-17:51:17.4379368-05:00
488|3,245847476095398E+139|2021-11-20-17:51:17.4379391-05:00
1997|1,992404941525362E+140|2021-11-20-17:51:17.4379413-05:00
1360|2,0353059993549017E+140|2021-11-20-17:51:17.4379435-05:00
1595|3,5804923554827954E+140|2021-11-20-17:51:17.4379457-05:00
181|6,094693884097674E+139|2021-11-20-17:51:17.4379480-05:00
1416|7,1520054197919665E+140|2021-11-20-17:51:17.4379501-05:00
909|6,886835727320865E+140|2021-11-20-17:51:17.4379522-05:00
621|7,0573019581951445E+140|2021-11-20-17:51:17.4379544-05:00
1642|2,7990555109556585E+141|2021-11-20-17:51:17.4379565-05:00
1365|3,4902960771508595E+141|2021-11-20-17:51:17.4379587-05:00
1625|6,232671566340822E+141|2021-11-20-17:51:17.4379608-05:00
161|9,262708820131128E+140|2021-11-20-17:51:17.4379628-05:00
132|1,1391405878173685E+141|2021-11-20-17:51:17.4379649-05:00
495|6,407665806472697E+141|2021-11-20-17:51:17.4379669-05:00
832|1,6155084699955408E+142|2021-11-20-17:51:17.4379690-05:00
846|2,46403876012541E+142|2021-11-20-17:51:17.4379711-05:00
1414|6,177572352512996E+142|2021-11-20-17:51:17.4379731-05:00
956|6,264949613510351E+142|2021-11-20-17:51:17.4379752-05:00
1252|1,2307087211477447E+143|2021-11-20-17:51:17.4379844-05:00
521|7,682099565311202E+142|2021-11-20-17:51:17.4379876-05:00
1411|3,1207607927027173E+143|2021-11-20-17:51:17.4379900-05:00
942|3,1251842665407086E+143|2021-11-20-17:51:17.4379923-05:00
1586|7,892583195435613E+143|2021-11-20-17:51:17.4379946-05:00
1496|1,1167059704008519E+144|2021-11-20-17:51:17.4379968-05:00
987|1,1051358216433565E+144|2021-11-20-17:51:17.4379990-05:00
1062|1,7836690616797032E+144|2021-11-20-17:51:17.4380013-05:00
512|1,2898849711582034E+144|2021-11-20-17:51:17.4380035-05:00
818|3,0911891789279603E+144|2021-11-20-17:51:17.4380057-05:00
502|2,8455567869593565E+144|2021-11-20-17:51:17.4380078-05:00
