Start |2021-11-20-17:47:46.5542870-05:00
623|2,908241599637394E+74|2021-11-20-17:47:46.5657291-05:00
117|8,192558599299561E+73|2021-11-20-17:47:46.5657394-05:00
1117|1,1732164045407193E+75|2021-11-20-17:47:46.5657460-05:00
1748|2,753960082995314E+75|2021-11-20-17:47:46.5657541-05:00
45|1,0634571258706162E+74|2021-11-20-17:47:46.5657640-05:00
1353|4,7961916376764785E+75|2021-11-20-17:47:46.5657746-05:00
312|1,6589931163581612E+75|2021-11-20-17:47:46.5657837-05:00
167|1,3319800501529468E+75|2021-11-20-17:47:46.5657905-05:00
1451|1,735960825843047E+76|2021-11-20-17:47:46.5658006-05:00
1097|1,968658538197611E+76|2021-11-20-17:47:46.5658115-05:00
1356|3,650183652410156E+76|2021-11-20-17:47:46.5658213-05:00
1709|6,900623741116102E+76|2021-11-20-17:47:46.5658766-05:00
1757|1,0641658203459032E+77|2021-11-20-17:47:46.5658951-05:00
1779|1,6162359087040653E+77|2021-11-20-17:47:46.5659047-05:00
1593|2,1708801033436563E+77|2021-11-20-17:47:46.5659153-05:00
319|6,520816882924918E+76|2021-11-20-17:47:46.5659246-05:00
1477|4,5287993116364124E+77|2021-11-20-17:47:46.5659325-05:00
439|2,019102468999714E+77|2021-11-20-17:47:46.5659405-05:00
1057|7,292225431888489E+77|2021-11-20-17:47:46.5659502-05:00
1548|1,6019439406665158E+78|2021-11-20-17:47:46.5659612-05:00
1551|2,407572724780781E+78|2021-11-20-17:47:46.5659698-05:00
1314|3,059526654121805E+78|2021-11-20-17:47:46.5659776-05:00
1799|6,283205994024118E+78|2021-11-20-17:47:46.5659848-05:00
828|4,337822037008313E+78|2021-11-20-17:47:46.5660115-05:00
1465|1,1512516819234018E+79|2021-11-20-17:47:46.5660230-05:00
906|1,0679529254156335E+79|2021-11-20-17:47:46.5660290-05:00
555|9,81314360274299E+78|2021-11-20-17:47:46.5660387-05:00
1854|4,9171806052663515E+79|2021-11-20-17:47:46.5660498-05:00
80|3,182641168457186E+78|2021-11-20-17:47:46.5660603-05:00
423|2,5242322767326054E+79|2021-11-20-17:47:46.5660677-05:00
1656|1,4823151242089342E+80|2021-11-20-17:47:46.5660771-05:00
1043|1,400411842889419E+80|2021-11-20-17:47:46.5660875-05:00
564|1,1359045245296725E+80|2021-11-20-17:47:46.5660983-05:00
922|2,7853829032349945E+80|2021-11-20-17:47:46.5661086-05:00
298|1,3503971342147968E+80|2021-11-20-17:47:46.5661146-05:00
672|4,5677862794916616E+80|2021-11-20-17:47:46.5661243-05:00
480|4,89405672802678E+80|2021-11-20-17:47:46.5661353-05:00
120|1,8352712730100427E+80|2021-11-20-17:47:46.5661456-05:00
846|1,94079937120812E+81|2021-11-20-17:47:46.5661522-05:00
143|4,920821100758177E+80|2021-11-20-17:47:46.5661599-05:00
1005|5,187508957617449E+81|2021-11-20-17:47:46.5661698-05:00
293|2,268567350122257E+81|2021-11-20-17:47:46.5661808-05:00
110|1,2775208626968343E+81|2021-11-20-17:47:46.5661912-05:00
1474|2,5678169340206368E+82|2021-11-20-17:47:46.5661973-05:00
17|4,442288454377628E+80|2021-11-20-17:47:46.5662073-05:00
1904|7,463044603354415E+82|2021-11-20-17:47:46.5662181-05:00
1134|6,667352347849717E+82|2021-11-20-17:47:46.5662285-05:00
526|4,638925046255227E+82|2021-11-20-17:47:46.5662359-05:00
1699|2,2475856426580695E+83|2021-11-20-17:47:46.5662407-05:00
1881|3,732526716162297E+83|2021-11-20-17:47:46.5662449-05:00
1145|3,408088588521396E+83|2021-11-20-17:47:46.5662489-05:00
1971|8,800012150186468E+83|2021-11-20-17:47:46.5662529-05:00
547|3,6633231705875176E+83|2021-11-20-17:47:46.5662853-05:00
1093|1,0979923835792022E+84|2021-11-20-17:47:46.5663017-05:00
1431|2,1563043470748008E+84|2021-11-20-17:47:46.5663105-05:00
1308|2,956442438127714E+84|2021-11-20-17:47:46.5663151-05:00
318|1,0781521735374004E+84|2021-11-20-17:47:46.5663192-05:00
290|1,4748308034238024E+84|2021-11-20-17:47:46.5663237-05:00
283|2,158847158804842E+84|2021-11-20-17:47:46.5663282-05:00
1139|1,3033181522325342E+85|2021-11-20-17:47:46.5663322-05:00
798|1,3696855383866054E+85|2021-11-20-17:47:46.5663368-05:00
458|1,1791653695132806E+85|2021-11-20-17:47:46.5663413-05:00
87|3,3598489240498493E+84|2021-11-20-17:47:46.5663462-05:00
1028|5,955042575729734E+85|2021-11-20-17:47:46.5663507-05:00
1441|1,252123008505819E+86|2021-11-20-17:47:46.5663550-05:00
313|4,0796096633829426E+85|2021-11-20-17:47:46.5663594-05:00
1146|2,2405268406885873E+86|2021-11-20-17:47:46.5663647-05:00
836|2,451675967036203E+86|2021-11-20-17:47:46.5663694-05:00
1482|6,51922927598263E+86|2021-11-20-17:47:46.5663743-05:00
922|6,083734202890673E+86|2021-11-20-17:47:46.5663799-05:00
1838|1,8191816916886754E+87|2021-11-20-17:47:46.5663856-05:00
1357|2,0146595938151787E+87|2021-11-20-17:47:46.5663903-05:00
1593|3,54755276302238E+87|2021-11-20-17:47:46.5663951-05:00
915|3,0565073240729545E+87|2021-11-20-17:47:46.5664004-05:00
543|2,7207925851993678E+87|2021-11-20-17:47:46.5664062-05:00
1259|9,462646035265204E+87|2021-11-20-17:47:46.5664108-05:00
1205|1,3585172921955407E+88|2021-11-20-17:47:46.5664158-05:00
325|5,496076182118888E+87|2021-11-20-17:47:46.5664216-05:00
811|2,057223592476193E+88|2021-11-20-17:47:46.5664267-05:00
1560|5,9357622766883996E+88|2021-11-20-17:47:46.5664318-05:00
1771|1,0107918261553033E+89|2021-11-20-17:47:46.5664364-05:00
29|2,482746721499475E+87|2021-11-20-17:47:46.5664415-05:00
156|2,003319768382335E+88|2021-11-20-17:47:46.5665255-05:00
199|3,833275326039275E+88|2021-11-20-17:47:46.5665402-05:00
1277|3,68976828493881E+89|2021-11-20-17:47:46.5665449-05:00
1685|7,302967376807237E+89|2021-11-20-17:47:46.5665504-05:00
496|3,224574319492335E+89|2021-11-20-17:47:46.5665955-05:00
1470|1,4335053174356046E+90|2021-11-20-17:47:46.5666125-05:00
1490|2,1795131867133173E+90|2021-11-20-17:47:46.5666178-05:00
989|2,170005243281347E+90|2021-11-20-17:47:46.5666223-05:00
355|1,1683799717364176E+90|2021-11-20-17:47:46.5666269-05:00
191|9,429320053591088E+89|2021-11-20-17:47:46.5666312-05:00
1836|1,3595993417586313E+91|2021-11-20-17:47:46.5666353-05:00
1706|1,8949971217648897E+91|2021-11-20-17:47:46.5666394-05:00
1344|2,239340092308334E+91|2021-11-20-17:47:46.5666433-05:00
548|1,3695963957421505E+91|2021-11-20-17:47:46.5666472-05:00
207|7,760213154706894E+90|2021-11-20-17:47:46.5666513-05:00
1082|6,084456980719463E+91|2021-11-20-17:47:46.5666552-05:00
34|2,8679048615221128E+90|2021-11-20-17:47:46.5666591-05:00
1703|2,154724402575952E+92|2021-11-20-17:47:46.5666640-05:00
759|1,440489566842467E+92|2021-11-20-17:47:46.5666688-05:00
299|8,511983804069123E+91|2021-11-20-17:47:46.5666736-05:00
1044|4,458115932164631E+92|2021-11-20-17:47:46.5666787-05:00
778|4,983353728770234E+92|2021-11-20-17:47:46.5666839-05:00
43|4,131443644031878E+91|2021-11-20-17:47:46.5666893-05:00
1788|2,5768678728589526E+93|2021-11-20-17:47:46.5666946-05:00
378|8,171611207556075E+92|2021-11-20-17:47:46.5667002-05:00
1632|5,292091067750601E+93|2021-11-20-17:47:46.5667053-05:00
550|2,675229859616572E+93|2021-11-20-17:47:46.5667105-05:00
173|1,2622220883100008E+93|2021-11-20-17:47:46.5667156-05:00
104|1,1381887039095962E+93|2021-11-20-17:47:46.5667206-05:00
1992|3,2701036993094937E+94|2021-11-20-17:47:46.5667329-05:00
1478|3,639467821972464E+94|2021-11-20-17:47:46.5667375-05:00
723|2,6705026068532725E+94|2021-11-20-17:47:46.5667421-05:00
1368|7,579351797044144E+94|2021-11-20-17:47:46.5667470-05:00
769|6,3909227323760376E+94|2021-11-20-17:47:46.5667521-05:00
303|3,777209859382196E+94|2021-11-20-17:47:46.5667570-05:00
1888|3,5303822844126664E+95|2021-11-20-17:47:46.5667612-05:00
1750|4,9085029113258744E+95|2021-11-20-17:47:46.5667655-05:00
1755|7,383790808037349E+95|2021-11-20-17:47:46.5667738-05:00
1817|1,146696401555886E+96|2021-11-20-17:47:46.5667794-05:00
1675|1,5856217440336618E+96|2021-11-20-17:47:46.5667843-05:00
1345|1,9098458916942761E+96|2021-11-20-17:47:46.5667890-05:00
493|1,0500602504891578E+96|2021-11-20-17:47:46.5667934-05:00
567|1,8115136775680094E+96|2021-11-20-17:47:46.5667976-05:00
1648|7,8978162450584125E+96|2021-11-20-17:47:46.5668103-05:00
1521|1,0933778982464058E+97|2021-11-20-17:47:46.5668147-05:00
1886|2,0336397594602774E+97|2021-11-20-17:47:46.5668190-05:00
1570|2,5393539944480134E+97|2021-11-20-17:47:46.5668242-05:00
1995|4,840138107252025E+97|2021-11-20-17:47:46.5668296-05:00
1053|3,83207926837322E+97|2021-11-20-17:47:46.5668344-05:00
124|6,768914946984035E+96|2021-11-20-17:47:46.5668388-05:00
292|2,390955440950813E+97|2021-11-20-17:47:46.5668432-05:00
1107|1,3596512019516521E+98|2021-11-20-17:47:46.5668477-05:00
801|1,47571898748411E+98|2021-11-20-17:47:46.5668529-05:00
1472|4,0678995310423415E+98|2021-11-20-17:47:46.5668576-05:00
985|4,0830988839096875E+98|2021-11-20-17:47:46.5668619-05:00
1377|8,562071822046151E+98|2021-11-20-17:47:46.5668662-05:00
156|1,454992597210457E+98|2021-11-20-17:47:46.5668708-05:00
1489|2,0831576704292022E+99|2021-11-20-17:47:46.5668750-05:00
1307|2,742800948876059E+99|2021-11-20-17:47:46.5668884-05:00
864|2,7197169317087773E+99|2021-11-20-17:47:46.5668945-05:00
921|4,3487140522635134E+99|2021-11-20-17:47:46.5668996-05:00
1318|9,334861760396273E+99|2021-11-20-17:47:46.5669052-05:00
886|9,412770318335846E+99|2021-11-20-17:47:46.5669099-05:00
363|5,784710427013396E+99|2021-11-20-17:47:46.5669152-05:00
712|1,7019478611708834E+100|2021-11-20-17:47:46.5669208-05:00
1113|3,99073308177639E+100|2021-11-20-17:47:46.5669265-05:00
339|1,823259453803499E+100|2021-11-20-17:47:46.5669315-05:00
576|4,646891351286794E+100|2021-11-20-17:47:46.5669367-05:00
246|2,9769147719181023E+100|2021-11-20-17:47:46.5669422-05:00
318|5,7723103504265646E+100|2021-11-20-17:47:46.5669471-05:00
1331|3,62403069642347E+101|2021-11-20-17:47:46.5669646-05:00
279|1,1394867366290175E+101|2021-11-20-17:47:46.5669722-05:00
1886|1,1554150458507135E+102|2021-11-20-17:47:46.5669772-05:00
1083|9,952130127171177E+101|2021-11-20-17:47:46.5669822-05:00
954|1,3150044517065516E+102|2021-11-20-17:47:46.5669874-05:00
551|1,1392570013998583E+102|2021-11-20-17:47:46.5669931-05:00
212|6,575022258532758E+101|2021-11-20-17:47:46.5669981-05:00
395|1,83759466423616E+102|2021-11-20-17:47:46.5670035-05:00
267|1,8631814253837523E+102|2021-11-20-17:47:46.5670093-05:00
492|5,149917198251719E+102|2021-11-20-17:47:46.5670141-05:00
62|9,734599582061176E+101|2021-11-20-17:47:46.5670185-05:00
555|1,3071055083977306E+103|2021-11-20-17:47:46.5670233-05:00
1119|3,953110983505569E+103|2021-11-20-17:47:46.5670277-05:00
1979|1,0486872166699089E+104|2021-11-20-17:47:46.5670323-05:00
1701|1,3520593397338417E+104|2021-11-20-17:47:46.5670370-05:00
372|4,435326934576624E+103|2021-11-20-17:47:46.5670420-05:00
1921|3,435589936016812E+104|2021-11-20-17:47:46.5670469-05:00
1895|5,08363581110244E+104|2021-11-20-17:47:46.5670520-05:00
1783|7,174767270075713E+104|2021-11-20-17:47:46.5670566-05:00
925|5,583280755597337E+104|2021-11-20-17:47:46.5670608-05:00
1732|1,5681473949234469E+105|2021-11-20-17:47:46.5670652-05:00
261|3,5446287824049044E+104|2021-11-20-17:47:46.5670699-05:00
448|9,126400543203431E+104|2021-11-20-17:47:46.5670768-05:00
953|2,912095887613685E+105|2021-11-20-17:47:46.5670817-05:00
755|3,4605966345461674E+105|2021-11-20-17:47:46.5670926-05:00
27|1,856346539061189E+104|2021-11-20-17:47:46.5670983-05:00
1607|1,657304937928517E+106|2021-11-20-17:47:46.5671031-05:00
204|3,155789116404022E+105|2021-11-20-17:47:46.5671082-05:00
937|2,1742458838754176E+106|2021-11-20-17:47:46.5671127-05:00
408|1,4201051023818097E+106|2021-11-20-17:47:46.5671599-05:00
1547|8,076847769796543E+106|2021-11-20-17:47:46.5671687-05:00
995|7,792304651856069E+106|2021-11-20-17:47:46.5671744-05:00
1750|2,055758764936903E+107|2021-11-20-17:47:46.5671808-05:00
735|1,2951280219102489E+107|2021-11-20-17:47:46.5671859-05:00
792|2,093349782352892E+107|2021-11-20-17:47:46.5671905-05:00
13|5,154080903520377E+105|2021-11-20-17:47:46.5671946-05:00
1220|7,255360041109454E+107|2021-11-20-17:47:46.5671990-05:00
1717|1,531654080809623E+108|2021-11-20-17:47:46.5672033-05:00
518|6,931247645830385E+107|2021-11-20-17:47:46.5672076-05:00
435|8,730963492093293E+107|2021-11-20-17:47:46.5672119-05:00
1166|3,5104494592347515E+108|2021-11-20-17:47:46.5672166-05:00
1761|7,952703470470495E+108|2021-11-20-17:47:46.5672207-05:00
1222|8,277856593624314E+108|2021-11-20-17:47:46.5672249-05:00
816|8,291404640422389E+108|2021-11-20-17:47:46.5672292-05:00
802|1,222372522356389E+109|2021-11-20-17:47:46.5672334-05:00
367|8,39047473263332E+108|2021-11-20-17:47:46.5672376-05:00
200|6,858698691525874E+108|2021-11-20-17:47:46.5672419-05:00
906|4,660485760891831E+109|2021-11-20-17:47:46.5672460-05:00
662|5,108015850513895E+109|2021-11-20-17:47:46.5672503-05:00
340|3,9351783742629705E+109|2021-11-20-17:47:46.5672546-05:00
1192|2,069440862700644E+110|2021-11-20-17:47:46.5672588-05:00
443|1,1536438366313575E+110|2021-11-20-17:47:46.5672632-05:00
792|3,093744645413212E+110|2021-11-20-17:47:46.5672676-05:00
1320|7,734361613533029E+110|2021-11-20-17:47:46.5672716-05:00
585|5,141592663541843E+110|2021-11-20-17:47:46.5672759-05:00
1070|1,4106420897409672E+111|2021-11-20-17:47:46.5672802-05:00
1830|3,618890220877528E+111|2021-11-20-17:47:46.5672845-05:00
934|2,770527431393124E+111|2021-11-20-17:47:46.5672888-05:00
329|1,4638707573795574E+111|2021-11-20-17:47:46.5672940-05:00
928|6,193641623928098E+111|2021-11-20-17:47:46.5672987-05:00
944|9,450642822717873E+111|2021-11-20-17:47:46.5673032-05:00
8|1,2013529011929499E+110|2021-11-20-17:47:46.5673204-05:00
1457|3,28194595694649E+112|2021-11-20-17:47:46.5673262-05:00
1859|6,281198559331014E+112|2021-11-20-17:47:46.5673309-05:00
944|4,784387929000923E+112|2021-11-20-17:47:46.5673355-05:00
1067|8,111666186828365E+112|2021-11-20-17:47:46.5673397-05:00
804|9,168387461401132E+112|2021-11-20-17:47:46.5673441-05:00
384|6,568396987272454E+112|2021-11-20-17:47:46.5673484-05:00
1188|3,0481467269061228E+113|2021-11-20-17:47:46.5673527-05:00
1688|6,496555145224161E+113|2021-11-20-17:47:46.5673570-05:00
1151|6,644728944448764E+113|2021-11-20-17:47:46.5673950-05:00
204|1,7665395803660486E+113|2021-11-20-17:47:46.5674016-05:00
1378|1,7899202512826583E+114|2021-11-20-17:47:46.5674065-05:00
1349|2,6283770888755144E+114|2021-11-20-17:47:46.5674109-05:00
1758|5,13790243392493E+114|2021-11-20-17:47:46.5674155-05:00
1971|8,640619195619486E+114|2021-11-20-17:47:46.5674197-05:00
1038|6,825694615717675E+114|2021-11-20-17:47:46.5674242-05:00
1632|1,6097591926085616E+115|2021-11-20-17:47:46.5674286-05:00
152|2,248928283791373E+114|2021-11-20-17:47:46.5674335-05:00
389|8,633221405212277E+114|2021-11-20-17:47:46.5674379-05:00
1827|6,082093383286438E+115|2021-11-20-17:47:46.5674423-05:00
701|3,500449475930865E+115|2021-11-20-17:47:46.5674468-05:00
1542|1,1549985218014394E+116|2021-11-20-17:47:46.5674511-05:00
597|6,707530326025869E+115|2021-11-20-17:47:46.5674555-05:00
1216|2,0493358986048886E+116|2021-11-20-17:47:46.5674599-05:00
1105|2,7933998782381605E+116|2021-11-20-17:47:46.5674644-05:00
204|7,735568893582598E+115|2021-11-20-17:47:46.5674686-05:00
430|2,445804870765086E+116|2021-11-20-17:47:46.5674732-05:00
150|1,2797816184235914E+116|2021-11-20-17:47:46.5674776-05:00
1721|2,202504165307001E+117|2021-11-20-17:47:46.5674818-05:00
183|3,513000542572759E+116|2021-11-20-17:47:46.5675333-05:00
287|8,264189800970341E+116|2021-11-20-17:47:46.5675400-05:00
1389|5,999456254467494E+117|2021-11-20-17:47:46.5675447-05:00
1590|1,0301442164798396E+118|2021-11-20-17:47:46.5675492-05:00
1491|1,4490047422372085E+118|2021-11-20-17:47:46.5675538-05:00
1159|1,6895336984435862E+118|2021-11-20-17:47:46.5675596-05:00
304|6,647345698794438E+117|2021-11-20-17:47:46.5675649-05:00
1363|4,470558645126719E+118|2021-11-20-17:47:46.5675702-05:00
1872|9,21007239582966E+118|2021-11-20-17:47:46.5675756-05:00
1735|1,280406699259973E+119|2021-11-20-17:47:46.5675811-05:00
1562|1,7291025339285973E+119|2021-11-20-17:47:46.5675863-05:00
1815|3,0137526559670973E+119|2021-11-20-17:47:46.5675913-05:00
1718|4,279030630538408E+119|2021-11-20-17:47:46.5675963-05:00
973|3,6351834722181646E+119|2021-11-20-17:47:46.5676016-05:00
1189|6,663257680062792E+119|2021-11-20-17:47:46.5676073-05:00
988|8,30525473662999E+119|2021-11-20-17:47:46.5676128-05:00
1065|1,3428789920816203E+120|2021-11-20-17:47:46.5676176-05:00
1442|2,72736831912915E+120|2021-11-20-17:47:46.5676227-05:00
1562|4,431500673869347E+120|2021-11-20-17:47:46.5676273-05:00
614|2,612939897972899E+120|2021-11-20-17:47:46.5676318-05:00
32|2,042689171053732E+119|2021-11-20-17:47:46.5676363-05:00
199|1,9054459923735596E+120|2021-11-20-17:47:46.5676409-05:00
782|1,1231598738965755E+121|2021-11-20-17:47:46.5676455-05:00
1939|4,177379147350627E+121|2021-11-20-17:47:46.5676500-05:00
1100|3,5547579129079595E+121|2021-11-20-17:47:46.5676546-05:00
243|1,1779175084135923E+121|2021-11-20-17:47:46.5676591-05:00
465|3,381059514890866E+121|2021-11-20-17:47:46.5676638-05:00
860|9,379713492923048E+121|2021-11-20-17:47:46.5676682-05:00
644|1,0535817714143796E+122|2021-11-20-17:47:46.5676729-05:00
1839|4,512896454109575E+122|2021-11-20-17:47:46.5676868-05:00
864|3,1803772727166987E+122|2021-11-20-17:47:46.5676927-05:00
375|2,0705581202582676E+122|2021-11-20-17:47:46.5676973-05:00
235|1,9463246330427715E+122|2021-11-20-17:47:46.5677021-05:00
1466|1,821262922579172E+123|2021-11-20-17:47:46.5677068-05:00
1505|2,804570973889823E+123|2021-11-20-17:47:46.5677114-05:00
865|2,4178942449315917E+123|2021-11-20-17:47:46.5677159-05:00
815|3,417197357721238E+123|2021-11-20-17:47:46.5677204-05:00
1787|1,1239015358738377E+124|2021-11-20-17:47:46.5677249-05:00
1858|1,7528335649022867E+124|2021-11-20-17:47:46.5677414-05:00
600|8,490582391884058E+123|2021-11-20-17:47:46.5677472-05:00
1667|3,538450211817681E+124|2021-11-20-17:47:46.5677519-05:00
1675|5,333147064902173E+124|2021-11-20-17:47:46.5677569-05:00
1760|8,405676567965218E+124|2021-11-20-17:47:46.5677613-05:00
417|2,987358348444456E+124|2021-11-20-17:47:46.5677660-05:00
827|8,886853791955272E+124|2021-11-20-17:47:46.5677707-05:00
12|1,9342608011510867E+123|2021-11-20-17:47:46.5677753-05:00
983|2,376722959414398E+125|2021-11-20-17:47:46.5677799-05:00
569|2,063614492228066E+125|2021-11-20-17:47:46.5677844-05:00
1408|7,659672772558304E+125|2021-11-20-17:47:46.5677890-05:00
228|1,8605171081072017E+125|2021-11-20-17:47:46.5677935-05:00
40|4,896097652913689E+124|2021-11-20-17:47:46.5677980-05:00
761|1,397223867700244E+126|2021-11-20-17:47:46.5678024-05:00
868|2,3905196790351086E+126|2021-11-20-17:47:46.5678069-05:00
1536|6,34534255817614E+126|2021-11-20-17:47:46.5678119-05:00
1689|1,0466097246835451E+127|2021-11-20-17:47:46.5678164-05:00
1984|1,844115180969941E+127|2021-11-20-17:47:46.5678211-05:00
1504|2,0969374235222712E+127|2021-11-20-17:47:46.5678254-05:00
1449|3,0303813098574844E+127|2021-11-20-17:47:46.5678301-05:00
490|1,5371499397827822E+127|2021-11-20-17:47:46.5678350-05:00
1248|5,872540178108915E+127|2021-11-20-17:47:46.5678392-05:00
694|4,89848904279758E+127|2021-11-20-17:47:46.5678435-05:00
1444|1,5288367819451814E+128|2021-11-20-17:47:46.5678480-05:00
719|1,1418632059057327E+128|2021-11-20-17:47:46.5678529-05:00
34|8,099446940360553E+126|2021-11-20-17:47:46.5678573-05:00
872|3,1159048817622357E+128|2021-11-20-17:47:46.5678621-05:00
1187|6,362234681167042E+128|2021-11-20-17:47:46.5678664-05:00
1581|1,2711069542028342E+129|2021-11-20-17:47:46.5678712-05:00
252|3,0390792453426394E+128|2021-11-20-17:47:46.5678852-05:00
1467|2,6537674124509835E+129|2021-11-20-17:47:46.5678919-05:00
324|8,79162210259835E+128|2021-11-20-17:47:46.5678986-05:00
174|7,082140027093115E+128|2021-11-20-17:47:46.5679070-05:00
1277|7,796459322929231E+129|2021-11-20-17:47:46.5679121-05:00
1584|1,4506176469287276E+130|2021-11-20-17:47:46.5679170-05:00
962|1,3214906972968144E+130|2021-11-20-17:47:46.5679210-05:00
946|1,949267463060478E+130|2021-11-20-17:47:46.5679253-05:00
357|1,1034172584237694E+130|2021-11-20-17:47:46.5679296-05:00
438|2,0306586520571892E+130|2021-11-20-17:47:46.5679343-05:00
366|2,545277625523737E+130|2021-11-20-17:47:46.5679392-05:00
1113|1,1610221300032457E+131|2021-11-20-17:47:46.5679439-05:00
1089|1,7039799185627151E+131|2021-11-20-17:47:46.5679489-05:00
1259|2,954973440041953E+131|2021-11-20-17:47:46.5679548-05:00
1895|6,671574267926333E+131|2021-11-20-17:47:46.5679604-05:00
1451|7,66262870403254E+131|2021-11-20-17:47:46.5679650-05:00
416|3,2953000077989696E+131|2021-11-20-17:47:46.5679749-05:00
1799|2,1375882382320962E+132|2021-11-20-17:47:46.5679803-05:00
103|1,8357831173255077E+131|2021-11-20-17:47:46.5679854-05:00
1507|4,02892013273234E+132|2021-11-20-17:47:46.5679905-05:00
698|2,7991236754948636E+132|2021-11-20-17:47:46.5679985-05:00
1776|1,068318835461077E+133|2021-11-20-17:47:46.5680050-05:00
1521|1,372392693189441E+133|2021-11-20-17:47:46.5680101-05:00
1360|1,8406844800173962E+133|2021-11-20-17:47:46.5680149-05:00
1365|2,771177553555602E+133|2021-11-20-17:47:46.5680197-05:00
1298|3,9527345763902983E+133|2021-11-20-17:47:46.5680242-05:00
610|2,7864038038498635E+133|2021-11-20-17:47:46.5680289-05:00
1905|1,3052703064755713E+134|2021-11-20-17:47:46.5680338-05:00
224|2,3022090444923464E+133|2021-11-20-17:47:46.5680391-05:00
956|1,4738248972330465E+134|2021-11-20-17:47:46.5680550-05:00
1727|3,993664640462561E+134|2021-11-20-17:47:46.5680622-05:00
1545|5,3591880742744546E+134|2021-11-20-17:47:46.5680692-05:00
1640|8,53307615709719E+134|2021-11-20-17:47:46.5680802-05:00
431|3,363801058270325E+134|2021-11-20-17:47:46.5680858-05:00
732|8,569497823621385E+134|2021-11-20-17:47:46.5680910-05:00
1101|1,9334051442227757E+135|2021-11-20-17:47:46.5680960-05:00
1085|2,8579626450704515E+135|2021-11-20-17:47:46.5681012-05:00
55|2,173105237035136E+134|2021-11-20-17:47:46.5681065-05:00
763|4,522034443248569E+135|2021-11-20-17:47:46.5681163-05:00
1176|1,045461174035449E+136|2021-11-20-17:47:46.5681224-05:00
1905|2,540310633338687E+136|2021-11-20-17:47:46.5681276-05:00
590|1,1801443099762403E+136|2021-11-20-17:47:46.5681325-05:00
1333|3,9994890640635467E+136|2021-11-20-17:47:46.5681379-05:00
1546|6,957850817376868E+136|2021-11-20-17:47:46.5681430-05:00
1139|7,68919024675833E+136|2021-11-20-17:47:46.5681482-05:00
337|3,41254229125227E+136|2021-11-20-17:47:46.5681532-05:00
1401|2,1280289688625063E+137|2021-11-20-17:47:46.5681589-05:00
1989|4,531744774162232E+137|2021-11-20-17:47:46.5681663-05:00
798|2,7272491174822486E+137|2021-11-20-17:47:46.5681808-05:00
1993|1,0216931374327296E+138|2021-11-20-17:47:46.5681874-05:00
304|2,3376421006990702E+137|2021-11-20-17:47:46.5681930-05:00
234|2,699053872846624E+137|2021-11-20-17:47:46.5681987-05:00
769|1,330495146294265E+138|2021-11-20-17:47:46.5682038-05:00
1679|4,357414858182193E+138|2021-11-20-17:47:46.5682092-05:00
883|3,437400821716686E+138|2021-11-20-17:47:46.5682138-05:00
475|2,773667140966182E+138|2021-11-20-17:47:46.5682183-05:00
1946|1,7044914493642706E+139|2021-11-20-17:47:46.5682235-05:00
964|1,2665440060538207E+139|2021-11-20-17:47:46.5682290-05:00
808|1,5923769038767955E+139|2021-11-20-17:47:46.5682465-05:00
1979|5,850211434601815E+139|2021-11-20-17:47:46.5682543-05:00
975|4,3233624169303464E+139|2021-11-20-17:47:46.5682596-05:00
1057|7,03045242260827E+139|2021-11-20-17:47:46.5682645-05:00
723|7,213363909478401E+139|2021-11-20-17:47:46.5682690-05:00
1400|2,0951679405123986E+140|2021-11-20-17:47:46.5682743-05:00
711|1,5960690061117665E+140|2021-11-20-17:47:46.5682788-05:00
820|2,7611320358895536E+140|2021-11-20-17:47:46.5682847-05:00
1473|7,4399039430463035E+140|2021-11-20-17:47:46.5682924-05:00
658|4,985190218456688E+140|2021-11-20-17:47:46.5682991-05:00
528|6,000411326774616E+140|2021-11-20-17:47:46.5683043-05:00
795|1,3552065354505167E+141|2021-11-20-17:47:46.5683116-05:00
367|9,384166009629051E+140|2021-11-20-17:47:46.5683225-05:00
362|1,3884474504710014E+141|2021-11-20-17:47:46.5683323-05:00
1037|5,966104997811167E+141|2021-11-20-17:47:46.5683410-05:00
926|7,991243820597601E+141|2021-11-20-17:47:46.5683474-05:00
1602|2,073753661003891E+142|2021-11-20-17:47:46.5683569-05:00
109|2,1164714330470425E+141|2021-11-20-17:47:46.5683677-05:00
444|1,2931834627608536E+142|2021-11-20-17:47:46.5683786-05:00
1975|8,628504523488802E+142|2021-11-20-17:47:46.5683862-05:00
222|1,4548313956059603E+142|2021-11-20-17:47:46.5683942-05:00
1029|1,0115010176206305E+143|2021-11-20-17:47:46.5684129-05:00
1896|2,795635465610372E+143|2021-11-20-17:47:46.5684205-05:00
621|1,373488626696235E+143|2021-11-20-17:47:46.5684284-05:00
1107|3,672589153992107E+143|2021-11-20-17:47:46.5684366-05:00
230|1,144573855580196E+143|2021-11-20-17:47:46.5684428-05:00
653|4,874391702351312E+143|2021-11-20-17:47:46.5684532-05:00
1493|1,6716998801555532E+144|2021-11-20-17:47:46.5684633-05:00
777|1,3050008106639636E+144|2021-11-20-17:47:46.5684716-05:00
1960|4,937840905214997E+144|2021-11-20-17:47:46.5684783-05:00
1548|5,849829888729196E+144|2021-11-20-17:47:46.5684882-05:00
257|1,4567890323676388E+144|2021-11-20-17:47:46.5684994-05:00
1155|9,820571978898577E+144|2021-11-20-17:47:46.5685100-05:00
